Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv16,SSTP,2017-03-15,17:42,18:01,19
vsrv11,OPENVPN_L2,2017-03-15,15:27,18:06,159
vsrv11,PPTP,2017-03-15,17:21,18:21,60
vsrv11,PPTP,2017-03-15,15:33,18:21,168
vsrv8,PPTP,2017-03-15,18:53,18:55,2
vsrv11,SSTP,2017-03-15,18:55,18:57,2
vsrv16,PPTP,2017-03-15,17:23,18:58,95
vsrv11,OPENVPN_L2,2017-03-15,19:01,19:01,0
vsrv11,PPTP,2017-03-15,18:27,19:12,45
vsrv11,PPTP,2017-03-15,19:18,19:27,9
vsrv16,PPTP,2017-03-15,19:23,19:49,26
vsrv8,SSTP,2017-03-15,19:39,20:01,22
vsrv16,SSTP,2017-03-15,19:52,20:02,10
vsrv8,PPTP,2017-03-15,20:06,20:07,1
vsrv17,SSTP,2017-03-15,19:09,20:10,61
vsrv11,PPTP,2017-03-15,19:39,20:15,36
vsrv16,OPENVPN_L2,2017-03-15,14:06,20:17,371
vsrv8,SSTP,2017-03-15,20:46,20:48,2
vsrv8,PPTP,2017-03-15,20:42,20:54,12
vsrv8,SSTP,2017-03-15,20:50,20:59,9
vsrv8,SSTP,2017-03-15,21:04,21:06,2
vsrv17,PPTP,2017-03-15,20:54,21:19,25
vsrv11,PPTP,2017-03-15,20:19,21:25,66
vsrv17,SSTP,2017-03-15,21:38,21:44,6
vsrv11,PPTP,2017-03-15,21:30,22:01,31
vsrv16,PPTP,2017-03-15,22:13,22:13,0
vsrv16,PPTP,2017-03-15,22:07,22:17,10
vsrv17,PPTP,2017-03-15,22:22,22:22,0
vsrv16,PPTP,2017-03-15,21:24,22:23,59
vsrv16,PPTP,2017-03-15,21:54,22:25,31
vsrv16,SSTP,2017-03-15,22:22,22:29,7
vsrv8,PPTP,2017-03-15,22:39,22:39,0
vsrv8,SSTP,2017-03-15,22:13,22:48,35
vsrv16,PPTP,2017-03-15,19:48,22:49,181
vsrv8,PPTP,2017-03-15,22:24,22:50,26
vsrv17,SSTP,2017-03-15,22:50,22:50,0
vsrv8,SSTP,2017-03-15,21:58,22:53,55
vsrv17,PPTP,2017-03-15,21:49,22:57,68
vsrv17,OPENVPN_L2,2017-03-15,21:53,22:57,64
vsrv8,PPTP,2017-03-15,21:53,23:00,67
vsrv17,PPTP,2017-03-15,21:54,23:08,74
vsrv16,PPTP,2017-03-15,22:11,23:11,60
vsrv8,PPTP,2017-03-15,22:37,23:12,35
vsrv17,SSTP,2017-03-15,22:03,23:12,69
vsrv16,SSTP,2017-03-15,22:02,23:13,71
vsrv16,SSTP,2017-03-15,22:01,23:14,73
vsrv17,OPENVPN_L2,2017-03-15,22:13,23:22,69
vsrv17,PPTP,2017-03-15,21:51,23:29,98
vsrv17,SSTP,2017-03-15,21:52,23:29,97
vsrv8,SSTP,2017-03-15,21:46,23:31,105
vsrv8,SSTP,2017-03-15,23:31,23:44,13
vsrv16,OPENVPN_L2,2017-03-15,22:14,00:39,145
vsrv16,OPENVPN_L2,2017-03-16,00:42,00:50,8
vsrv17,PPTP,2017-03-15,22:17,01:01,164
vsrv8,SSTP,2017-03-15,22:58,01:10,132
vsrv17,PPTP,2017-03-16,01:11,01:18,7
vsrv11,SOFTETHER,2017-03-16,01:14,01:24,10
vsrv16,PPTP,2017-03-16,01:34,01:46,12
vsrv16,PPTP,2017-03-15,22:13,03:02,289
vsrv16,OPENVPN_L2,2017-03-16,00:52,03:14,142
vsrv17,PPTP,2017-03-15,22:59,03:16,257
vsrv17,PPTP,2017-03-16,08:27,09:07,40
vsrv11,PPTP,2017-03-16,09:12,09:22,10
vsrv16,SSTP,2017-03-16,09:15,09:26,11
vsrv16,SSTP,2017-03-16,09:27,09:28,1
vsrv17,SSTP,2017-03-16,09:16,09:46,30
vsrv17,SSTP,2017-03-16,09:28,09:47,19
vsrv16,SSTP,2017-03-16,09:19,09:48,29
vsrv11,SSTP,2017-03-16,10:26,11:08,42
vsrv17,SSTP,2017-03-16,10:42,11:37,55
vsrv17,PPTP,2017-03-15,22:54,11:45,771
vsrv16,OPENVPN_L2,2017-03-16,11:40,11:54,14
vsrv11,SSTP,2017-03-16,11:08,11:55,47
vsrv17,PPTP,2017-03-16,11:25,11:56,31
vsrv11,PPTP,2017-03-16,10:08,11:56,108
vsrv17,PPTP,2017-03-16,09:50,11:56,126
vsrv8,SSTP,2017-03-16,11:23,11:57,34
vsrv16,SSTP,2017-03-16,11:19,11:58,39
vsrv11,PPTP,2017-03-16,10:05,11:58,113
vsrv16,OPENVPN_L2,2017-03-16,11:59,12:00,1
vsrv8,SSTP,2017-03-16,11:20,12:06,46
vsrv11,PPTP,2017-03-16,12:15,12:25,10
vsrv16,OPENVPN_L2,2017-03-16,12:38,12:38,0
vsrv11,PPTP,2017-03-16,12:36,12:45,9
vsrv11,PPTP,2017-03-16,12:04,12:54,50
vsrv16,PPTP,2017-03-16,11:20,12:57,97
vsrv16,PPTP,2017-03-16,12:02,12:58,56
vsrv8,SSTP,2017-03-16,11:20,13:00,100
vsrv17,SSTP,2017-03-16,11:34,13:00,86
vsrv17,SSTP,2017-03-16,11:20,13:00,100
vsrv16,PPTP,2017-03-16,11:25,13:01,96
vsrv11,PPTP,2017-03-16,12:52,13:12,20
vsrv17,PPTP,2017-03-16,11:58,13:33,95
vsrv8,PPTP,2017-03-16,13:31,13:49,18
vsrv16,PPTP,2017-03-16,14:00,14:10,10
vsrv17,PPTP,2017-03-16,12:04,14:18,134
vsrv16,PPTP,2017-03-16,14:09,14:20,11
vsrv17,PPTP,2017-03-16,13:13,14:50,97
vsrv16,PPTP,2017-03-16,14:53,14:55,2
vsrv16,SSTP,2017-03-16,14:30,16:03,93
vsrv16,SSTP,2017-03-16,16:47,17:02,15
vsrv17,PPTP,2017-03-16,14:55,17:05,130
vsrv8,SSTP,2017-03-16,15:22,17:07,105
vsrv8,SSTP,2017-03-16,16:50,17:36,46
vsrv8,SSTP,2017-03-16,17:38,17:41,3
vsrv17,PPTP,2017-03-16,16:09,18:06,117
vsrv16,PPTP,2017-03-16,14:29,18:07,218
vsrv11,PPTP,2017-03-16,16:21,18:11,110
vsrv11,OPENVPN_L2,2017-03-16,17:59,18:14,15
vsrv8,PPTP,2017-03-16,15:09,18:15,186
vsrv8,PPTP,2017-03-16,18:21,18:42,21
vsrv11,SOFTETHER,2017-03-16,17:32,19:39,127
vsrv17,PPTP,2017-03-16,19:17,19:47,30
vsrv17,PPTP,2017-03-16,18:40,19:51,71
vsrv16,SSTP,2017-03-16,19:38,19:55,17
vsrv17,PPTP,2017-03-16,19:52,19:58,6
vsrv11,SSTP,2017-03-16,18:15,20:01,106
vsrv17,PPTP,2017-03-16,19:38,20:47,69
vsrv16,SSTP,2017-03-16,19:02,21:08,126
vsrv8,PPTP,2017-03-16,21:09,21:09,0
vsrv16,PPTP,2017-03-16,21:16,21:16,0
vsrv17,PPTP,2017-03-16,21:16,21:16,0
vsrv17,PPTP,2017-03-16,21:24,21:29,5
vsrv17,PPTP,2017-03-16,17:12,21:42,270
vsrv11,PPTP,2017-03-16,21:43,21:46,3
vsrv17,SSTP,2017-03-16,21:46,21:46,0
vsrv17,SSTP,2017-03-16,21:45,21:47,2
vsrv16,SSTP,2017-03-16,21:43,21:47,4
vsrv16,SSTP,2017-03-16,21:52,21:53,1
vsrv16,SSTP,2017-03-16,21:47,21:59,12
vsrv17,PPTP,2017-03-16,21:55,21:59,4
vsrv8,SSTP,2017-03-16,21:47,22:00,13
vsrv8,PPTP,2017-03-16,21:54,22:00,6
vsrv8,SSTP,2017-03-16,21:50,22:04,14
vsrv17,SSTP,2017-03-16,22:00,22:12,12
vsrv16,SSTP,2017-03-16,21:47,22:12,25
vsrv8,SSTP,2017-03-16,22:16,22:27,11
vsrv16,SSTP,2017-03-16,21:50,22:27,37
vsrv17,SSTP,2017-03-16,22:15,22:27,12
vsrv8,PPTP,2017-03-16,21:42,22:31,49
vsrv17,SSTP,2017-03-16,22:31,22:37,6
vsrv16,SSTP,2017-03-16,22:28,22:37,9
vsrv8,SSTP,2017-03-16,22:33,22:56,23
vsrv8,PPTP,2017-03-16,23:02,23:03,1
vsrv17,SSTP,2017-03-16,22:15,23:11,56
vsrv17,SSTP,2017-03-16,23:14,23:18,4
vsrv17,SSTP,2017-03-16,23:17,23:18,1
vsrv16,SSTP,2017-03-16,22:37,23:23,46
vsrv16,PPTP,2017-03-16,22:16,23:28,72
vsrv17,SSTP,2017-03-16,22:38,23:28,50
vsrv8,PPTP,2017-03-16,21:55,23:30,95
vsrv16,PPTP,2017-03-16,22:30,23:30,60
vsrv11,PPTP,2017-03-16,23:27,23:31,4
vsrv16,SSTP,2017-03-16,22:36,23:31,55
vsrv16,SSTP,2017-03-16,22:01,23:32,91
vsrv16,PPTP,2017-03-16,22:07,23:40,93
vsrv16,PPTP,2017-03-17,00:03,00:05,2
vsrv17,PPTP,2017-03-16,20:21,00:09,228
vsrv8,SSTP,2017-03-17,00:16,00:38,22
vsrv8,PPTP,2017-03-17,00:16,00:43,27
vsrv8,PPTP,2017-03-17,00:50,00:53,3
vsrv11,PPTP,2017-03-16,20:55,01:13,258
vsrv17,PPTP,2017-03-17,00:15,01:36,81
vsrv16,PPTP,2017-03-17,01:13,01:37,24
vsrv11,PPTP,2017-03-17,01:17,03:42,145
vsrv17,SSTP,2017-03-16,20:57,09:16,739
vsrv8,PPTP,2017-03-17,08:36,09:57,81
vsrv8,PPTP,2017-03-17,09:52,09:58,6
vsrv11,PPTP,2017-03-17,09:47,10:00,13
vsrv11,OPENVPN_L2,2017-03-17,09:00,10:06,66
vsrv8,PPTP,2017-03-17,11:15,11:17,2
vsrv17,SSTP,2017-03-17,10:23,11:48,85
vsrv11,OPENVPN_L2,2017-03-17,11:41,12:34,53
vsrv11,OPENVPN_L2,2017-03-17,12:39,12:58,19
vsrv16,PPTP,2017-03-17,12:18,13:16,58
vsrv16,PPTP,2017-03-17,10:21,13:20,179
vsrv16,PPTP,2017-03-17,13:10,13:38,28
vsrv17,PPTP,2017-03-17,13:33,13:41,8
vsrv11,SSTP,2017-03-17,13:32,13:43,11
vsrv17,PPTP,2017-03-17,13:37,13:46,9
vsrv16,OPENVPN_L2,2017-03-17,14:30,14:30,0
vsrv11,SSTP,2017-03-17,14:27,14:37,10
vsrv16,SSTP,2017-03-17,14:01,14:40,39
vsrv11,PPTP,2017-03-17,13:07,14:59,112
vsrv16,PPTP,2017-03-17,14:46,15:55,69
vsrv17,SSTP,2017-03-17,14:46,16:11,85
vsrv16,PPTP,2017-03-17,16:17,16:35,18
vsrv16,PPTP,2017-03-17,15:32,17:05,93
vsrv17,PPTP,2017-03-17,16:36,17:14,38
vsrv11,PPTP,2017-03-17,10:15,17:35,440
vsrv16,PPTP,2017-03-17,17:09,17:51,42
vsrv16,PPTP,2017-03-17,16:37,17:58,81
vsrv8,SSTP,2017-03-17,18:02,18:08,6
vsrv17,PPTP,2017-03-17,10:08,18:27,499
vsrv16,PPTP,2017-03-17,17:37,19:03,86
vsrv17,PPTP,2017-03-17,18:32,19:05,33
vsrv11,PPTP,2017-03-17,17:37,20:49,192
vsrv17,PPTP,2017-03-17,20:47,20:51,4
vsrv17,PPTP,2017-03-17,20:55,20:58,3
vsrv17,PPTP,2017-03-17,20:57,21:01,4
vsrv17,PPTP,2017-03-17,21:08,21:14,6
vsrv16,PPTP,2017-03-17,21:46,21:46,0
vsrv8,PPTP,2017-03-17,21:36,21:53,17
vsrv11,PPTP,2017-03-17,20:55,22:03,68
vsrv16,SSTP,2017-03-17,22:11,22:32,21
vsrv11,SSTP,2017-03-17,20:53,22:38,105
vsrv16,SSTP,2017-03-17,22:11,22:45,34
vsrv8,PPTP,2017-03-17,22:30,23:05,35
vsrv8,PPTP,2017-03-17,23:29,23:35,6
vsrv8,PPTP,2017-03-17,23:40,23:40,0
vsrv8,PPTP,2017-03-17,23:40,23:40,0
vsrv8,PPTP,2017-03-17,23:40,23:40,0
vsrv8,PPTP,2017-03-17,23:42,23:42,0
vsrv8,SSTP,2017-03-17,23:32,23:54,22
vsrv17,SSTP,2017-03-18,00:14,00:17,3
vsrv16,PPTP,2017-03-17,23:29,00:32,63
vsrv16,PPTP,2017-03-18,00:32,01:34,62
vsrv16,PPTP,2017-03-18,03:07,03:15,8
vsrv11,PPTP,2017-03-18,11:17,11:40,23
vsrv17,SSTP,2017-03-18,12:06,12:06,0
vsrv17,PPTP,2017-03-18,12:06,12:06,0
vsrv8,SSTP,2017-03-18,12:09,12:14,5
vsrv17,PPTP,2017-03-18,07:07,12:52,345
vsrv17,PPTP,2017-03-18,12:45,13:19,34
vsrv8,PPTP,2017-03-18,14:11,14:11,0
vsrv17,PPTP,2017-03-18,14:14,14:14,0
vsrv8,SSTP,2017-03-18,13:13,14:54,101
vsrv17,PPTP,2017-03-18,15:46,17:21,95
vsrv8,SSTP,2017-03-18,17:37,17:41,4
vsrv16,PPTP,2017-03-18,17:39,18:13,34
vsrv8,PPTP,2017-03-18,17:29,18:15,46
vsrv16,SSTP,2017-03-18,18:15,18:16,1
vsrv17,PPTP,2017-03-18,18:17,18:17,0
vsrv16,PPTP,2017-03-18,17:28,18:33,65
vsrv16,PPTP,2017-03-18,18:35,18:35,0
vsrv8,PPTP,2017-03-18,18:36,18:36,0
vsrv16,PPTP,2017-03-18,15:06,18:36,210
vsrv8,PPTP,2017-03-18,18:14,18:41,27
vsrv16,SOFTETHER,2017-03-18,18:38,18:46,8
vsrv8,SSTP,2017-03-18,19:17,19:17,0
vsrv11,PPTP,2017-03-18,17:50,19:54,124
vsrv17,PPTP,2017-03-18,18:23,20:01,98
vsrv8,SSTP,2017-03-18,20:16,20:17,1
vsrv8,PPTP,2017-03-18,20:19,20:37,18
vsrv17,SOFTETHER,2017-03-18,19:09,21:01,112
vsrv17,PPTP,2017-03-18,20:48,21:14,26
vsrv8,PPTP,2017-03-18,21:29,21:29,0
vsrv16,PPTP,2017-03-18,21:32,21:43,11
vsrv17,PPTP,2017-03-18,22:07,22:07,0
vsrv17,PPTP,2017-03-18,22:21,22:28,7
vsrv17,SSTP,2017-03-18,22:17,22:41,24
vsrv8,SSTP,2017-03-18,17:25,22:48,323
vsrv17,SOFTETHER,2017-03-18,21:01,22:49,108
vsrv8,SSTP,2017-03-18,16:02,00:08,486
vsrv8,SSTP,2017-03-18,23:16,00:18,62
vsrv11,PPTP,2017-03-18,21:07,01:07,240
vsrv8,PPTP,2017-03-19,01:48,01:52,4
vsrv11,PPTP,2017-03-19,02:01,07:48,347
vsrv8,PPTP,2017-03-19,09:12,09:12,0
vsrv8,PPTP,2017-03-19,09:12,09:51,39
vsrv8,PPTP,2017-03-19,10:30,10:31,1
vsrv16,PPTP,2017-03-19,11:41,12:37,56
vsrv16,PPTP,2017-03-19,13:02,13:08,6
vsrv16,PPTP,2017-03-19,13:28,13:29,1
vsrv8,PPTP,2017-03-19,13:09,13:29,20
vsrv16,PPTP,2017-03-19,13:29,13:32,3
vsrv8,PPTP,2017-03-19,13:37,13:37,0
vsrv17,PPTP,2017-03-19,10:10,13:39,209
vsrv8,PPTP,2017-03-19,13:43,14:10,27
vsrv17,PPTP,2017-03-19,13:35,14:39,64
vsrv17,PPTP,2017-03-19,14:38,14:59,21
vsrv8,PPTP,2017-03-19,15:34,15:34,0
vsrv8,SOFTETHER,2017-03-19,14:47,15:42,55
vsrv8,OPENVPN_L2,2017-03-19,15:53,15:53,0
vsrv17,OPENVPN_L2,2017-03-19,15:54,15:54,0
vsrv8,PPTP,2017-03-19,15:34,15:54,20
vsrv8,OPENVPN_L2,2017-03-19,15:55,15:55,0
vsrv17,PPTP,2017-03-19,16:04,16:04,0
vsrv16,PPTP,2017-03-19,16:05,16:06,1
vsrv8,SOFTETHER,2017-03-19,15:55,16:06,11
vsrv11,PPTP,2017-03-19,10:55,17:15,380
vsrv11,SSTP,2017-03-19,17:16,17:19,3
vsrv16,PPTP,2017-03-19,17:56,17:56,0
vsrv8,PPTP,2017-03-19,17:33,18:25,52
vsrv8,PPTP,2017-03-19,18:54,18:54,0
vsrv16,PPTP,2017-03-19,15:29,19:00,211
vsrv11,SSTP,2017-03-19,19:52,19:57,5
vsrv8,PPTP,2017-03-19,18:46,20:00,74
vsrv16,PPTP,2017-03-19,18:59,20:07,68
vsrv16,PPTP,2017-03-19,20:53,21:01,8
vsrv8,PPTP,2017-03-19,21:12,21:12,0
vsrv16,PPTP,2017-03-19,20:09,21:34,85
vsrv16,SSTP,2017-03-19,20:19,22:32,133
vsrv11,PPTP,2017-03-19,14:41,22:49,488
vsrv17,SOFTETHER,2017-03-19,22:59,23:01,2
vsrv17,PPTP,2017-03-19,22:53,23:41,48
vsrv8,SSTP,2017-03-19,23:41,00:06,25
vsrv17,SSTP,2017-03-18,19:57,01:16,1759
vsrv11,SOFTETHER,2017-03-20,01:08,01:22,14
vsrv8,PPTP,2017-03-20,01:21,02:04,43
vsrv11,PPTP,2017-03-19,20:02,04:51,529
vsrv17,PPTP,2017-03-20,04:31,05:39,68
vsrv8,PPTP,2017-03-20,08:43,09:10,27
vsrv16,SSTP,2017-03-20,09:51,09:56,5
vsrv16,PPTP,2017-03-20,10:02,10:03,1
vsrv16,PPTP,2017-03-19,15:52,12:29,1237
vsrv8,SSTP,2017-03-20,12:49,12:54,5
vsrv11,PPTP,2017-03-20,09:58,13:11,193
vsrv11,PPTP,2017-03-20,11:17,13:15,118
vsrv11,PPTP,2017-03-20,10:40,13:33,173
vsrv16,SSTP,2017-03-20,14:19,14:28,9
vsrv11,SSTP,2017-03-20,15:06,15:44,38
vsrv8,PPTP,2017-03-20,16:05,16:34,29
vsrv11,SSTP,2017-03-20,16:38,16:40,2
vsrv11,SOFTETHER,2017-03-20,16:41,17:07,26
vsrv11,PPTP,2017-03-20,14:58,17:21,143
vsrv11,OPENVPN_L2,2017-03-20,17:19,17:24,5
vsrv8,PPTP,2017-03-20,17:27,17:28,1
vsrv8,PPTP,2017-03-20,17:12,17:36,24
vsrv16,PPTP,2017-03-20,10:39,17:42,423
vsrv8,SSTP,2017-03-20,10:18,17:55,457
vsrv8,PPTP,2017-03-20,17:57,18:14,17
vsrv11,PPTP,2017-03-20,13:39,18:30,291
vsrv16,SOFTETHER,2017-03-20,19:04,19:07,3
vsrv17,SOFTETHER,2017-03-20,19:07,19:07,0
vsrv8,PPTP,2017-03-20,15:08,19:09,241
vsrv16,PPTP,2017-03-20,18:26,19:18,52
vsrv16,SSTP,2017-03-20,19:19,19:26,7
vsrv17,PPTP,2017-03-20,10:03,19:27,564
vsrv17,SOFTETHER,2017-03-20,19:13,19:28,15
vsrv17,SOFTETHER,2017-03-20,19:32,19:35,3
vsrv11,PPTP,2017-03-20,09:21,19:36,615
vsrv17,SOFTETHER,2017-03-20,19:37,19:38,1
vsrv17,SOFTETHER,2017-03-20,19:38,19:54,16
vsrv8,SOFTETHER,2017-03-20,20:00,20:37,37
vsrv11,PPTP,2017-03-20,20:04,20:42,38
vsrv17,SOFTETHER,2017-03-20,20:36,20:52,16
vsrv8,SOFTETHER,2017-03-20,20:51,21:05,14
vsrv17,SOFTETHER,2017-03-20,21:05,21:06,1
vsrv17,SOFTETHER,2017-03-20,20:35,21:07,32
vsrv8,PPTP,2017-03-20,21:08,21:09,1
vsrv17,PPTP,2017-03-20,21:37,21:38,1
vsrv16,OPENVPN_L2,2017-03-20,21:43,21:44,1
vsrv16,OPENVPN_L2,2017-03-20,21:47,22:12,25
vsrv16,OPENVPN_L2,2017-03-20,22:18,22:19,1
vsrv11,SSTP,2017-03-20,22:03,22:22,19
vsrv8,PPTP,2017-03-20,21:46,22:34,48
vsrv8,PPTP,2017-03-20,22:31,22:34,3
vsrv17,SSTP,2017-03-20,22:08,23:08,60
vsrv8,SSTP,2017-03-20,22:05,23:08,63
vsrv16,OPENVPN_L2,2017-03-20,22:23,23:24,61
vsrv8,PPTP,2017-03-20,21:39,23:31,112
vsrv17,PPTP,2017-03-20,21:47,23:34,107
vsrv8,SSTP,2017-03-20,21:41,23:37,116
vsrv17,SSTP,2017-03-20,21:46,23:39,113
vsrv16,PPTP,2017-03-20,21:46,23:41,115
vsrv16,SSTP,2017-03-20,21:55,23:45,110
vsrv8,PPTP,2017-03-20,21:58,23:47,109
vsrv11,PPTP,2017-03-21,00:40,00:42,2
vsrv8,PPTP,2017-03-21,00:52,00:57,5
vsrv8,PPTP,2017-03-21,01:00,01:05,5
vsrv8,OPENVPN_L2,2017-03-21,01:44,02:04,20
vsrv11,PPTP,2017-03-21,00:47,02:05,78
vsrv16,PPTP,2017-03-20,16:30,02:41,611
vsrv8,PPTP,2017-03-21,02:28,02:46,18
vsrv16,PPTP,2017-03-20,19:15,05:14,599
vsrv11,OPENVPN_L2,2017-03-21,08:14,08:15,1
vsrv8,PPTP,2017-03-21,08:41,09:03,22
vsrv17,PPTP,2017-03-21,09:50,09:53,3
vsrv17,SSTP,2017-03-21,09:28,09:53,25
vsrv11,OPENVPN_L2,2017-03-21,09:49,09:55,6
vsrv8,PPTP,2017-03-21,09:55,10:32,37
vsrv16,OPENVPN_L2,2017-03-21,10:11,10:47,36
vsrv8,SSTP,2017-03-21,10:13,10:48,35
vsrv17,PPTP,2017-03-21,09:20,11:01,101
vsrv17,OPENVPN_L2,2017-03-21,11:13,11:13,0
vsrv16,OPENVPN_L2,2017-03-21,10:50,11:13,23
vsrv16,OPENVPN_L2,2017-03-21,11:13,11:14,1
vsrv17,OPENVPN_L2,2017-03-21,11:13,11:14,1
vsrv11,PPTP,2017-03-21,10:27,11:16,49
vsrv8,OPENVPN_L2,2017-03-21,11:16,11:16,0
vsrv16,OPENVPN_L2,2017-03-21,11:16,11:16,0
vsrv16,OPENVPN_L2,2017-03-21,11:17,11:17,0
vsrv16,OPENVPN_L2,2017-03-21,11:18,11:18,0
vsrv8,OPENVPN_L2,2017-03-21,11:24,11:24,0
vsrv16,OPENVPN_L2,2017-03-21,11:18,11:24,6
vsrv16,OPENVPN_L2,2017-03-21,11:26,11:26,0
vsrv16,OPENVPN_L2,2017-03-21,11:26,11:27,1
vsrv16,OPENVPN_L2,2017-03-21,11:26,11:27,1
vsrv16,OPENVPN_L2,2017-03-21,11:28,11:28,0
vsrv11,OPENVPN_L2,2017-03-21,11:24,11:30,6
vsrv16,OPENVPN_L2,2017-03-21,11:32,11:32,0
vsrv16,OPENVPN_L2,2017-03-21,11:29,11:32,3
vsrv11,PPTP,2017-03-21,10:30,11:35,65
vsrv11,SOFTETHER,2017-03-21,11:23,11:35,12
vsrv11,OPENVPN_L2,2017-03-21,11:40,11:46,6
vsrv11,OPENVPN_L2,2017-03-21,11:53,12:01,8
vsrv16,SSTP,2017-03-21,11:25,12:11,46
vsrv16,OPENVPN_L2,2017-03-21,11:34,12:22,48
vsrv8,PPTP,2017-03-21,10:34,12:53,139
vsrv17,SSTP,2017-03-21,11:48,12:59,71
vsrv11,OPENVPN_L2,2017-03-21,12:10,13:11,61
vsrv11,PPTP,2017-03-21,11:39,14:17,158
vsrv8,PPTP,2017-03-21,14:04,14:18,14
vsrv8,PPTP,2017-03-21,10:29,14:28,239
vsrv16,PPTP,2017-03-21,14:14,14:54,40
vsrv17,SSTP,2017-03-21,14:27,15:59,92
vsrv8,SSTP,2017-03-21,15:43,16:01,18
vsrv16,SSTP,2017-03-21,13:13,16:02,169
vsrv11,PPTP,2017-03-21,10:21,16:16,355
