Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv16,SSTP,2017-12-07,22:19,02:22,243
vsrv17,SSTP,2017-12-08,00:48,02:24,96
vsrv8,SSTP,2017-12-08,00:00,02:34,154
vsrv16,PPTP,2017-12-07,21:51,02:41,290
vsrv16,PPTP,2017-12-08,01:37,02:44,67
vsrv8,PPTP,2017-12-07,23:22,02:45,203
vsrv16,PPTP,2017-12-07,23:37,02:48,191
vsrv17,PPTP,2017-12-07,23:31,02:51,200
vsrv17,PPTP,2017-12-08,00:38,02:54,136
vsrv16,PPTP,2017-12-08,01:21,02:58,97
vsrv17,OPENVPN_L2,2017-12-08,00:10,02:59,169
vsrv8,SSTP,2017-12-08,00:45,03:02,137
vsrv17,OPENVPN_L2,2017-12-08,01:35,03:03,88
vsrv8,OPENVPN_L2,2017-12-08,03:09,03:09,0
vsrv17,PPTP,2017-12-08,03:09,03:10,1
vsrv17,SSTP,2017-12-08,01:42,03:12,90
vsrv17,OPENVPN_L2,2017-12-08,03:09,03:14,5
vsrv8,OPENVPN_L2,2017-12-08,03:06,03:14,8
vsrv8,PPTP,2017-12-07,23:04,03:14,250
vsrv8,PPTP,2017-12-08,00:51,03:16,145
vsrv8,SSTP,2017-12-08,02:56,03:17,21
vsrv16,PPTP,2017-12-07,20:37,03:18,401
vsrv8,SSTP,2017-12-07,20:59,03:24,385
vsrv16,SSTP,2017-12-08,02:12,03:26,74
vsrv16,OPENVPN_L2,2017-12-08,03:31,03:33,2
vsrv17,SSTP,2017-12-08,03:07,03:34,27
vsrv16,SSTP,2017-12-07,22:48,03:37,289
vsrv17,SSTP,2017-12-08,01:30,03:42,132
vsrv16,PPTP,2017-12-08,00:05,03:48,223
vsrv16,SSTP,2017-12-08,03:17,03:49,32
vsrv16,SSTP,2017-12-07,20:05,03:51,466
vsrv8,SSTP,2017-12-07,23:54,03:54,240
vsrv17,PPTP,2017-12-07,23:49,04:01,252
vsrv8,SSTP,2017-12-08,00:27,04:04,217
vsrv17,SSTP,2017-12-08,00:27,04:04,217
vsrv16,PPTP,2017-12-07,23:03,04:08,305
vsrv17,PPTP,2017-12-08,04:14,04:15,1
vsrv8,SSTP,2017-12-08,04:16,04:18,2
vsrv17,SSTP,2017-12-08,02:26,04:26,120
vsrv17,PPTP,2017-12-08,03:31,04:39,68
vsrv16,PPTP,2017-12-08,01:52,04:48,176
vsrv17,PPTP,2017-12-07,20:09,04:50,521
vsrv16,PPTP,2017-12-08,03:56,04:53,57
vsrv8,PPTP,2017-12-08,02:09,05:05,176
vsrv17,PPTP,2017-12-08,04:15,05:18,63
vsrv17,PPTP,2017-12-08,02:09,05:25,196
vsrv8,SSTP,2017-12-07,23:28,05:49,381
vsrv8,SSTP,2017-12-08,05:21,06:12,51
vsrv17,SSTP,2017-12-08,01:20,06:26,306
vsrv8,PPTP,2017-12-08,08:58,09:32,34
vsrv16,SSTP,2017-12-07,14:41,09:36,1135
vsrv8,SSTP,2017-12-08,09:30,09:43,13
vsrv8,SSTP,2017-12-07,22:06,10:08,722
vsrv17,PPTP,2017-12-07,16:25,10:17,1072
vsrv8,SSTP,2017-12-08,10:15,10:20,5
vsrv17,SSTP,2017-12-08,10:21,10:21,0
vsrv8,SSTP,2017-12-08,08:39,10:33,114
vsrv17,PPTP,2017-12-08,10:07,10:35,28
vsrv17,SSTP,2017-12-08,10:11,10:53,42
vsrv16,PPTP,2017-12-08,09:40,11:00,80
vsrv8,PPTP,2017-12-08,09:21,11:02,101
vsrv8,PPTP,2017-12-08,11:04,11:04,0
vsrv8,SSTP,2017-12-08,09:33,11:08,95
vsrv8,PPTP,2017-12-08,11:06,11:12,6
vsrv16,SSTP,2017-12-08,10:26,11:15,49
vsrv17,SSTP,2017-12-08,10:25,11:21,56
vsrv17,SSTP,2017-12-08,11:16,11:35,19
vsrv16,SSTP,2017-12-08,09:32,11:35,123
vsrv17,SSTP,2017-12-08,11:32,11:53,21
vsrv16,PPTP,2017-12-08,11:08,11:53,45
vsrv17,SSTP,2017-12-08,11:14,11:57,43
vsrv16,OPENVPN_L2,2017-12-08,11:29,12:02,33
vsrv8,OPENVPN_L2,2017-12-08,12:03,12:10,7
vsrv8,PPTP,2017-12-08,10:33,12:13,100
vsrv8,SSTP,2017-12-08,11:40,12:13,33
vsrv8,SSTP,2017-12-08,10:55,12:15,80
vsrv16,SSTP,2017-12-08,11:11,12:18,67
vsrv16,SSTP,2017-12-08,11:33,12:18,45
vsrv8,SSTP,2017-12-08,11:50,12:22,32
vsrv17,SSTP,2017-12-08,12:18,12:23,5
vsrv8,PPTP,2017-12-08,11:43,12:23,40
vsrv17,SSTP,2017-12-08,11:42,12:23,41
vsrv17,PPTP,2017-12-08,11:57,12:28,31
vsrv8,PPTP,2017-12-08,12:00,12:34,34
vsrv8,SSTP,2017-12-08,11:04,12:38,94
vsrv16,SSTP,2017-12-08,12:36,12:38,2
vsrv16,SSTP,2017-12-08,11:34,12:40,66
vsrv16,SSTP,2017-12-08,09:16,12:41,205
vsrv16,SSTP,2017-12-08,12:16,12:54,38
vsrv16,SSTP,2017-12-08,12:55,12:56,1
vsrv17,SSTP,2017-12-08,12:29,12:56,27
vsrv8,SSTP,2017-12-08,12:55,13:00,5
vsrv16,PPTP,2017-12-08,11:40,13:00,80
vsrv8,PPTP,2017-12-08,12:40,13:01,21
vsrv8,PPTP,2017-12-08,11:54,13:02,68
vsrv17,SSTP,2017-12-08,13:00,13:04,4
vsrv16,SSTP,2017-12-08,11:54,13:07,73
vsrv16,PPTP,2017-12-08,12:41,13:07,26
vsrv8,OPENVPN_L2,2017-12-08,10:27,13:07,160
vsrv8,SSTP,2017-12-08,13:01,13:09,8
vsrv16,PPTP,2017-12-08,11:08,13:12,124
vsrv8,SSTP,2017-12-08,11:00,13:13,133
vsrv16,SSTP,2017-12-08,12:38,13:15,37
vsrv16,SSTP,2017-12-08,13:10,13:16,6
vsrv17,PPTP,2017-12-08,11:45,13:16,91
vsrv17,PPTP,2017-12-08,13:22,13:22,0
vsrv16,SSTP,2017-12-08,13:21,13:22,1
vsrv8,SSTP,2017-12-08,12:07,13:24,77
vsrv16,SSTP,2017-12-08,13:12,13:25,13
vsrv8,PPTP,2017-12-08,11:38,13:25,107
vsrv16,PPTP,2017-12-08,11:22,13:26,124
vsrv8,SSTP,2017-12-08,09:31,13:31,240
vsrv16,OPENVPN_L2,2017-12-08,13:35,13:35,0
vsrv8,OPENVPN_L2,2017-12-08,13:13,13:35,22
vsrv16,OPENVPN_L2,2017-12-08,13:35,13:38,3
vsrv16,SSTP,2017-12-08,09:05,13:38,273
vsrv16,SSTP,2017-12-08,13:38,13:39,1
vsrv16,PPTP,2017-12-08,13:39,13:40,1
vsrv17,PPTP,2017-12-08,12:51,13:42,51
vsrv17,PPTP,2017-12-08,11:28,13:44,136
vsrv16,SSTP,2017-12-08,10:35,13:44,189
vsrv16,SSTP,2017-12-08,09:46,13:46,240
vsrv8,PPTP,2017-12-08,12:16,13:46,90
vsrv17,PPTP,2017-12-08,11:18,13:48,150
vsrv16,SSTP,2017-12-08,13:47,13:51,4
vsrv17,OPENVPN_L2,2017-12-08,13:38,13:51,13
vsrv16,PPTP,2017-12-08,12:22,13:53,91
vsrv16,SSTP,2017-12-08,13:35,13:53,18
vsrv17,SSTP,2017-12-08,12:27,13:57,90
vsrv16,SSTP,2017-12-08,13:26,13:58,32
vsrv11,PPTP,2017-12-08,13:08,13:59,51
vsrv16,OPENVPN_L2,2017-12-08,13:46,14:01,15
vsrv17,OPENVPN_L2,2017-12-08,14:00,14:01,1
vsrv8,PPTP,2017-12-08,13:39,14:04,25
vsrv8,PPTP,2017-12-08,11:53,14:06,133
vsrv16,SSTP,2017-12-08,13:57,14:06,9
vsrv16,OPENVPN_L2,2017-12-08,14:02,14:06,4
vsrv17,PPTP,2017-12-08,13:45,14:09,24
vsrv8,SSTP,2017-12-08,13:09,14:10,61
vsrv16,OPENVPN_L2,2017-12-08,14:11,14:12,1
vsrv8,SSTP,2017-12-08,13:16,14:12,56
vsrv8,PPTP,2017-12-08,13:50,14:14,24
vsrv8,PPTP,2017-12-08,13:15,14:18,63
vsrv8,SSTP,2017-12-08,09:54,14:27,273
vsrv8,SSTP,2017-12-08,13:30,14:35,65
vsrv8,SSTP,2017-12-08,14:35,14:36,1
vsrv16,SSTP,2017-12-08,14:33,14:40,7
vsrv17,PPTP,2017-12-08,12:31,14:40,129
vsrv8,PPTP,2017-12-08,12:10,14:41,151
vsrv17,SSTP,2017-12-08,14:17,14:46,29
vsrv16,OPENVPN_L2,2017-12-08,14:15,14:48,33
vsrv17,PPTP,2017-12-08,14:21,14:48,27
vsrv17,PPTP,2017-12-08,11:36,14:49,193
vsrv17,SSTP,2017-12-08,13:51,14:50,59
vsrv8,PPTP,2017-12-08,14:39,14:50,11
vsrv8,SSTP,2017-12-08,11:52,14:51,179
vsrv16,SSTP,2017-12-08,14:05,14:54,49
vsrv17,PPTP,2017-12-08,12:30,14:55,145
vsrv16,SSTP,2017-12-08,13:34,14:57,83
vsrv16,PPTP,2017-12-08,13:45,15:00,75
vsrv16,SSTP,2017-12-08,13:39,15:01,82
vsrv8,SSTP,2017-12-08,14:02,15:03,61
vsrv17,SSTP,2017-12-08,14:57,15:05,8
vsrv16,OPENVPN_L2,2017-12-08,14:25,15:05,40
vsrv8,SSTP,2017-12-08,14:38,15:09,31
vsrv16,SSTP,2017-12-08,15:15,15:17,2
vsrv8,PPTP,2017-12-08,15:21,15:27,6
vsrv8,SSTP,2017-12-08,15:29,15:30,1
vsrv17,PPTP,2017-12-08,15:26,15:31,5
vsrv8,PPTP,2017-12-08,15:29,15:35,6
vsrv17,SSTP,2017-12-08,15:36,15:36,0
vsrv16,SSTP,2017-12-08,15:35,15:38,3
vsrv8,SSTP,2017-12-08,15:16,15:46,30
vsrv17,PPTP,2017-12-08,15:46,15:47,1
vsrv17,PPTP,2017-12-08,15:48,15:52,4
vsrv16,SSTP,2017-12-08,15:58,15:58,0
vsrv17,OPENVPN_L2,2017-12-08,15:40,16:05,25
vsrv17,PPTP,2017-12-08,16:05,16:08,3
vsrv17,PPTP,2017-12-08,15:32,16:09,37
vsrv16,SSTP,2017-12-08,15:31,16:11,40
vsrv16,SSTP,2017-12-08,15:22,16:12,50
vsrv8,PPTP,2017-12-08,15:49,16:14,25
vsrv16,PPTP,2017-12-08,16:14,16:14,0
vsrv8,SSTP,2017-12-08,15:25,16:16,51
vsrv16,PPTP,2017-12-08,16:15,16:17,2
vsrv17,PPTP,2017-12-08,15:21,16:19,58
vsrv8,SSTP,2017-12-08,15:43,16:20,37
vsrv8,SSTP,2017-12-08,15:58,16:20,22
vsrv16,SSTP,2017-12-08,15:26,16:21,55
vsrv16,SSTP,2017-12-08,15:26,16:21,55
vsrv16,SSTP,2017-12-08,16:22,16:22,0
vsrv17,SSTP,2017-12-08,15:25,16:24,59
vsrv8,PPTP,2017-12-08,16:06,16:25,19
vsrv16,PPTP,2017-12-08,16:17,16:25,8
vsrv16,SSTP,2017-12-08,16:13,16:25,12
vsrv8,SSTP,2017-12-08,15:26,16:26,60
vsrv8,PPTP,2017-12-08,16:17,16:26,9
vsrv16,PPTP,2017-12-08,16:27,16:27,0
vsrv17,SSTP,2017-12-08,16:22,16:27,5
vsrv16,OPENVPN_L2,2017-12-08,15:53,16:27,34
vsrv16,PPTP,2017-12-08,15:50,16:28,38
vsrv16,PPTP,2017-12-08,15:38,16:28,50
vsrv8,SSTP,2017-12-08,16:23,16:28,5
vsrv16,SSTP,2017-12-08,16:29,16:29,0
vsrv16,SSTP,2017-12-08,16:28,16:29,1
vsrv17,SSTP,2017-12-08,16:03,16:30,27
vsrv17,SSTP,2017-12-08,16:17,16:30,13
vsrv8,SSTP,2017-12-08,16:28,16:32,4
vsrv17,SSTP,2017-12-08,15:46,16:32,46
vsrv16,OPENVPN_L2,2017-12-08,16:32,16:32,0
vsrv8,PPTP,2017-12-08,16:09,16:40,31
vsrv8,SSTP,2017-12-08,16:24,16:40,16
vsrv17,PPTP,2017-12-08,16:13,16:41,28
vsrv8,SSTP,2017-12-08,15:36,16:43,67
vsrv16,OPENVPN_L2,2017-12-08,16:39,16:43,4
vsrv16,PPTP,2017-12-08,16:04,16:43,39
vsrv16,SSTP,2017-12-08,16:30,16:46,16
vsrv17,SSTP,2017-12-08,16:40,16:47,7
vsrv16,PPTP,2017-12-08,16:44,16:48,4
vsrv17,PPTP,2017-12-08,16:23,16:48,25
vsrv8,PPTP,2017-12-08,16:48,16:48,0
vsrv16,PPTP,2017-12-08,16:13,16:48,35
vsrv8,PPTP,2017-12-08,16:46,16:54,8
vsrv8,SSTP,2017-12-08,16:54,16:54,0
vsrv16,SSTP,2017-12-08,16:54,16:54,0
vsrv17,SSTP,2017-12-08,16:54,16:57,3
vsrv16,PPTP,2017-12-08,15:28,17:00,92
vsrv16,SSTP,2017-12-08,16:04,17:01,57
vsrv16,SSTP,2017-12-08,16:19,17:02,43
vsrv8,SSTP,2017-12-08,16:42,17:02,20
vsrv16,SSTP,2017-12-08,16:49,17:07,18
vsrv16,SSTP,2017-12-08,16:57,17:07,10
vsrv16,SSTP,2017-12-08,16:24,17:08,44
vsrv8,PPTP,2017-12-08,15:46,17:08,82
vsrv16,SSTP,2017-12-08,16:43,17:10,27
vsrv17,SSTP,2017-12-08,15:53,17:11,78
vsrv11,PPTP,2017-12-08,15:30,17:14,104
vsrv16,PPTP,2017-12-08,17:08,17:15,7
vsrv16,SSTP,2017-12-08,17:03,17:17,14
vsrv8,PPTP,2017-12-08,17:15,17:18,3
vsrv8,SSTP,2017-12-08,16:00,17:18,78
vsrv16,SSTP,2017-12-08,16:59,17:20,21
vsrv16,SSTP,2017-12-08,16:36,17:20,44
vsrv16,PPTP,2017-12-08,17:08,17:21,13
vsrv8,PPTP,2017-12-08,15:44,17:21,97
vsrv17,PPTP,2017-12-08,16:44,17:22,38
vsrv17,SSTP,2017-12-08,15:19,17:24,125
vsrv16,PPTP,2017-12-08,16:11,17:25,74
vsrv17,PPTP,2017-12-08,16:55,17:25,30
vsrv8,SSTP,2017-12-08,17:22,17:25,3
vsrv8,PPTP,2017-12-08,15:18,17:27,129
vsrv8,PPTP,2017-12-08,16:54,17:28,34
vsrv16,SSTP,2017-12-08,17:28,17:28,0
vsrv17,PPTP,2017-12-08,15:36,17:29,113
vsrv16,SSTP,2017-12-08,17:28,17:30,2
vsrv8,PPTP,2017-12-08,15:16,17:31,135
vsrv16,PPTP,2017-12-08,17:28,17:31,3
vsrv16,SSTP,2017-12-08,16:22,17:31,69
vsrv8,PPTP,2017-12-08,17:29,17:31,2
vsrv8,PPTP,2017-12-08,16:34,17:32,58
vsrv8,SSTP,2017-12-08,17:33,17:34,1
vsrv16,SSTP,2017-12-08,17:01,17:34,33
vsrv8,PPTP,2017-12-08,16:19,17:35,76
vsrv8,PPTP,2017-12-08,15:45,17:36,111
vsrv17,SSTP,2017-12-08,17:24,17:36,12
vsrv16,SSTP,2017-12-08,17:36,17:36,0
vsrv8,SSTP,2017-12-08,16:04,17:37,93
vsrv8,SSTP,2017-12-08,17:29,17:38,9
vsrv17,SSTP,2017-12-08,17:14,17:39,25
vsrv16,PPTP,2017-12-08,17:23,17:39,16
vsrv16,OPENVPN_L2,2017-12-08,17:13,17:40,27
vsrv16,SSTP,2017-12-08,17:37,17:40,3
vsrv17,SSTP,2017-12-08,17:42,17:42,0
vsrv17,PPTP,2017-12-08,17:42,17:43,1
vsrv16,SSTP,2017-12-08,17:09,17:43,34
vsrv17,PPTP,2017-12-08,17:37,17:44,7
vsrv17,PPTP,2017-12-08,17:06,17:44,38
vsrv17,SSTP,2017-12-08,16:37,17:45,68
vsrv8,SSTP,2017-12-08,16:57,17:47,50
vsrv16,PPTP,2017-12-08,17:17,17:47,30
vsrv8,SSTP,2017-12-08,16:03,17:48,105
vsrv8,OPENVPN_L2,2017-12-08,16:58,17:48,50
vsrv8,SSTP,2017-12-08,17:39,17:49,10
vsrv16,PPTP,2017-12-08,16:30,17:50,80
vsrv16,SSTP,2017-12-08,16:44,17:50,66
vsrv16,SSTP,2017-12-08,17:54,17:55,1
vsrv8,SSTP,2017-12-08,15:24,17:56,152
vsrv8,PPTP,2017-12-08,17:31,17:57,26
vsrv17,SSTP,2017-12-08,17:43,17:57,14
vsrv16,PPTP,2017-12-08,17:37,17:57,20
vsrv17,SSTP,2017-12-08,17:17,17:58,41
vsrv17,PPTP,2017-12-08,15:59,18:00,121
vsrv17,SSTP,2017-12-08,17:21,18:02,41
vsrv16,PPTP,2017-12-08,17:01,18:04,63
vsrv16,PPTP,2017-12-08,16:51,18:05,74
vsrv16,SSTP,2017-12-08,17:41,18:06,25
vsrv16,SSTP,2017-12-08,16:32,18:07,95
vsrv16,SSTP,2017-12-08,17:57,18:07,10
vsrv16,PPTP,2017-12-08,17:44,18:07,23
vsrv16,PPTP,2017-12-08,17:52,18:07,15
vsrv17,PPTP,2017-12-08,17:53,18:07,14
vsrv17,PPTP,2017-12-08,18:03,18:08,5
vsrv16,SSTP,2017-12-08,18:09,18:09,0
vsrv16,SSTP,2017-12-08,15:18,18:10,172
vsrv8,SSTP,2017-12-08,17:37,18:10,33
vsrv16,SSTP,2017-12-08,17:45,18:11,26
vsrv16,SSTP,2017-12-08,18:07,18:11,4
vsrv11,PPTP,2017-12-08,18:06,18:12,6
vsrv8,SSTP,2017-12-08,16:42,18:13,91
vsrv17,SSTP,2017-12-08,17:13,18:17,64
vsrv8,PPTP,2017-12-08,18:17,18:17,0
vsrv16,SSTP,2017-12-08,18:13,18:18,5
vsrv17,SSTP,2017-12-08,18:05,18:18,13
vsrv16,SSTP,2017-12-08,18:15,18:18,3
vsrv16,PPTP,2017-12-08,17:42,18:19,37
vsrv8,PPTP,2017-12-08,16:34,18:21,107
vsrv17,PPTP,2017-12-08,18:04,18:24,20
vsrv16,OPENVPN_L2,2017-12-08,16:55,18:27,92
vsrv8,PPTP,2017-12-08,18:02,18:28,26
vsrv17,SSTP,2017-12-08,18:19,18:28,9
vsrv16,SSTP,2017-12-08,16:29,18:29,120
vsrv8,PPTP,2017-12-08,18:29,18:29,0
vsrv8,SSTP,2017-12-08,16:17,18:30,133
vsrv16,OPENVPN_L2,2017-12-08,18:31,18:31,0
vsrv16,SSTP,2017-12-08,16:44,18:32,108
vsrv16,SSTP,2017-12-08,18:32,18:35,3
vsrv16,OPENVPN_L2,2017-12-08,18:34,18:36,2
vsrv17,OPENVPN_L2,2017-12-08,18:36,18:37,1
vsrv17,SSTP,2017-12-08,16:57,18:38,101
vsrv17,SSTP,2017-12-08,17:20,18:40,80
vsrv17,SSTP,2017-12-08,18:25,18:40,15
vsrv17,PPTP,2017-12-08,17:58,18:40,42
vsrv16,PPTP,2017-12-08,15:42,18:42,180
vsrv16,SSTP,2017-12-08,18:29,18:42,13
vsrv17,PPTP,2017-12-08,18:27,18:47,20
vsrv8,PPTP,2017-12-08,18:44,18:47,3
vsrv16,SSTP,2017-12-08,18:42,18:47,5
vsrv8,SSTP,2017-12-08,18:44,18:48,4
vsrv8,PPTP,2017-12-08,17:21,18:49,88
vsrv16,SSTP,2017-12-08,18:49,18:52,3
vsrv17,SSTP,2017-12-08,16:29,18:54,145
vsrv16,SSTP,2017-12-08,18:45,18:59,14
vsrv17,OPENVPN_L2,2017-12-08,17:02,18:59,117
vsrv16,PPTP,2017-12-08,18:07,19:00,53
vsrv8,SSTP,2017-12-08,18:00,19:00,60
vsrv17,PPTP,2017-12-08,18:35,19:02,27
vsrv16,PPTP,2017-12-08,18:44,19:04,20
vsrv16,PPTP,2017-12-08,17:56,19:06,70
vsrv8,PPTP,2017-12-08,15:28,19:06,218
vsrv17,PPTP,2017-12-08,18:32,19:07,35
vsrv17,PPTP,2017-12-08,18:43,19:08,25
vsrv17,SSTP,2017-12-08,16:18,19:09,171
vsrv8,SSTP,2017-12-08,17:47,19:09,82
vsrv17,SSTP,2017-12-08,16:50,19:10,140
vsrv17,SSTP,2017-12-08,19:10,19:12,2
vsrv8,SSTP,2017-12-08,17:20,19:12,112
vsrv8,SSTP,2017-12-08,15:36,19:12,216
vsrv16,SSTP,2017-12-08,18:17,19:12,55
vsrv16,SSTP,2017-12-08,19:10,19:14,4
vsrv8,SSTP,2017-12-08,16:57,19:14,137
vsrv8,PPTP,2017-12-08,16:01,19:17,196
vsrv16,SSTP,2017-12-08,18:03,19:19,76
vsrv17,PPTP,2017-12-08,17:46,19:20,94
vsrv16,OPENVPN_L2,2017-12-08,18:37,19:22,45
vsrv8,SSTP,2017-12-08,18:25,19:22,57
vsrv16,SSTP,2017-12-08,15:59,19:23,204
vsrv8,SSTP,2017-12-08,18:37,19:24,47
vsrv8,PPTP,2017-12-08,19:16,19:24,8
vsrv17,OPENVPN_L2,2017-12-08,19:20,19:26,6
vsrv17,SSTP,2017-12-08,18:47,19:26,39
vsrv16,PPTP,2017-12-08,19:24,19:27,3
vsrv16,SSTP,2017-12-08,19:05,19:28,23
vsrv8,SSTP,2017-12-08,17:56,19:28,92
vsrv16,SSTP,2017-12-08,19:22,19:30,8
vsrv16,SSTP,2017-12-08,16:21,19:31,190
vsrv17,SSTP,2017-12-08,19:30,19:31,1
vsrv17,SSTP,2017-12-08,18:29,19:31,62
vsrv16,PPTP,2017-12-08,15:16,19:32,256
vsrv16,PPTP,2017-12-08,18:06,19:33,87
vsrv17,SSTP,2017-12-08,17:20,19:35,135
vsrv17,SSTP,2017-12-08,19:32,19:35,3
vsrv17,SSTP,2017-12-08,18:17,19:35,78
vsrv16,OPENVPN_L2,2017-12-08,18:34,19:36,62
vsrv17,PPTP,2017-12-08,19:34,19:38,4
vsrv8,PPTP,2017-12-08,18:56,19:38,42
vsrv8,PPTP,2017-12-08,18:57,19:39,42
vsrv17,SSTP,2017-12-08,15:19,19:39,260
vsrv8,PPTP,2017-12-08,15:39,19:39,240
vsrv17,SSTP,2017-12-08,17:30,19:41,131
vsrv8,PPTP,2017-12-08,19:42,19:42,0
vsrv17,SSTP,2017-12-08,19:18,19:47,29
vsrv17,OPENVPN_L2,2017-12-08,18:46,19:48,62
vsrv8,SSTP,2017-12-08,15:34,19:49,255
vsrv17,SSTP,2017-12-08,19:46,19:50,4
vsrv17,PPTP,2017-12-08,18:22,19:50,88
vsrv16,PPTP,2017-12-08,18:43,19:51,68
vsrv17,SSTP,2017-12-08,18:01,19:52,111
vsrv8,SSTP,2017-12-08,19:14,19:52,38
vsrv8,SSTP,2017-12-08,17:38,19:53,135
vsrv17,PPTP,2017-12-08,17:59,19:56,117
vsrv17,SSTP,2017-12-08,17:56,19:58,122
vsrv16,PPTP,2017-12-08,19:45,20:00,15
vsrv16,PPTP,2017-12-08,15:20,20:02,282
vsrv8,SSTP,2017-12-08,18:19,20:02,103
vsrv17,SSTP,2017-12-08,17:37,20:04,147
vsrv8,PPTP,2017-12-08,19:19,20:06,47
vsrv17,SSTP,2017-12-08,15:54,20:09,255
vsrv8,PPTP,2017-12-08,19:54,20:13,19
vsrv17,SSTP,2017-12-08,18:21,20:14,113
vsrv8,SSTP,2017-12-08,18:53,20:14,81
vsrv17,PPTP,2017-12-08,19:43,20:15,32
vsrv17,SSTP,2017-12-08,20:14,20:15,1
vsrv16,SSTP,2017-12-08,18:25,20:15,110
vsrv16,PPTP,2017-12-08,20:14,20:17,3
vsrv16,SSTP,2017-12-08,20:16,20:17,1
vsrv8,PPTP,2017-12-08,18:06,20:17,131
vsrv17,PPTP,2017-12-08,19:57,20:18,21
vsrv16,SSTP,2017-12-08,16:57,20:18,201
vsrv17,SSTP,2017-12-08,17:41,20:20,159
vsrv17,PPTP,2017-12-08,19:31,20:21,50
