Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv17,SSTP,2017-11-22,17:50,17:55,5
vsrv17,SSTP,2017-11-22,17:54,17:56,2
vsrv17,PPTP,2017-11-22,16:18,17:57,99
vsrv8,PPTP,2017-11-22,17:35,17:57,22
vsrv11,OPENVPN_L3,2017-11-22,17:58,17:58,0
vsrv8,OPENVPN_L2,2017-11-22,16:22,18:00,98
vsrv8,SSTP,2017-11-22,17:56,18:00,4
vsrv16,PPTP,2017-11-22,17:19,18:01,42
vsrv11,SSTP,2017-11-22,17:05,18:04,59
vsrv17,PPTP,2017-11-22,17:31,18:04,33
vsrv8,SSTP,2017-11-22,18:01,18:05,4
vsrv8,SSTP,2017-11-22,16:43,18:07,84
vsrv16,PPTP,2017-11-22,16:17,18:09,112
vsrv16,PPTP,2017-11-22,17:57,18:11,14
vsrv11,OPENVPN_L2,2017-11-22,18:06,18:11,5
vsrv11,OPENVPN_L3,2017-11-22,18:12,18:13,1
vsrv16,SSTP,2017-11-22,16:10,18:13,123
vsrv17,PPTP,2017-11-22,17:17,18:14,57
vsrv8,PPTP,2017-11-22,16:37,18:15,98
vsrv17,PPTP,2017-11-22,17:55,18:20,25
vsrv16,SSTP,2017-11-22,18:08,18:21,13
vsrv11,PPTP,2017-11-22,17:23,18:26,63
vsrv17,SSTP,2017-11-22,16:14,18:26,132
vsrv11,OPENVPN_L3,2017-11-22,18:26,18:27,1
vsrv8,PPTP,2017-11-22,17:48,18:28,40
vsrv16,PPTP,2017-11-22,18:28,18:34,6
vsrv16,PPTP,2017-11-22,18:19,18:37,18
vsrv17,PPTP,2017-11-22,13:56,18:38,282
vsrv11,OPENVPN_L3,2017-11-22,18:39,18:40,1
vsrv16,SSTP,2017-11-22,17:27,18:43,76
vsrv17,SSTP,2017-11-22,17:57,18:44,47
vsrv8,PPTP,2017-11-22,18:12,18:46,34
vsrv17,PPTP,2017-11-22,18:33,18:47,14
vsrv17,PPTP,2017-11-22,18:38,18:47,9
vsrv16,SSTP,2017-11-22,18:23,18:48,25
vsrv17,PPTP,2017-11-22,18:34,18:48,14
vsrv16,PPTP,2017-11-22,18:46,18:49,3
vsrv16,PPTP,2017-11-22,18:37,18:50,13
vsrv17,SSTP,2017-11-22,18:31,18:57,26
vsrv11,OPENVPN_L3,2017-11-22,18:49,18:57,8
vsrv8,PPTP,2017-11-22,18:56,18:57,1
vsrv16,SSTP,2017-11-22,18:59,18:59,0
vsrv16,PPTP,2017-11-22,17:45,19:07,82
vsrv16,SSTP,2017-11-22,18:26,19:07,41
vsrv11,OPENVPN_L3,2017-11-22,19:03,19:12,9
vsrv11,OPENVPN_L3,2017-11-22,19:14,19:14,0
vsrv8,PPTP,2017-11-22,16:44,19:14,150
vsrv11,OPENVPN_L3,2017-11-22,19:14,19:14,0
vsrv11,OPENVPN_L3,2017-11-22,19:15,19:15,1
vsrv16,PPTP,2017-11-22,18:58,19:16,18
vsrv16,SSTP,2017-11-22,18:43,19:16,33
vsrv8,SSTP,2017-11-22,19:13,19:17,4
vsrv11,OPENVPN_L3,2017-11-22,19:18,19:18,0
vsrv8,SSTP,2017-11-22,19:17,19:18,1
vsrv17,SSTP,2017-11-22,19:18,19:26,8
vsrv17,PPTP,2017-11-22,18:48,19:29,41
vsrv16,PPTP,2017-11-22,18:49,19:30,41
vsrv8,SSTP,2017-11-22,19:16,19:37,21
vsrv8,PPTP,2017-11-22,19:22,19:38,16
vsrv16,PPTP,2017-11-22,19:14,19:43,29
vsrv8,SSTP,2017-11-21,22:37,19:46,1269
vsrv8,PPTP,2017-11-22,19:24,19:47,23
vsrv17,SSTP,2017-11-22,19:26,19:47,21
vsrv16,PPTP,2017-11-22,14:15,19:49,334
vsrv8,PPTP,2017-11-22,19:14,19:50,36
vsrv17,SSTP,2017-11-22,16:23,19:52,209
vsrv16,SSTP,2017-11-22,18:43,19:52,69
vsrv16,PPTP,2017-11-22,17:04,19:53,169
vsrv17,PPTP,2017-11-22,19:14,19:54,40
vsrv16,PPTP,2017-11-22,19:13,19:56,43
vsrv8,PPTP,2017-11-22,18:32,19:56,84
vsrv8,PPTP,2017-11-22,19:32,19:57,25
vsrv16,PPTP,2017-11-22,15:45,19:59,254
vsrv16,SSTP,2017-11-22,19:15,20:05,50
vsrv16,SSTP,2017-11-22,20:10,20:10,0
vsrv16,SSTP,2017-11-22,19:14,20:11,57
vsrv8,PPTP,2017-11-22,20:09,20:11,2
vsrv8,SSTP,2017-11-22,20:13,20:13,0
vsrv8,OPENVPN_L2,2017-11-22,19:31,20:16,45
vsrv8,SSTP,2017-11-22,19:43,20:17,34
vsrv8,SSTP,2017-11-22,18:33,20:18,105
vsrv16,PPTP,2017-11-22,20:24,20:25,1
vsrv16,PPTP,2017-11-22,15:23,20:31,308
vsrv11,SOFTETHER,2017-11-22,17:51,20:34,163
vsrv8,PPTP,2017-11-22,20:18,20:34,16
vsrv17,PPTP,2017-11-22,20:30,20:39,9
vsrv16,SSTP,2017-11-22,19:14,20:39,85
vsrv17,PPTP,2017-11-22,20:39,20:41,2
vsrv8,PPTP,2017-11-22,20:01,20:46,45
vsrv16,PPTP,2017-11-22,20:46,20:49,3
vsrv8,PPTP,2017-11-22,20:49,20:52,3
vsrv17,PPTP,2017-11-22,20:30,20:54,24
vsrv8,PPTP,2017-11-22,16:16,20:59,283
vsrv11,OPENVPN_L2,2017-11-22,20:58,21:03,5
vsrv8,OPENVPN_L2,2017-11-22,20:29,21:04,35
vsrv16,PPTP,2017-11-22,21:05,21:06,1
vsrv16,SSTP,2017-11-22,19:29,21:08,99
vsrv8,SSTP,2017-11-22,19:13,21:12,119
vsrv17,SSTP,2017-11-22,19:59,21:12,73
vsrv8,SSTP,2017-11-22,19:14,21:13,119
vsrv17,PPTP,2017-11-22,19:13,21:14,121
vsrv16,PPTP,2017-11-22,15:16,21:14,358
vsrv17,PPTP,2017-11-22,20:55,21:15,20
vsrv8,SSTP,2017-11-22,18:46,21:15,149
vsrv8,SSTP,2017-11-22,21:01,21:17,16
vsrv8,SSTP,2017-11-22,21:14,21:19,5
vsrv17,SSTP,2017-11-22,21:24,21:29,5
vsrv11,OPENVPN_L2,2017-11-22,21:14,21:30,16
vsrv16,PPTP,2017-11-22,20:35,21:33,58
vsrv17,SSTP,2017-11-22,21:32,21:34,2
vsrv16,PPTP,2017-11-22,21:37,21:37,0
vsrv8,PPTP,2017-11-22,20:55,21:40,45
vsrv16,PPTP,2017-11-22,21:20,21:41,21
vsrv16,PPTP,2017-11-22,19:11,21:49,158
vsrv8,PPTP,2017-11-22,20:13,21:54,101
vsrv17,SSTP,2017-11-22,21:17,21:58,41
vsrv8,SSTP,2017-11-22,21:31,22:04,33
vsrv8,PPTP,2017-11-22,19:42,22:07,145
vsrv17,PPTP,2017-11-22,21:44,22:08,24
vsrv17,PPTP,2017-11-22,21:35,22:08,33
vsrv16,PPTP,2017-11-22,22:02,22:13,11
vsrv8,SSTP,2017-11-22,21:28,22:14,46
vsrv16,SSTP,2017-11-22,20:18,22:15,117
vsrv8,PPTP,2017-11-22,20:49,22:15,86
vsrv17,SSTP,2017-11-22,17:52,22:16,264
vsrv8,SSTP,2017-11-22,22:08,22:17,9
vsrv16,PPTP,2017-11-22,22:12,22:17,5
vsrv8,PPTP,2017-11-22,22:18,22:18,0
vsrv8,PPTP,2017-11-22,20:58,22:24,86
vsrv16,SSTP,2017-11-22,18:58,22:28,210
vsrv8,PPTP,2017-11-22,21:41,22:30,49
vsrv8,SSTP,2017-11-22,22:16,22:37,21
vsrv16,PPTP,2017-11-22,21:50,22:38,48
vsrv17,PPTP,2017-11-22,21:54,22:40,46
vsrv8,PPTP,2017-11-22,21:39,22:44,65
vsrv11,SSTP,2017-11-22,21:23,22:46,83
vsrv16,SSTP,2017-11-22,21:43,22:49,66
vsrv11,OPENVPN_L2,2017-11-22,21:41,22:51,70
vsrv8,SSTP,2017-11-22,21:17,22:52,95
vsrv16,SSTP,2017-11-22,22:53,22:54,1
vsrv16,SSTP,2017-11-22,22:26,22:54,28
vsrv16,SSTP,2017-11-22,18:44,22:56,252
vsrv16,SSTP,2017-11-22,21:38,22:58,80
vsrv17,SSTP,2017-11-22,22:01,22:59,58
vsrv16,PPTP,2017-11-22,22:59,22:59,0
vsrv17,PPTP,2017-11-22,23:04,23:04,0
vsrv17,PPTP,2017-11-22,22:28,23:07,39
vsrv16,PPTP,2017-11-22,21:57,23:07,70
vsrv8,SSTP,2017-11-22,22:08,23:09,61
vsrv16,SSTP,2017-11-22,22:27,23:10,43
vsrv17,PPTP,2017-11-22,21:38,23:12,94
vsrv16,SSTP,2017-11-22,20:48,23:12,144
vsrv16,PPTP,2017-11-22,22:04,23:13,69
vsrv11,SSTP,2017-11-22,22:48,23:15,27
vsrv17,SSTP,2017-11-22,22:32,23:16,44
vsrv8,PPTP,2017-11-22,21:36,23:18,102
vsrv8,SSTP,2017-11-22,22:02,23:18,76
vsrv17,PPTP,2017-11-22,21:23,23:19,116
vsrv17,PPTP,2017-11-22,21:27,23:19,112
vsrv17,SSTP,2017-11-22,22:16,23:20,64
vsrv11,SOFTETHER,2017-11-22,20:36,23:20,164
vsrv11,PPTP,2017-11-22,22:06,23:21,75
vsrv17,SSTP,2017-11-22,23:13,23:21,8
vsrv17,PPTP,2017-11-22,19:39,23:24,225
vsrv8,SSTP,2017-11-22,21:55,23:24,89
vsrv17,PPTP,2017-11-22,23:05,23:24,19
vsrv8,SSTP,2017-11-22,21:44,23:27,103
vsrv8,PPTP,2017-11-22,22:22,23:28,66
vsrv17,PPTP,2017-11-22,22:02,23:29,87
vsrv17,PPTP,2017-11-22,22:55,23:32,37
vsrv16,SSTP,2017-11-22,21:32,23:37,125
vsrv8,PPTP,2017-11-22,15:19,23:40,501
vsrv16,PPTP,2017-11-22,21:39,23:44,125
vsrv17,SSTP,2017-11-22,23:48,23:49,1
vsrv17,SSTP,2017-11-22,21:52,23:51,119
vsrv17,SSTP,2017-11-22,22:28,00:00,92
vsrv8,SSTP,2017-11-22,23:10,00:04,54
vsrv8,SSTP,2017-11-22,15:11,00:07,536
vsrv8,SSTP,2017-11-22,22:23,00:08,105
vsrv17,SSTP,2017-11-22,22:24,00:15,111
vsrv17,PPTP,2017-11-22,20:23,00:18,235
vsrv16,SSTP,2017-11-22,23:31,00:32,61
vsrv16,SSTP,2017-11-22,17:53,00:32,399
vsrv8,SSTP,2017-11-23,00:03,00:33,30
vsrv17,SSTP,2017-11-22,23:01,00:35,94
vsrv17,PPTP,2017-11-22,23:05,00:37,92
vsrv17,PPTP,2017-11-23,00:05,00:39,34
vsrv8,SSTP,2017-11-22,21:36,00:41,185
vsrv8,PPTP,2017-11-22,22:35,00:47,132
vsrv16,PPTP,2017-11-22,22:54,00:47,113
vsrv8,PPTP,2017-11-22,23:47,00:50,63
vsrv17,PPTP,2017-11-22,20:39,01:01,262
vsrv16,PPTP,2017-11-23,01:52,02:05,13
vsrv17,PPTP,2017-11-23,01:44,02:07,23
vsrv8,PPTP,2017-11-23,02:09,02:25,16
vsrv17,PPTP,2017-11-23,02:55,03:23,28
vsrv16,PPTP,2017-11-23,03:37,03:47,10
vsrv17,PPTP,2017-11-23,02:11,03:52,101
vsrv17,PPTP,2017-11-23,03:54,04:02,8
vsrv16,PPTP,2017-11-23,03:37,04:39,62
vsrv17,PPTP,2017-11-23,04:54,04:55,1
vsrv16,PPTP,2017-11-23,04:59,05:14,15
vsrv16,PPTP,2017-11-23,05:14,05:24,10
vsrv8,PPTP,2017-11-23,08:51,08:53,2
vsrv8,SSTP,2017-11-23,08:29,09:04,35
vsrv16,SSTP,2017-11-23,09:13,09:15,2
vsrv17,PPTP,2017-11-23,09:05,09:38,33
vsrv16,PPTP,2017-11-23,09:37,09:40,3
vsrv17,SOFTETHER,2017-11-23,09:16,09:40,24
vsrv16,SSTP,2017-11-23,09:43,09:45,2
vsrv16,SSTP,2017-11-23,09:50,09:51,1
vsrv16,SSTP,2017-11-23,08:27,09:56,89
vsrv16,PPTP,2017-11-23,09:55,09:58,3
vsrv16,PPTP,2017-11-23,09:18,10:12,54
vsrv17,SSTP,2017-11-23,10:11,10:19,8
vsrv17,SSTP,2017-11-23,10:32,10:55,23
vsrv17,PPTP,2017-11-23,10:38,10:55,17
vsrv8,SSTP,2017-11-23,10:19,11:04,45
vsrv16,PPTP,2017-11-23,10:13,11:05,52
vsrv8,PPTP,2017-11-23,11:06,11:06,0
vsrv11,SSTP,2017-11-23,11:13,11:14,1
vsrv8,SSTP,2017-11-23,10:50,11:15,25
vsrv17,OPENVPN_L2,2017-11-23,10:44,11:29,45
vsrv17,PPTP,2017-11-23,10:37,11:29,52
vsrv11,SOFTETHER,2017-11-23,11:33,11:36,3
vsrv16,SSTP,2017-11-23,10:28,11:36,68
vsrv8,PPTP,2017-11-23,11:50,11:50,0
vsrv16,SSTP,2017-11-23,11:39,11:54,15
vsrv16,SSTP,2017-11-23,11:52,12:01,9
vsrv8,SSTP,2017-11-23,10:40,12:04,84
vsrv16,SSTP,2017-11-23,12:00,12:05,5
vsrv16,PPTP,2017-11-23,12:05,12:16,11
vsrv11,SSTP,2017-11-23,12:22,12:25,3
vsrv8,SSTP,2017-11-23,12:04,12:35,31
vsrv16,PPTP,2017-11-23,10:24,12:38,134
vsrv17,PPTP,2017-11-23,10:25,12:39,134
vsrv16,OPENVPN_L3,2017-11-23,11:45,12:40,55
vsrv16,SSTP,2017-11-23,10:32,12:42,130
vsrv17,SSTP,2017-11-23,10:21,12:43,142
vsrv16,SSTP,2017-11-23,12:10,12:44,34
vsrv16,PPTP,2017-11-23,10:18,12:45,147
vsrv8,PPTP,2017-11-23,10:15,12:45,150
vsrv17,PPTP,2017-11-23,10:14,12:46,152
vsrv8,PPTP,2017-11-23,11:06,12:46,100
vsrv17,PPTP,2017-11-23,10:26,12:48,142
vsrv8,PPTP,2017-11-23,12:16,12:49,33
vsrv8,PPTP,2017-11-23,10:19,12:49,150
vsrv17,SSTP,2017-11-23,11:22,12:50,88
vsrv8,PPTP,2017-11-23,10:20,12:50,150
vsrv8,SSTP,2017-11-23,11:04,12:50,106
vsrv17,PPTP,2017-11-23,12:08,12:51,43
vsrv8,PPTP,2017-11-23,10:24,12:51,147
vsrv8,PPTP,2017-11-23,10:18,12:51,153
vsrv8,OPENVPN_L2,2017-11-23,11:44,12:51,67
vsrv8,PPTP,2017-11-23,10:16,12:52,156
vsrv17,SOFTETHER,2017-11-23,09:43,12:54,191
vsrv17,PPTP,2017-11-23,10:31,12:54,143
vsrv17,PPTP,2017-11-23,09:44,12:55,191
vsrv16,PPTP,2017-11-23,12:33,13:22,49
vsrv17,SSTP,2017-11-23,13:10,13:36,26
vsrv8,SSTP,2017-11-23,11:50,13:47,117
vsrv11,PPTP,2017-11-23,13:25,13:49,24
vsrv11,OPENVPN_L2,2017-11-23,13:55,13:56,1
vsrv11,SSTP,2017-11-23,13:44,13:58,14
vsrv17,SOFTETHER,2017-11-23,13:26,14:06,40
vsrv8,PPTP,2017-11-23,14:01,14:18,17
vsrv17,SOFTETHER,2017-11-23,14:20,14:20,0
vsrv8,PPTP,2017-11-23,14:20,14:27,7
vsrv17,PPTP,2017-11-23,14:20,14:28,8
vsrv17,PPTP,2017-11-23,12:08,14:29,141
vsrv16,SSTP,2017-11-23,14:25,14:30,5
vsrv17,PPTP,2017-11-23,14:27,14:37,10
vsrv16,PPTP,2017-11-23,14:37,14:38,1
vsrv8,SSTP,2017-11-23,14:41,14:41,0
vsrv8,SSTP,2017-11-23,14:42,14:42,0
vsrv16,SSTP,2017-11-23,14:43,14:43,0
vsrv16,SSTP,2017-11-23,14:32,14:44,12
vsrv16,PPTP,2017-11-23,14:41,14:45,4
vsrv11,SSTP,2017-11-23,14:36,14:46,10
vsrv16,SSTP,2017-11-23,14:27,14:46,19
vsrv17,PPTP,2017-11-23,14:25,14:48,23
vsrv17,SSTP,2017-11-23,14:37,14:49,12
vsrv8,SSTP,2017-11-23,14:44,14:50,6
