Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv17,PPTP,2017-11-11,19:27,20:16,49
vsrv17,PPTP,2017-11-11,19:58,20:18,20
vsrv8,SSTP,2017-11-11,20:15,20:18,3
vsrv16,SSTP,2017-11-11,19:53,20:18,25
vsrv17,SSTP,2017-11-11,17:42,20:19,157
vsrv16,PPTP,2017-11-11,16:56,20:20,204
vsrv8,SSTP,2017-11-11,19:10,20:23,73
vsrv8,SSTP,2017-11-11,19:34,20:24,50
vsrv17,SSTP,2017-11-11,18:58,20:26,88
vsrv16,PPTP,2017-11-11,19:45,20:27,42
vsrv17,PPTP,2017-11-11,20:05,20:27,22
vsrv16,SSTP,2017-11-11,19:22,20:27,65
vsrv16,SSTP,2017-11-11,19:56,20:28,32
vsrv17,PPTP,2017-11-11,19:37,20:29,52
vsrv11,SSTP,2017-11-11,19:53,20:30,37
vsrv16,PPTP,2017-11-11,20:26,20:31,5
vsrv16,SSTP,2017-11-11,20:29,20:31,2
vsrv16,SSTP,2017-11-11,16:32,20:32,240
vsrv8,SSTP,2017-11-11,19:31,20:32,61
vsrv8,SSTP,2017-11-11,19:56,20:34,38
vsrv16,SSTP,2017-11-11,18:22,20:35,133
vsrv16,PPTP,2017-11-11,20:29,20:37,8
vsrv17,SSTP,2017-11-11,20:35,20:37,2
vsrv17,PPTP,2017-11-11,20:34,20:39,5
vsrv17,SSTP,2017-11-11,19:58,20:39,41
vsrv8,PPTP,2017-11-11,20:09,20:39,30
vsrv16,SSTP,2017-11-11,14:31,20:40,369
vsrv8,SSTP,2017-11-11,16:22,20:40,258
vsrv8,SSTP,2017-11-11,20:43,20:46,3
vsrv8,PPTP,2017-11-11,20:41,20:46,5
vsrv16,PPTP,2017-11-11,20:44,20:47,3
vsrv8,PPTP,2017-11-11,20:49,20:50,1
vsrv16,PPTP,2017-11-11,20:52,20:52,0
vsrv8,PPTP,2017-11-11,17:07,20:54,227
vsrv17,PPTP,2017-11-11,19:33,20:58,85
vsrv16,SSTP,2017-11-11,20:06,20:58,52
vsrv16,SSTP,2017-11-11,20:04,20:59,55
vsrv16,SSTP,2017-11-11,20:58,21:00,2
vsrv8,SSTP,2017-11-11,15:53,21:01,308
vsrv8,PPTP,2017-11-11,19:12,21:03,111
vsrv17,PPTP,2017-11-11,20:08,21:03,55
vsrv11,SSTP,2017-11-11,19:58,21:04,66
vsrv16,SSTP,2017-11-11,20:09,21:05,56
vsrv16,SSTP,2017-11-11,15:04,21:05,361
vsrv17,SSTP,2017-11-11,13:18,21:08,470
vsrv17,SSTP,2017-11-11,21:07,21:10,3
vsrv16,SSTP,2017-11-11,20:45,21:12,27
vsrv16,SSTP,2017-11-11,20:42,21:12,30
vsrv17,SSTP,2017-11-11,18:31,21:12,161
vsrv16,PPTP,2017-11-11,19:57,21:14,77
vsrv8,SSTP,2017-11-11,20:25,21:16,51
vsrv17,SSTP,2017-11-11,15:42,21:16,334
vsrv8,SSTP,2017-11-11,15:30,21:17,347
vsrv16,PPTP,2017-11-11,18:59,21:23,144
vsrv17,PPTP,2017-11-11,21:20,21:23,3
vsrv8,SSTP,2017-11-11,20:33,21:24,51
vsrv17,PPTP,2017-11-11,20:30,21:24,54
vsrv8,PPTP,2017-11-11,21:17,21:24,7
vsrv17,PPTP,2017-11-11,21:11,21:25,14
vsrv8,SSTP,2017-11-11,19:00,21:25,145
vsrv16,SSTP,2017-11-11,20:48,21:26,38
vsrv17,SSTP,2017-11-11,20:30,21:27,57
vsrv8,PPTP,2017-11-11,19:23,21:27,124
vsrv16,SSTP,2017-11-11,19:49,21:30,101
vsrv17,PPTP,2017-11-11,21:07,21:31,24
vsrv8,SSTP,2017-11-11,09:47,21:31,704
vsrv16,PPTP,2017-11-11,17:59,21:32,213
vsrv17,PPTP,2017-11-11,20:31,21:33,62
vsrv17,PPTP,2017-11-11,21:07,21:34,27
vsrv16,PPTP,2017-11-11,19:54,21:34,100
vsrv8,OPENVPN_L2,2017-11-11,16:09,21:35,326
vsrv16,PPTP,2017-11-11,21:24,21:36,12
vsrv16,SSTP,2017-11-11,18:55,21:36,161
vsrv16,SSTP,2017-11-11,18:00,21:36,216
vsrv8,PPTP,2017-11-11,19:44,21:39,115
vsrv8,SSTP,2017-11-11,13:29,21:39,490
vsrv17,PPTP,2017-11-11,21:25,21:40,15
vsrv16,SSTP,2017-11-11,20:23,21:40,77
vsrv8,SSTP,2017-11-11,21:34,21:40,6
vsrv8,SSTP,2017-11-11,21:39,21:40,1
vsrv16,SSTP,2017-11-11,21:02,21:42,40
vsrv17,SSTP,2017-11-11,21:44,21:44,0
vsrv17,SSTP,2017-11-11,21:12,21:49,37
vsrv8,SSTP,2017-11-11,20:22,21:52,90
vsrv17,SSTP,2017-11-11,21:21,21:52,31
vsrv16,SSTP,2017-11-11,21:53,21:54,1
vsrv17,PPTP,2017-11-11,21:50,21:54,4
vsrv16,SSTP,2017-11-11,21:46,21:55,9
vsrv8,SSTP,2017-11-11,21:03,21:55,52
vsrv17,SSTP,2017-11-11,21:09,21:55,46
vsrv17,PPTP,2017-11-11,20:04,21:56,112
vsrv16,SSTP,2017-11-11,21:54,21:57,3
vsrv8,SSTP,2017-11-11,21:58,21:58,0
vsrv17,SSTP,2017-11-11,21:33,21:59,26
vsrv8,SSTP,2017-11-11,21:52,22:01,9
vsrv17,SSTP,2017-11-11,19:26,22:01,155
vsrv8,SSTP,2017-11-11,21:07,22:01,54
vsrv8,SSTP,2017-11-11,19:44,22:04,140
vsrv17,SSTP,2017-11-11,21:37,22:05,28
vsrv16,PPTP,2017-11-11,20:53,22:06,73
vsrv16,SSTP,2017-11-11,20:19,22:07,108
vsrv8,PPTP,2017-11-11,20:38,22:07,89
vsrv16,SSTP,2017-11-11,22:04,22:08,4
vsrv8,PPTP,2017-11-11,20:49,22:08,79
vsrv8,PPTP,2017-11-11,20:28,22:08,100
vsrv16,SSTP,2017-11-11,18:50,22:10,200
vsrv8,SSTP,2017-11-11,22:01,22:11,10
vsrv17,SSTP,2017-11-11,21:37,22:12,35
vsrv8,PPTP,2017-11-11,21:46,22:12,26
vsrv16,SSTP,2017-11-11,21:40,22:14,34
vsrv17,PPTP,2017-11-11,21:51,22:20,29
vsrv8,SSTP,2017-11-11,22:06,22:23,17
vsrv8,PPTP,2017-11-11,19:28,22:23,175
vsrv8,PPTP,2017-11-11,18:13,22:23,250
vsrv8,SSTP,2017-11-11,22:24,22:25,1
vsrv8,SSTP,2017-11-11,22:25,22:26,1
vsrv16,SSTP,2017-11-11,21:53,22:28,35
vsrv16,SSTP,2017-11-11,13:18,22:29,551
vsrv17,SSTP,2017-11-11,19:52,22:30,158
vsrv17,PPTP,2017-11-11,21:10,22:30,80
vsrv8,SSTP,2017-11-11,22:28,22:31,3
vsrv16,SSTP,2017-11-11,22:31,22:32,1
vsrv16,SSTP,2017-11-11,22:27,22:36,9
vsrv17,PPTP,2017-11-11,22:13,22:39,26
vsrv17,SSTP,2017-11-11,16:25,22:41,376
vsrv16,PPTP,2017-11-11,22:15,22:41,26
vsrv8,PPTP,2017-11-11,20:31,22:42,131
vsrv17,PPTP,2017-11-11,15:36,22:42,426
vsrv8,OPENVPN_L2,2017-11-11,19:25,22:44,199
vsrv17,SSTP,2017-11-11,16:40,22:44,364
vsrv16,SSTP,2017-11-11,18:03,22:44,281
vsrv17,SSTP,2017-11-11,22:28,22:45,17
vsrv16,SSTP,2017-11-11,22:11,22:46,35
vsrv16,SSTP,2017-11-11,19:30,22:47,197
vsrv16,PPTP,2017-11-11,21:58,22:47,49
vsrv8,PPTP,2017-11-11,13:54,22:48,534
vsrv16,PPTP,2017-11-11,22:48,22:49,1
vsrv16,OPENVPN_L2,2017-11-11,22:50,22:50,0
vsrv17,SSTP,2017-11-11,19:36,22:51,195
vsrv8,SSTP,2017-11-11,22:19,22:51,32
vsrv17,PPTP,2017-11-11,21:58,22:51,54
vsrv17,SSTP,2017-11-11,22:47,22:52,5
vsrv17,SSTP,2017-11-11,22:46,22:53,7
vsrv17,PPTP,2017-11-11,21:45,22:54,69
vsrv16,SSTP,2017-11-11,22:54,22:54,0
vsrv17,OPENVPN_L2,2017-11-11,22:05,22:56,51
vsrv8,SSTP,2017-11-11,14:54,22:56,482
vsrv8,SSTP,2017-11-11,22:52,22:57,5
vsrv16,PPTP,2017-11-11,15:25,22:59,454
vsrv16,SSTP,2017-11-11,22:05,23:00,55
vsrv8,PPTP,2017-11-11,19:25,23:00,215
vsrv8,SSTP,2017-11-11,18:32,23:01,269
vsrv17,SSTP,2017-11-11,21:49,23:02,73
vsrv17,SSTP,2017-11-11,22:21,23:02,41
vsrv8,SSTP,2017-11-11,22:24,23:04,40
vsrv17,SSTP,2017-11-11,22:51,23:05,14
vsrv8,SSTP,2017-11-11,21:30,23:06,96
vsrv16,OPENVPN_L2,2017-11-11,23:06,23:06,0
vsrv8,SSTP,2017-11-11,23:07,23:08,1
vsrv16,SSTP,2017-11-11,22:55,23:09,14
vsrv17,PPTP,2017-11-11,21:47,23:11,84
vsrv8,PPTP,2017-11-11,20:59,23:12,133
vsrv17,SSTP,2017-11-11,23:08,23:14,6
vsrv8,SSTP,2017-11-11,23:08,23:15,7
vsrv17,SSTP,2017-11-11,22:58,23:16,18
vsrv8,SSTP,2017-11-11,21:23,23:17,114
vsrv11,PPTP,2017-11-11,22:12,23:18,66
vsrv17,PPTP,2017-11-11,23:20,23:21,1
vsrv17,PPTP,2017-11-11,20:17,23:21,184
vsrv8,SSTP,2017-11-11,14:11,23:22,551
vsrv8,SSTP,2017-11-11,21:29,23:22,113
vsrv17,PPTP,2017-11-11,16:21,23:22,421
vsrv16,SSTP,2017-11-11,23:12,23:25,13
vsrv8,SSTP,2017-11-11,11:00,23:25,745
vsrv8,PPTP,2017-11-11,21:59,23:25,86
vsrv16,SSTP,2017-11-11,18:36,23:26,290
vsrv8,PPTP,2017-11-11,16:36,23:26,410
vsrv17,SSTP,2017-11-11,21:45,23:26,101
vsrv17,SSTP,2017-11-11,17:40,23:28,348
vsrv17,PPTP,2017-11-11,23:13,23:30,17
vsrv17,SSTP,2017-11-11,20:52,23:31,159
vsrv16,SSTP,2017-11-11,22:51,23:33,42
vsrv8,PPTP,2017-11-11,15:26,23:34,488
vsrv11,SOFTETHER,2017-11-11,10:30,23:36,786
vsrv16,PPTP,2017-11-11,22:09,23:38,89
vsrv16,PPTP,2017-11-11,20:44,23:39,175
vsrv16,SSTP,2017-11-11,22:47,23:39,52
vsrv17,SSTP,2017-11-11,23:37,23:39,2
vsrv17,OPENVPN_L2,2017-11-11,16:40,23:40,420
vsrv17,PPTP,2017-11-11,21:12,23:40,148
vsrv17,PPTP,2017-11-11,15:13,23:41,508
vsrv17,SSTP,2017-11-11,23:16,23:42,26
vsrv8,SSTP,2017-11-11,21:18,23:42,144
vsrv17,SSTP,2017-11-11,14:56,23:43,527
vsrv17,PPTP,2017-11-11,23:25,23:44,19
vsrv17,PPTP,2017-11-11,23:35,23:45,10
vsrv16,SSTP,2017-11-11,22:10,23:45,95
vsrv16,SSTP,2017-11-11,23:09,23:45,36
vsrv17,PPTP,2017-11-11,23:38,23:48,10
vsrv17,SSTP,2017-11-11,22:38,23:51,73
vsrv8,SSTP,2017-11-11,23:50,23:55,5
vsrv8,PPTP,2017-11-11,15:40,23:55,495
vsrv17,SSTP,2017-11-11,21:04,23:58,174
vsrv16,PPTP,2017-11-11,23:54,23:59,5
vsrv17,SSTP,2017-11-11,20:31,00:01,210
vsrv8,SSTP,2017-11-11,23:52,00:03,11
vsrv8,PPTP,2017-11-11,22:09,00:07,118
vsrv16,SSTP,2017-11-11,23:53,00:07,14
vsrv16,SSTP,2017-11-12,00:07,00:07,0
vsrv16,SSTP,2017-11-12,00:07,00:08,1
vsrv8,PPTP,2017-11-11,23:48,00:08,20
vsrv16,SSTP,2017-11-11,23:15,00:08,53
vsrv8,PPTP,2017-11-11,23:56,00:10,14
vsrv17,SSTP,2017-11-11,21:16,00:11,175
vsrv8,PPTP,2017-11-11,22:58,00:11,73
vsrv17,SSTP,2017-11-11,23:41,00:14,33
vsrv16,PPTP,2017-11-11,23:50,00:14,24
vsrv16,PPTP,2017-11-11,22:21,00:16,115
vsrv17,SSTP,2017-11-11,18:21,00:17,356
vsrv16,SSTP,2017-11-11,19:27,00:18,291
vsrv16,PPTP,2017-11-11,19:12,00:18,306
vsrv16,PPTP,2017-11-11,23:09,00:18,69
vsrv16,PPTP,2017-11-12,00:19,00:19,0
vsrv16,SSTP,2017-11-12,00:22,00:22,0
vsrv17,SSTP,2017-11-12,00:07,00:23,16
vsrv16,PPTP,2017-11-11,22:45,00:24,99
vsrv8,SSTP,2017-11-11,23:52,00:24,32
vsrv16,SSTP,2017-11-12,00:03,00:25,22
vsrv8,PPTP,2017-11-12,00:25,00:25,0
vsrv16,PPTP,2017-11-11,21:48,00:27,159
vsrv8,OPENVPN_L2,2017-11-11,18:17,00:29,372
vsrv17,SSTP,2017-11-11,23:07,00:29,82
vsrv17,SSTP,2017-11-11,10:06,00:30,864
vsrv17,SSTP,2017-11-12,00:09,00:30,21
vsrv17,PPTP,2017-11-12,00:19,00:30,11
vsrv17,PPTP,2017-11-11,16:18,00:31,493
vsrv16,SSTP,2017-11-11,23:41,00:32,51
vsrv17,SSTP,2017-11-11,20:31,00:32,241
vsrv16,SSTP,2017-11-12,00:25,00:34,9
vsrv17,SSTP,2017-11-12,00:34,00:34,0
vsrv16,SSTP,2017-11-11,20:44,00:36,232
vsrv16,OPENVPN_L2,2017-11-11,23:58,00:36,38
vsrv17,OPENVPN_L2,2017-11-11,22:43,00:41,118
vsrv17,PPTP,2017-11-11,21:56,00:41,165
vsrv16,PPTP,2017-11-11,23:16,00:42,86
vsrv8,SSTP,2017-11-11,20:29,00:42,253
vsrv8,SSTP,2017-11-12,00:41,00:42,1
vsrv17,SSTP,2017-11-11,23:25,00:43,78
vsrv8,PPTP,2017-11-12,00:05,00:44,39
vsrv8,SSTP,2017-11-11,15:00,00:48,588
vsrv17,PPTP,2017-11-12,00:11,00:50,39
vsrv17,SSTP,2017-11-11,15:13,00:52,579
vsrv16,PPTP,2017-11-12,00:52,00:52,0
vsrv8,SSTP,2017-11-11,14:54,00:53,599
vsrv16,SSTP,2017-11-11,22:37,00:54,137
vsrv17,SSTP,2017-11-11,22:57,00:54,117
vsrv8,SSTP,2017-11-11,22:53,00:55,122
vsrv8,OPENVPN_L2,2017-11-12,00:52,00:56,4
vsrv8,SSTP,2017-11-11,22:20,00:56,156
vsrv17,SSTP,2017-11-12,00:03,00:57,54
vsrv16,PPTP,2017-11-11,15:38,01:01,563
vsrv17,SSTP,2017-11-11,23:26,01:01,95
vsrv16,PPTP,2017-11-12,00:27,01:02,35
vsrv16,PPTP,2017-11-11,23:59,01:03,64
vsrv8,SSTP,2017-11-12,01:01,01:04,3
vsrv16,SSTP,2017-11-12,00:37,01:06,29
vsrv16,SSTP,2017-11-12,00:23,01:06,43
vsrv8,SSTP,2017-11-11,22:46,01:06,140
vsrv8,OPENVPN_L2,2017-11-12,00:37,01:07,30
vsrv17,SSTP,2017-11-11,23:41,01:11,90
vsrv8,SSTP,2017-11-11,19:52,01:11,319
vsrv8,SSTP,2017-11-11,23:43,01:13,90
vsrv8,PPTP,2017-11-11,21:30,01:16,226
vsrv8,PPTP,2017-11-12,00:30,01:18,48
vsrv16,SSTP,2017-11-12,01:18,01:18,0
vsrv16,SSTP,2017-11-12,01:02,01:19,17
vsrv16,SSTP,2017-11-12,01:18,01:19,1
vsrv8,SSTP,2017-11-11,14:04,01:21,677
vsrv11,OPENVPN_L2,2017-11-11,22:55,01:22,147
vsrv16,SSTP,2017-11-12,00:22,01:22,60
vsrv17,SSTP,2017-11-11,16:08,01:22,554
vsrv17,OPENVPN_L2,2017-11-12,00:42,01:23,41
vsrv8,SSTP,2017-11-12,00:52,01:23,31
vsrv17,SSTP,2017-11-12,00:37,01:23,46
vsrv16,OPENVPN_L2,2017-11-12,01:15,01:24,9
vsrv8,SSTP,2017-11-12,00:55,01:25,30
vsrv16,PPTP,2017-11-11,23:45,01:27,102
vsrv16,PPTP,2017-11-11,21:18,01:30,252
vsrv16,PPTP,2017-11-12,00:12,01:30,78
vsrv8,PPTP,2017-11-11,22:07,01:31,204
vsrv17,SSTP,2017-11-12,01:16,01:32,16
vsrv16,PPTP,2017-11-11,23:43,01:32,109
vsrv17,SSTP,2017-11-11,22:22,01:33,191
vsrv17,PPTP,2017-11-11,22:38,01:36,178
vsrv17,SSTP,2017-11-11,23:47,01:40,113
vsrv16,OPENVPN_L2,2017-11-11,23:46,01:40,114
vsrv8,OPENVPN_L2,2017-11-12,01:25,01:43,18
vsrv17,SSTP,2017-11-12,01:23,01:44,21
vsrv17,PPTP,2017-11-12,00:21,01:45,84
vsrv17,SSTP,2017-11-12,00:25,01:45,80
vsrv17,SSTP,2017-11-11,18:57,01:54,417
vsrv16,SSTP,2017-11-11,22:01,01:55,234
vsrv8,SSTP,2017-11-12,00:57,01:56,59
vsrv8,SSTP,2017-11-12,00:03,01:58,115
vsrv17,SSTP,2017-11-12,01:32,01:59,27
vsrv16,OPENVPN_L2,2017-11-12,02:01,02:04,3
vsrv16,SSTP,2017-11-12,00:07,02:04,117
vsrv17,PPTP,2017-11-12,00:55,02:04,69
vsrv16,SSTP,2017-11-11,21:26,02:05,279
vsrv16,PPTP,2017-11-11,19:16,02:05,409
vsrv8,SSTP,2017-11-12,01:27,02:06,39
vsrv8,SSTP,2017-11-12,02:06,02:08,2
vsrv17,SSTP,2017-11-12,00:37,02:09,92
vsrv16,PPTP,2017-11-12,02:05,02:12,7
vsrv8,PPTP,2017-11-11,22:54,02:13,199
vsrv16,PPTP,2017-11-12,01:12,02:14,62
vsrv16,SSTP,2017-11-11,23:46,02:14,148
vsrv16,SSTP,2017-11-12,02:15,02:15,0
vsrv8,SSTP,2017-11-12,02:08,02:22,14
vsrv16,SSTP,2017-11-12,00:57,02:23,86
vsrv8,SSTP,2017-11-12,02:23,02:25,2
vsrv8,SSTP,2017-11-11,14:12,02:25,733
vsrv16,SSTP,2017-11-11,23:19,02:25,186
vsrv16,SSTP,2017-11-12,02:13,02:25,12
vsrv17,SSTP,2017-11-11,22:02,02:26,264
vsrv17,OPENVPN_L2,2017-11-12,02:08,02:27,19
vsrv8,PPTP,2017-11-12,02:18,02:28,10
vsrv16,SSTP,2017-11-12,00:51,02:29,98
vsrv17,SSTP,2017-11-11,12:36,02:29,833
vsrv16,SSTP,2017-11-11,21:52,02:33,281
vsrv17,SSTP,2017-11-12,01:11,02:33,82
vsrv17,SSTP,2017-11-11,22:54,02:36,222
vsrv8,SSTP,2017-11-11,22:11,02:36,265
vsrv16,PPTP,2017-11-11,23:40,02:39,179
vsrv17,SSTP,2017-11-12,02:24,02:40,16
vsrv16,SSTP,2017-11-11,21:32,02:43,311
vsrv16,PPTP,2017-11-12,01:19,02:43,84
vsrv17,PPTP,2017-11-12,02:30,02:47,17
vsrv17,PPTP,2017-11-12,00:52,02:48,116
vsrv16,PPTP,2017-11-11,22:00,02:49,289
vsrv8,SSTP,2017-11-12,02:34,02:51,17
vsrv8,SSTP,2017-11-11,23:59,02:53,174
vsrv8,SSTP,2017-11-12,00:42,02:53,131
vsrv8,PPTP,2017-11-12,02:48,02:54,6
vsrv16,SSTP,2017-11-12,00:27,02:55,148
vsrv16,OPENVPN_L2,2017-11-12,02:45,02:56,11
vsrv16,PPTP,2017-11-12,00:50,02:56,126
vsrv8,SSTP,2017-11-12,01:03,02:56,113
vsrv16,PPTP,2017-11-12,02:00,02:57,57
vsrv8,PPTP,2017-11-12,02:54,02:59,5
vsrv17,PPTP,2017-11-11,22:55,02:59,244
vsrv17,SSTP,2017-11-12,01:19,02:59,100
vsrv8,SSTP,2017-11-12,01:27,03:00,93
vsrv8,PPTP,2017-11-12,02:59,03:03,4
vsrv16,PPTP,2017-11-11,23:28,03:04,216
vsrv16,PPTP,2017-11-11,19:38,03:05,447
vsrv16,OPENVPN_L2,2017-11-12,01:08,03:05,117
vsrv16,SSTP,2017-11-11,23:11,03:06,235
vsrv16,PPTP,2017-11-12,00:36,03:07,151
vsrv11,SSTP,2017-11-12,00:01,03:08,187
vsrv16,SSTP,2017-11-12,02:33,03:14,41
vsrv17,PPTP,2017-11-12,00:53,03:15,142
vsrv8,SSTP,2017-11-11,23:24,03:16,232
vsrv16,PPTP,2017-11-12,01:51,03:18,87
vsrv16,PPTP,2017-11-12,02:54,03:18,24
vsrv17,PPTP,2017-11-12,00:29,03:19,170
vsrv17,SSTP,2017-11-12,03:17,03:19,2
vsrv16,SSTP,2017-11-11,14:46,03:20,754
vsrv8,SSTP,2017-11-11,23:48,03:21,213
vsrv8,PPTP,2017-11-11,22:08,03:21,313
vsrv17,SSTP,2017-11-11,23:14,03:25,251
vsrv17,PPTP,2017-11-12,02:39,03:27,48
vsrv17,OPENVPN_L2,2017-11-12,03:17,03:31,14
vsrv16,SSTP,2017-11-12,03:26,03:31,5
vsrv16,SSTP,2017-11-12,01:46,03:32,106
vsrv17,SSTP,2017-11-11,23:58,03:33,215
vsrv8,PPTP,2017-11-11,22:12,03:39,327
vsrv16,PPTP,2017-11-12,00:44,03:39,175
vsrv8,OPENVPN_L2,2017-11-12,00:37,03:42,185
vsrv16,SSTP,2017-11-12,02:16,03:44,88
vsrv16,PPTP,2017-11-12,00:33,03:54,201
vsrv17,PPTP,2017-11-11,23:18,04:02,284
vsrv17,SSTP,2017-11-11,23:35,04:04,269
vsrv17,PPTP,2017-11-12,01:36,04:13,157
vsrv16,SSTP,2017-11-11,23:02,04:24,322
vsrv16,SSTP,2017-11-12,01:19,04:24,185
vsrv8,SSTP,2017-11-12,02:34,04:34,120
vsrv16,PPTP,2017-11-11,23:02,04:38,336
vsrv8,SSTP,2017-11-11,23:19,04:53,334
vsrv17,PPTP,2017-11-12,00:23,05:00,277
vsrv17,SSTP,2017-11-12,01:02,05:07,245
vsrv8,SSTP,2017-11-12,04:21,05:07,46
vsrv17,SSTP,2017-11-12,02:22,05:14,172
vsrv8,PPTP,2017-11-12,01:06,05:40,274
vsrv16,SSTP,2017-11-12,04:33,05:41,68
vsrv8,SSTP,2017-11-12,05:47,05:59,12
vsrv8,SSTP,2017-11-12,03:00,06:06,186
vsrv16,SSTP,2017-11-12,05:51,06:08,17
vsrv17,SSTP,2017-11-12,06:08,06:08,0
vsrv8,SSTP,2017-11-12,06:09,06:09,0
vsrv16,PPTP,2017-11-11,20:55,06:11,556
vsrv8,SSTP,2017-11-12,06:09,06:12,3
vsrv16,SSTP,2017-11-12,06:14,06:18,4
vsrv8,SSTP,2017-11-12,02:31,06:36,245
vsrv16,SSTP,2017-11-12,06:32,06:43,11
vsrv16,SSTP,2017-11-12,06:44,06:55,11
vsrv8,PPTP,2017-11-11,20:12,07:02,650
vsrv16,SSTP,2017-11-12,06:56,07:05,9
vsrv8,PPTP,2017-11-12,02:01,07:10,309
vsrv16,SSTP,2017-11-12,07:06,07:24,18
vsrv8,PPTP,2017-11-12,07:27,07:35,8
vsrv8,SSTP,2017-11-12,07:27,07:59,32
vsrv8,SSTP,2017-11-12,08:00,08:01,1
vsrv17,PPTP,2017-11-12,08:15,08:31,16
vsrv17,PPTP,2017-11-12,01:53,08:45,412
vsrv17,PPTP,2017-11-12,09:01,09:11,10
vsrv17,SSTP,2017-11-12,08:27,09:13,46
vsrv16,PPTP,2017-11-12,09:07,09:19,12
vsrv17,SSTP,2017-11-12,08:43,09:22,39
vsrv8,SSTP,2017-11-12,09:14,09:28,14
vsrv8,SSTP,2017-11-12,08:36,09:30,54
