Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv17,PPTP,2016-12-26,03:26,04:03,37
vsrv8,SSTP,2016-12-25,17:49,04:38,649
vsrv11,PPTP,2016-12-26,09:54,09:57,3
vsrv11,PPTP,2016-12-26,10:00,10:02,2
vsrv17,SSTP,2016-12-26,10:20,10:24,4
vsrv17,SSTP,2016-12-26,10:28,10:33,5
vsrv8,SSTP,2016-12-26,10:49,11:42,53
vsrv17,SSTP,2016-12-26,11:49,11:51,2
vsrv16,SSTP,2016-12-26,11:23,12:13,50
vsrv16,PPTP,2016-12-26,09:37,12:22,165
vsrv8,SSTP,2016-12-26,12:16,12:26,10
vsrv16,PPTP,2016-12-26,10:45,12:29,104
vsrv16,SSTP,2016-12-26,10:59,12:48,109
vsrv8,PPTP,2016-12-26,11:14,13:06,112
vsrv16,SSTP,2016-12-26,12:29,13:07,38
vsrv11,PPTP,2016-12-26,13:36,13:43,7
vsrv17,PPTP,2016-12-26,13:39,13:57,18
vsrv11,PPTP,2016-12-26,13:48,13:59,11
vsrv16,PPTP,2016-12-26,12:52,14:10,78
vsrv16,PPTP,2016-12-26,14:10,14:27,17
vsrv16,SSTP,2016-12-26,09:52,14:31,279
vsrv17,SSTP,2016-12-26,10:09,14:34,265
vsrv16,PPTP,2016-12-26,14:16,14:34,18
vsrv17,PPTP,2016-12-26,14:19,14:38,19
vsrv11,PPTP,2016-12-26,14:41,14:42,1
vsrv17,PPTP,2016-12-26,13:46,15:00,74
vsrv16,SSTP,2016-12-26,13:27,15:04,97
vsrv11,SSTP,2016-12-26,15:04,15:18,14
vsrv8,PPTP,2016-12-26,15:18,15:19,1
vsrv11,SSTP,2016-12-26,15:22,15:30,8
vsrv16,SSTP,2016-12-26,15:40,15:42,2
vsrv8,SSTP,2016-12-26,15:49,15:50,1
vsrv17,SSTP,2016-12-26,15:48,15:50,2
vsrv8,SSTP,2016-12-26,15:54,15:55,1
vsrv8,SSTP,2016-12-26,14:34,16:02,88
vsrv8,PPTP,2016-12-26,15:59,16:02,3
vsrv16,SSTP,2016-12-26,15:04,16:07,63
vsrv17,PPTP,2016-12-26,16:06,16:08,2
vsrv17,PPTP,2016-12-26,16:06,16:09,3
vsrv11,SSTP,2016-12-26,15:34,16:24,50
vsrv17,SSTP,2016-12-26,16:28,16:28,0
vsrv17,PPTP,2016-12-26,16:34,16:43,9
vsrv17,PPTP,2016-12-26,16:30,16:44,14
vsrv17,SSTP,2016-12-26,16:49,16:51,2
vsrv8,SSTP,2016-12-26,16:59,17:04,5
vsrv16,PPTP,2016-12-26,17:05,17:10,5
vsrv11,PPTP,2016-12-26,17:12,17:26,14
vsrv11,PPTP,2016-12-26,17:29,17:30,1
vsrv8,SSTP,2016-12-26,14:24,17:41,197
vsrv8,SSTP,2016-12-26,15:54,17:44,110
vsrv17,PPTP,2016-12-26,10:55,17:48,413
vsrv8,SSTP,2016-12-26,17:44,17:49,5
vsrv17,SSTP,2016-12-26,17:46,17:53,7
vsrv16,PPTP,2016-12-26,16:27,17:56,89
vsrv8,PPTP,2016-12-26,16:16,17:58,102
vsrv17,PPTP,2016-12-26,16:41,18:07,86
vsrv17,SSTP,2016-12-26,18:00,18:10,10
vsrv11,SSTP,2016-12-26,16:55,18:12,77
vsrv16,SSTP,2016-12-26,18:17,18:18,1
vsrv17,PPTP,2016-12-26,17:31,18:22,51
vsrv17,PPTP,2016-12-26,15:03,18:23,200
vsrv8,PPTP,2016-12-26,14:44,18:29,225
vsrv11,PPTP,2016-12-26,17:35,18:33,58
vsrv11,OPENVPN_L2,2016-12-26,17:50,18:36,46
vsrv17,PPTP,2016-12-26,18:29,18:39,10
vsrv17,PPTP,2016-12-26,18:11,18:45,34
vsrv11,PPTP,2016-12-26,18:39,19:00,21
vsrv11,OPENVPN_L2,2016-12-26,19:06,19:14,8
vsrv8,SSTP,2016-12-26,17:57,19:24,87
vsrv17,SSTP,2016-12-26,19:18,19:26,8
vsrv11,PPTP,2016-12-26,19:35,19:36,1
vsrv17,PPTP,2016-12-26,19:24,20:03,39
vsrv8,SSTP,2016-12-26,19:38,20:10,32
vsrv16,SSTP,2016-12-26,16:29,20:12,223
vsrv11,SOFTETHER,2016-12-26,09:00,21:26,746
vsrv17,SSTP,2016-12-26,17:54,21:28,214
vsrv16,PPTP,2016-12-26,15:39,21:28,349
vsrv17,PPTP,2016-12-26,21:24,21:28,4
vsrv16,SSTP,2016-12-26,21:34,21:37,3
vsrv17,PPTP,2016-12-26,16:17,21:37,320
vsrv8,SSTP,2016-12-26,21:40,21:41,1
vsrv8,OPENVPN_L2,2016-12-26,21:39,21:59,20
vsrv16,PPTP,2016-12-26,22:07,22:08,1
vsrv16,SSTP,2016-12-26,21:46,22:16,30
vsrv16,PPTP,2016-12-26,22:17,22:18,1
vsrv16,SSTP,2016-12-26,22:17,22:21,4
vsrv11,OPENVPN_L2,2016-12-26,21:11,22:21,70
vsrv17,SSTP,2016-12-26,22:26,22:27,1
vsrv17,SSTP,2016-12-26,22:29,22:30,1
vsrv16,PPTP,2016-12-26,20:42,22:34,112
vsrv16,SSTP,2016-12-26,20:19,22:35,136
vsrv17,SSTP,2016-12-26,22:39,22:44,5
vsrv8,PPTP,2016-12-26,20:37,22:52,135
vsrv16,PPTP,2016-12-26,22:08,22:55,47
vsrv11,PPTP,2016-12-26,19:38,23:04,206
vsrv8,SSTP,2016-12-26,23:00,23:06,6
vsrv8,PPTP,2016-12-26,19:44,23:17,213
vsrv16,PPTP,2016-12-26,19:05,23:36,271
vsrv16,SSTP,2016-12-26,19:27,23:37,250
vsrv8,PPTP,2016-12-26,22:55,23:43,48
vsrv17,SSTP,2016-12-26,22:39,00:22,103
vsrv17,PPTP,2016-12-27,00:00,00:26,26
vsrv16,SSTP,2016-12-26,18:11,00:31,380
vsrv17,SSTP,2016-12-26,21:14,00:36,202
vsrv8,PPTP,2016-12-26,23:10,00:37,87
vsrv8,SSTP,2016-12-27,00:28,00:37,9
vsrv17,SSTP,2016-12-26,19:46,00:46,300
vsrv8,PPTP,2016-12-27,00:38,00:57,19
vsrv16,PPTP,2016-12-26,22:24,01:02,158
vsrv16,PPTP,2016-12-26,15:03,01:07,604
vsrv16,SSTP,2016-12-26,20:15,01:09,294
vsrv11,SOFTETHER,2016-12-26,21:41,01:44,243
vsrv11,SOFTETHER,2016-12-27,01:44,01:44,0
vsrv17,PPTP,2016-12-26,23:37,01:47,130
vsrv8,PPTP,2016-12-26,18:15,01:49,454
vsrv8,PPTP,2016-12-27,01:55,01:59,4
vsrv8,PPTP,2016-12-27,02:02,02:10,8
vsrv16,SSTP,2016-12-26,23:42,02:13,151
vsrv17,SSTP,2016-12-26,18:00,02:19,499
vsrv8,PPTP,2016-12-27,02:49,02:51,2
vsrv8,PPTP,2016-12-27,00:30,06:01,331
vsrv8,SSTP,2016-12-27,09:08,09:10,2
vsrv16,SSTP,2016-12-27,09:15,09:16,1
vsrv16,PPTP,2016-12-27,09:16,09:16,0
vsrv16,PPTP,2016-12-27,09:11,09:21,10
vsrv17,PPTP,2016-12-27,09:28,09:33,5
vsrv16,SSTP,2016-12-27,09:25,09:37,12
vsrv16,SSTP,2016-12-27,09:15,09:38,23
vsrv8,SSTP,2016-12-27,09:20,09:46,26
vsrv16,PPTP,2016-12-27,09:16,10:00,44
vsrv17,SSTP,2016-12-27,09:47,10:16,29
vsrv8,PPTP,2016-12-27,10:24,10:26,2
vsrv16,PPTP,2016-12-27,09:24,10:27,63
vsrv16,SSTP,2016-12-27,10:23,10:31,8
vsrv17,SSTP,2016-12-27,10:17,10:46,29
vsrv8,PPTP,2016-12-27,10:56,10:57,1
vsrv16,PPTP,2016-12-27,10:58,10:58,0
vsrv8,SSTP,2016-12-27,10:48,11:01,13
vsrv8,SSTP,2016-12-27,11:03,11:09,6
vsrv16,SSTP,2016-12-27,08:51,11:12,141
vsrv16,SSTP,2016-12-27,10:47,11:16,29
vsrv16,SSTP,2016-12-27,11:09,11:25,16
vsrv8,SSTP,2016-12-27,11:17,11:46,29
vsrv17,PPTP,2016-12-27,11:45,11:52,7
vsrv16,PPTP,2016-12-27,10:44,11:55,71
vsrv17,SSTP,2016-12-27,10:21,12:00,99
vsrv11,PPTP,2016-12-27,11:17,12:13,56
vsrv16,SSTP,2016-12-27,11:48,12:16,28
vsrv8,PPTP,2016-12-27,10:12,12:20,128
vsrv8,PPTP,2016-12-27,10:36,12:21,105
vsrv8,SSTP,2016-12-27,12:01,12:21,20
vsrv8,SSTP,2016-12-27,10:05,12:28,143
vsrv17,SSTP,2016-12-27,12:18,12:41,23
vsrv8,SSTP,2016-12-27,12:40,12:56,16
vsrv11,SOFTETHER,2016-12-27,12:49,12:59,10
vsrv17,SSTP,2016-12-27,12:53,13:02,9
vsrv16,PPTP,2016-12-27,12:46,13:24,38
vsrv8,PPTP,2016-12-27,11:43,13:28,105
vsrv17,SSTP,2016-12-27,13:09,13:33,24
vsrv17,PPTP,2016-12-27,13:36,13:42,6
vsrv17,SSTP,2016-12-27,09:47,13:52,245
vsrv8,PPTP,2016-12-27,13:55,13:59,4
vsrv16,PPTP,2016-12-27,13:54,14:06,12
vsrv8,PPTP,2016-12-27,13:31,14:21,50
vsrv17,SSTP,2016-12-27,13:34,14:36,62
vsrv11,SOFTETHER,2016-12-27,14:33,14:37,4
vsrv8,PPTP,2016-12-27,14:28,14:58,30
vsrv16,PPTP,2016-12-27,14:48,15:03,15
vsrv8,PPTP,2016-12-27,14:56,15:16,20
vsrv17,SSTP,2016-12-27,14:37,15:16,39
vsrv17,SSTP,2016-12-27,15:09,15:17,8
vsrv17,PPTP,2016-12-27,15:02,15:20,18
vsrv17,SSTP,2016-12-27,13:58,15:23,85
vsrv16,PPTP,2016-12-27,14:05,15:23,78
vsrv11,SOFTETHER,2016-12-27,15:02,15:30,28
vsrv8,PPTP,2016-12-26,18:11,15:38,1287
vsrv16,SSTP,2016-12-27,15:12,15:49,37
vsrv8,SSTP,2016-12-27,14:38,16:04,86
vsrv8,PPTP,2016-12-27,13:05,16:13,188
vsrv17,SSTP,2016-12-27,15:50,16:18,28
vsrv8,SSTP,2016-12-27,15:27,16:19,52
vsrv16,PPTP,2016-12-27,10:23,16:19,356
vsrv17,SSTP,2016-12-27,11:38,16:19,281
vsrv17,PPTP,2016-12-27,13:02,16:24,202
vsrv17,PPTP,2016-12-27,15:41,16:31,50
vsrv8,SSTP,2016-12-27,16:14,16:47,33
vsrv16,SSTP,2016-12-27,15:32,16:48,76
vsrv16,SSTP,2016-12-27,14:50,16:48,118
vsrv11,SOFTETHER,2016-12-27,08:58,16:51,473
vsrv16,PPTP,2016-12-27,15:15,16:55,100
vsrv17,PPTP,2016-12-27,13:53,17:03,190
vsrv16,PPTP,2016-12-27,15:20,17:06,106
vsrv17,SSTP,2016-12-27,13:02,17:06,244
vsrv17,PPTP,2016-12-27,16:57,17:19,22
vsrv16,SSTP,2016-12-27,16:03,17:23,80
vsrv16,PPTP,2016-12-27,16:26,17:27,61
vsrv16,PPTP,2016-12-27,17:27,17:39,12
vsrv8,OPENVPN_L2,2016-12-27,15:49,17:45,116
vsrv11,SSTP,2016-12-27,17:31,17:47,16
vsrv16,PPTP,2016-12-27,10:51,18:09,438
vsrv8,SSTP,2016-12-27,18:06,18:09,3
vsrv16,SSTP,2016-12-27,17:56,18:20,24
vsrv8,PPTP,2016-12-27,15:54,18:30,156
vsrv17,PPTP,2016-12-27,18:33,18:33,0
vsrv17,PPTP,2016-12-27,18:34,18:36,2
vsrv17,PPTP,2016-12-27,13:26,18:37,311
vsrv17,PPTP,2016-12-27,16:05,18:37,152
vsrv16,SSTP,2016-12-27,17:07,18:44,97
vsrv8,PPTP,2016-12-27,18:47,18:48,1
vsrv8,SSTP,2016-12-27,16:24,18:50,146
vsrv16,SSTP,2016-12-27,17:26,18:53,87
vsrv17,SSTP,2016-12-27,18:45,18:55,10
vsrv16,PPTP,2016-12-27,18:49,19:00,11
vsrv16,SSTP,2016-12-27,16:06,19:06,180
vsrv17,SSTP,2016-12-27,16:51,19:06,135
vsrv8,PPTP,2016-12-27,17:04,19:11,127
vsrv17,SSTP,2016-12-27,16:48,19:12,144
vsrv17,SSTP,2016-12-27,18:39,19:12,33
vsrv16,SSTP,2016-12-27,19:15,19:19,4
vsrv8,PPTP,2016-12-27,19:20,19:20,0
vsrv16,PPTP,2016-12-27,18:47,19:23,36
vsrv16,PPTP,2016-12-27,19:23,19:25,2
vsrv8,SSTP,2016-12-27,14:10,19:34,324
vsrv16,PPTP,2016-12-27,17:48,19:36,108
vsrv17,PPTP,2016-12-27,19:06,19:40,34
vsrv17,SSTP,2016-12-27,19:20,19:41,21
vsrv16,SSTP,2016-12-27,19:06,19:43,37
vsrv16,SSTP,2016-12-27,18:56,19:45,49
vsrv17,PPTP,2016-12-27,17:47,19:45,118
vsrv11,SSTP,2016-12-27,19:37,19:48,11
vsrv17,SSTP,2016-12-27,15:28,19:56,268
vsrv16,SSTP,2016-12-27,19:14,20:09,55
vsrv11,SSTP,2016-12-27,20:06,20:10,4
vsrv16,PPTP,2016-12-27,19:00,20:19,79
vsrv17,PPTP,2016-12-27,18:59,20:22,83
vsrv17,PPTP,2016-12-27,19:46,20:32,46
vsrv16,OPENVPN_L2,2016-12-27,17:53,20:33,160
vsrv8,SSTP,2016-12-27,19:50,20:35,45
vsrv17,SSTP,2016-12-27,17:28,20:43,195
vsrv8,SSTP,2016-12-27,19:59,20:53,54
vsrv8,PPTP,2016-12-27,20:27,20:56,29
vsrv17,OPENVPN_L2,2016-12-27,20:56,20:57,1
vsrv16,OPENVPN_L2,2016-12-27,20:58,20:58,0
vsrv16,PPTP,2016-12-27,19:24,20:58,94
vsrv16,PPTP,2016-12-27,19:20,21:02,102
vsrv8,PPTP,2016-12-27,19:42,21:02,80
vsrv17,PPTP,2016-12-27,20:05,21:08,63
vsrv16,PPTP,2016-12-27,21:00,21:11,11
vsrv8,SSTP,2016-12-27,20:12,21:18,66
vsrv8,SSTP,2016-12-27,21:19,21:27,8
vsrv8,SSTP,2016-12-27,15:55,21:30,335
vsrv16,SSTP,2016-12-27,21:10,21:35,25
vsrv17,SSTP,2016-12-27,21:27,21:36,9
vsrv16,SSTP,2016-12-27,21:37,21:38,1
vsrv8,SSTP,2016-12-27,21:38,21:39,1
vsrv8,PPTP,2016-12-27,20:06,21:39,93
vsrv17,SSTP,2016-12-27,21:39,21:40,1
vsrv8,PPTP,2016-12-27,19:15,21:49,154
vsrv17,PPTP,2016-12-27,20:24,21:52,88
vsrv17,PPTP,2016-12-27,21:43,22:00,17
vsrv16,SSTP,2016-12-27,21:40,22:01,21
vsrv8,SSTP,2016-12-27,20:54,22:09,75
vsrv8,PPTP,2016-12-27,21:30,22:10,40
vsrv16,PPTP,2016-12-27,21:02,22:11,69
vsrv8,PPTP,2016-12-27,22:00,22:12,12
vsrv17,PPTP,2016-12-27,22:12,22:16,4
vsrv17,PPTP,2016-12-27,22:17,22:19,2
vsrv16,PPTP,2016-12-27,22:15,22:20,5
vsrv16,PPTP,2016-12-27,21:50,22:21,31
vsrv17,PPTP,2016-12-27,22:19,22:24,5
vsrv17,PPTP,2016-12-27,22:22,22:28,6
vsrv17,PPTP,2016-12-27,18:42,22:28,226
vsrv17,SSTP,2016-12-27,19:12,22:33,201
vsrv17,PPTP,2016-12-27,19:09,22:35,206
vsrv17,PPTP,2016-12-27,22:24,22:36,12
vsrv17,PPTP,2016-12-27,22:45,22:47,2
vsrv8,PPTP,2016-12-27,21:28,22:47,79
vsrv16,PPTP,2016-12-27,21:53,23:00,67
vsrv8,PPTP,2016-12-27,21:09,23:00,111
vsrv8,PPTP,2016-12-27,23:01,23:08,7
vsrv16,SSTP,2016-12-27,22:47,23:09,22
vsrv16,PPTP,2016-12-27,17:01,23:09,368
vsrv17,SSTP,2016-12-27,19:22,23:12,230
vsrv16,PPTP,2016-12-27,23:14,23:16,2
vsrv8,PPTP,2016-12-27,22:19,23:20,61
vsrv8,PPTP,2016-12-27,22:57,23:21,24
vsrv16,OPENVPN_L2,2016-12-27,21:39,23:29,110
vsrv17,PPTP,2016-12-27,23:10,23:29,19
vsrv8,PPTP,2016-12-27,23:23,23:31,8
vsrv8,PPTP,2016-12-27,22:48,23:37,49
vsrv8,SSTP,2016-12-27,23:37,23:38,1
vsrv8,PPTP,2016-12-27,21:34,23:40,126
vsrv17,PPTP,2016-12-27,22:39,23:51,72
vsrv17,SSTP,2016-12-27,23:40,00:00,20
vsrv17,PPTP,2016-12-27,23:16,00:02,46
vsrv16,SSTP,2016-12-27,17:41,00:11,390
vsrv16,SSTP,2016-12-27,23:30,00:13,43
vsrv17,PPTP,2016-12-28,00:08,00:14,6
vsrv8,PPTP,2016-12-27,22:43,00:21,98
vsrv16,PPTP,2016-12-28,00:26,00:26,0
vsrv16,SSTP,2016-12-27,20:14,00:50,276
vsrv8,PPTP,2016-12-28,00:14,00:57,43
vsrv8,PPTP,2016-12-28,00:50,01:06,16
vsrv16,SSTP,2016-12-27,21:31,01:08,217
vsrv11,SSTP,2016-12-28,00:49,01:08,19
vsrv8,SSTP,2016-12-28,01:07,01:10,3
vsrv16,SSTP,2016-12-27,22:31,01:15,164
vsrv11,SOFTETHER,2016-12-27,18:25,01:20,415
vsrv11,SOFTETHER,2016-12-28,01:20,01:21,1
vsrv11,SOFTETHER,2016-12-28,01:20,01:21,1
vsrv17,PPTP,2016-12-28,00:09,01:27,78
vsrv16,SSTP,2016-12-27,21:16,01:29,253
vsrv8,PPTP,2016-12-28,01:28,01:30,2
vsrv17,PPTP,2016-12-28,00:02,01:44,102
vsrv8,SSTP,2016-12-28,01:48,01:52,4
vsrv16,SSTP,2016-12-28,01:54,01:55,1
vsrv16,PPTP,2016-12-28,00:07,01:57,110
vsrv16,PPTP,2016-12-27,23:28,02:03,155
vsrv8,SSTP,2016-12-28,01:06,02:06,60
vsrv16,SSTP,2016-12-28,01:14,02:51,97
vsrv8,PPTP,2016-12-27,22:17,03:11,294
vsrv16,PPTP,2016-12-28,00:20,03:11,171
vsrv8,PPTP,2016-12-28,06:16,07:02,46
vsrv16,SSTP,2016-12-27,22:47,07:07,500
vsrv11,SOFTETHER,2016-12-28,08:46,08:59,13
vsrv11,SOFTETHER,2016-12-28,09:44,09:46,2
vsrv17,PPTP,2016-12-28,10:07,10:08,1
vsrv8,PPTP,2016-12-28,09:40,10:17,37
vsrv8,SSTP,2016-12-28,07:57,10:21,144
vsrv8,SSTP,2016-12-28,10:25,10:26,1
vsrv17,PPTP,2016-12-28,10:15,10:31,16
vsrv17,PPTP,2016-12-28,10:27,10:45,18
vsrv8,SSTP,2016-12-28,10:12,10:51,39
vsrv17,PPTP,2016-12-28,11:16,11:16,0
vsrv8,PPTP,2016-12-28,11:29,11:29,0
vsrv11,SOFTETHER,2016-12-28,10:57,11:29,32
vsrv11,SSTP,2016-12-28,10:21,11:36,75
vsrv17,PPTP,2016-12-28,11:33,11:53,20
vsrv16,PPTP,2016-12-28,11:54,11:56,2
vsrv8,SSTP,2016-12-28,11:01,11:57,56
vsrv8,PPTP,2016-12-28,12:02,12:03,1
vsrv8,PPTP,2016-12-28,12:03,12:03,0
vsrv16,PPTP,2016-12-28,12:03,12:09,6
vsrv8,PPTP,2016-12-28,11:37,12:27,50
vsrv17,PPTP,2016-12-28,12:42,12:45,3
vsrv17,PPTP,2016-12-28,12:47,12:47,0
vsrv8,PPTP,2016-12-28,11:38,12:51,73
vsrv17,PPTP,2016-12-28,12:53,13:00,7
vsrv17,SSTP,2016-12-28,09:21,13:10,229
vsrv16,PPTP,2016-12-28,12:51,13:12,21
vsrv17,SSTP,2016-12-28,11:58,13:23,85
vsrv16,SSTP,2016-12-28,11:59,13:25,86
vsrv8,PPTP,2016-12-28,12:23,13:51,88
vsrv16,SSTP,2016-12-28,13:34,13:57,23
vsrv17,PPTP,2016-12-28,13:31,14:01,30
vsrv17,SSTP,2016-12-28,12:43,14:07,84
vsrv8,PPTP,2016-12-28,14:20,14:25,5
vsrv8,PPTP,2016-12-28,10:37,14:28,231
vsrv17,OPENVPN_L2,2016-12-28,14:33,14:33,0
vsrv8,SSTP,2016-12-28,13:23,14:35,72
vsrv16,PPTP,2016-12-28,13:22,14:37,75
vsrv8,PPTP,2016-12-28,13:48,14:45,57
vsrv17,SSTP,2016-12-28,12:03,14:52,169
vsrv16,SSTP,2016-12-28,13:29,14:59,90
vsrv16,SSTP,2016-12-28,14:31,15:12,41
vsrv11,SOFTETHER,2016-12-28,14:40,15:30,50
vsrv17,PPTP,2016-12-28,15:36,15:38,2
vsrv17,PPTP,2016-12-28,13:56,15:49,113
vsrv16,SSTP,2016-12-28,14:49,15:52,63
vsrv8,SSTP,2016-12-28,15:33,16:00,27
vsrv16,PPTP,2016-12-28,16:00,16:04,4
vsrv11,SOFTETHER,2016-12-28,16:02,16:05,3
vsrv8,SSTP,2016-12-28,16:03,16:16,13
vsrv16,SSTP,2016-12-28,16:16,16:17,1
vsrv8,SSTP,2016-12-28,15:21,16:20,59
vsrv16,SSTP,2016-12-28,16:13,16:26,13
vsrv17,PPTP,2016-12-28,15:33,16:30,57
vsrv8,SSTP,2016-12-28,14:41,16:43,122
vsrv8,PPTP,2016-12-28,14:46,16:46,120
vsrv16,SSTP,2016-12-28,13:41,16:49,188
vsrv17,SSTP,2016-12-28,16:56,16:56,0
vsrv16,PPTP,2016-12-28,14:02,16:57,175
vsrv16,PPTP,2016-12-28,16:57,16:58,1
vsrv8,SSTP,2016-12-28,17:09,17:09,0
vsrv8,SSTP,2016-12-28,17:09,17:12,3
vsrv11,SOFTETHER,2016-12-28,17:15,17:18,3
vsrv16,SSTP,2016-12-28,15:17,17:19,122
vsrv17,SSTP,2016-12-28,17:12,17:20,8
vsrv16,SSTP,2016-12-28,17:21,17:23,2
vsrv11,SOFTETHER,2016-12-28,17:19,17:26,7
vsrv17,SSTP,2016-12-28,12:32,17:33,301
vsrv8,PPTP,2016-12-28,12:48,17:34,286
vsrv8,SSTP,2016-12-28,17:48,17:48,0
vsrv16,SSTP,2016-12-28,17:40,17:53,13
vsrv8,SSTP,2016-12-28,17:09,17:59,50
vsrv17,PPTP,2016-12-28,15:55,18:02,127
vsrv8,PPTP,2016-12-28,10:34,18:04,450
vsrv8,PPTP,2016-12-28,15:26,18:08,162
vsrv8,SSTP,2016-12-28,14:30,18:19,229
vsrv8,SSTP,2016-12-28,14:22,18:19,237
vsrv16,SSTP,2016-12-28,16:33,18:21,108
vsrv16,SSTP,2016-12-28,18:17,18:21,4
vsrv8,SSTP,2016-12-28,18:20,18:24,4
vsrv8,SSTP,2016-12-28,17:25,18:25,60
vsrv8,SSTP,2016-12-28,16:45,18:25,100
vsrv16,SSTP,2016-12-28,18:17,18:32,15
vsrv8,SSTP,2016-12-28,18:46,18:46,0
vsrv8,SSTP,2016-12-28,18:30,18:48,18
vsrv8,PPTP,2016-12-28,16:45,18:48,123
vsrv8,SSTP,2016-12-28,17:33,18:54,81
vsrv16,SSTP,2016-12-28,18:48,18:54,6
vsrv16,PPTP,2016-12-28,16:58,18:55,117
vsrv17,SSTP,2016-12-28,18:58,18:58,0
vsrv17,PPTP,2016-12-28,18:59,18:59,0
vsrv17,PPTP,2016-12-28,18:59,18:59,0
vsrv8,SSTP,2016-12-28,19:00,19:00,0
vsrv8,PPTP,2016-12-28,19:01,19:01,0
vsrv8,PPTP,2016-12-28,19:01,19:01,0
vsrv8,PPTP,2016-12-28,19:01,19:01,0
vsrv8,PPTP,2016-12-28,19:06,19:06,0
vsrv8,PPTP,2016-12-28,19:06,19:06,0
vsrv16,SSTP,2016-12-28,19:11,19:11,0
vsrv16,SSTP,2016-12-28,18:24,19:12,48
vsrv17,SSTP,2016-12-28,19:01,19:13,12
vsrv16,SSTP,2016-12-28,19:15,19:15,0
vsrv17,SSTP,2016-12-28,17:59,19:18,79
vsrv16,PPTP,2016-12-28,17:19,19:21,122
vsrv8,SSTP,2016-12-28,19:23,19:23,0
vsrv8,SSTP,2016-12-28,19:25,19:25,0
vsrv8,SSTP,2016-12-28,18:24,19:27,63
vsrv8,PPTP,2016-12-28,18:03,19:37,94
vsrv8,SSTP,2016-12-28,19:41,19:41,0
vsrv8,SSTP,2016-12-28,19:42,19:42,0
vsrv17,SSTP,2016-12-28,18:18,19:49,91
vsrv17,PPTP,2016-12-28,10:08,19:53,585
vsrv8,SSTP,2016-12-28,17:49,19:57,128
vsrv11,PPTP,2016-12-28,13:53,19:58,365
vsrv16,PPTP,2016-12-28,18:50,20:04,74
vsrv16,SSTP,2016-12-28,17:39,20:09,150
vsrv16,PPTP,2016-12-28,18:22,20:11,109
vsrv8,SSTP,2016-12-28,19:31,20:18,47
vsrv16,SSTP,2016-12-28,16:09,20:25,256
vsrv16,PPTP,2016-12-28,18:58,20:29,91
vsrv16,PPTP,2016-12-28,17:34,20:34,180
vsrv17,SSTP,2016-12-28,19:35,20:42,67
vsrv8,SSTP,2016-12-28,19:41,20:48,67
vsrv16,PPTP,2016-12-28,16:45,20:49,244
vsrv16,SSTP,2016-12-28,20:58,21:01,3
vsrv8,SSTP,2016-12-28,20:36,21:14,38
vsrv16,PPTP,2016-12-28,16:23,21:18,295
vsrv17,SSTP,2016-12-28,21:22,21:23,1
vsrv8,SSTP,2016-12-28,21:23,21:24,1
vsrv17,OPENVPN_L2,2016-12-28,20:32,21:27,55
