Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv16,PPTP,2017-10-24,13:54,14:44,50
vsrv11,PPTP,2017-10-24,14:39,14:45,6
vsrv16,SSTP,2017-10-24,14:40,14:46,6
vsrv16,PPTP,2017-10-24,13:49,14:47,58
vsrv11,SSTP,2017-10-24,14:38,14:48,10
vsrv17,PPTP,2017-10-24,13:54,14:49,55
vsrv8,PPTP,2017-10-24,14:48,14:49,1
vsrv17,PPTP,2017-10-24,14:19,14:56,37
vsrv17,OPENVPN_L3,2017-10-24,14:15,14:57,42
vsrv17,OPENVPN_L2,2017-10-24,14:16,14:59,43
vsrv16,SSTP,2017-10-24,15:01,15:01,0
vsrv16,SSTP,2017-10-24,15:02,15:02,0
vsrv16,SSTP,2017-10-24,15:02,15:02,0
vsrv17,SSTP,2017-10-24,14:16,15:03,47
vsrv17,SSTP,2017-10-24,14:46,15:04,18
vsrv17,PPTP,2017-10-24,14:53,15:04,11
vsrv16,PPTP,2017-10-24,14:52,15:08,16
vsrv8,SOFTETHER,2017-10-24,13:28,15:12,104
vsrv17,SSTP,2017-10-24,15:13,15:13,0
vsrv17,SSTP,2017-10-24,15:13,15:13,0
vsrv17,SSTP,2017-10-24,15:13,15:14,1
vsrv16,SSTP,2017-10-24,15:14,15:14,0
vsrv16,SSTP,2017-10-24,14:28,15:16,48
vsrv16,PPTP,2017-10-24,15:16,15:18,2
vsrv16,SOFTETHER,2017-10-24,14:21,15:19,58
vsrv8,PPTP,2017-10-24,13:23,15:19,116
vsrv17,SOFTETHER,2017-10-24,13:44,15:21,97
vsrv17,PPTP,2017-10-24,12:55,15:21,146
vsrv17,SSTP,2017-10-24,13:38,15:24,106
vsrv16,SSTP,2017-10-24,14:37,15:25,48
vsrv16,SSTP,2017-10-24,14:33,15:31,58
vsrv16,SSTP,2017-10-24,15:14,15:36,22
vsrv16,SOFTETHER,2017-10-24,15:34,15:39,5
vsrv17,SSTP,2017-10-24,14:33,15:40,67
vsrv8,SSTP,2017-10-24,14:39,15:41,62
vsrv17,SSTP,2017-10-24,14:36,15:42,66
vsrv16,PPTP,2017-10-24,15:20,15:42,22
vsrv16,SOFTETHER,2017-10-24,15:42,15:43,1
vsrv11,SOFTETHER,2017-10-24,15:41,15:43,2
vsrv16,SSTP,2017-10-24,15:31,15:44,13
vsrv8,PPTP,2017-10-24,14:20,15:47,87
vsrv16,SSTP,2017-10-24,14:22,15:47,85
vsrv8,OPENVPN_L2,2017-10-24,15:04,15:49,45
vsrv16,SSTP,2017-10-24,14:31,15:49,78
vsrv17,PPTP,2017-10-24,14:13,15:50,97
vsrv16,PPTP,2017-10-24,14:22,15:50,88
vsrv16,SSTP,2017-10-24,15:29,15:53,24
vsrv8,SSTP,2017-10-24,14:54,15:54,60
vsrv17,SSTP,2017-10-24,15:03,15:55,52
vsrv16,PPTP,2017-10-24,14:12,15:56,104
vsrv8,PPTP,2017-10-24,14:38,15:57,79
vsrv16,OPENVPN_L2,2017-10-24,15:57,15:58,1
vsrv8,SSTP,2017-10-24,15:20,15:58,38
vsrv17,PPTP,2017-10-24,14:23,15:58,95
vsrv17,PPTP,2017-10-24,14:14,15:59,105
vsrv17,SSTP,2017-10-24,14:18,15:59,101
vsrv17,SSTP,2017-10-24,15:30,16:00,30
vsrv8,SSTP,2017-10-24,14:19,16:00,101
vsrv8,OPENVPN_L2,2017-10-24,14:17,16:01,104
vsrv16,SSTP,2017-10-24,14:20,16:01,101
vsrv16,SSTP,2017-10-24,14:26,16:01,95
vsrv17,SSTP,2017-10-24,14:28,16:01,93
vsrv17,SSTP,2017-10-24,15:13,16:01,48
vsrv17,PPTP,2017-10-24,14:28,16:02,94
vsrv16,PPTP,2017-10-24,14:21,16:02,101
vsrv17,PPTP,2017-10-24,14:09,16:02,113
vsrv16,SSTP,2017-10-24,14:20,16:03,103
vsrv11,SSTP,2017-10-24,15:52,16:04,12
vsrv17,SSTP,2017-10-24,15:14,16:05,51
vsrv16,PPTP,2017-10-24,16:06,16:06,0
vsrv17,PPTP,2017-10-24,14:22,16:07,105
vsrv17,SSTP,2017-10-24,14:25,16:07,102
vsrv11,SOFTETHER,2017-10-24,16:04,16:08,4
vsrv16,PPTP,2017-10-24,15:35,16:09,34
vsrv11,OPENVPN_L2,2017-10-24,14:18,16:11,113
vsrv8,PPTP,2017-10-24,15:10,16:16,66
vsrv17,SSTP,2017-10-24,15:36,16:17,41
vsrv8,SSTP,2017-10-24,15:21,16:20,59
vsrv17,SSTP,2017-10-24,16:14,16:20,6
vsrv8,SSTP,2017-10-24,16:21,16:21,0
vsrv8,PPTP,2017-10-24,16:14,16:21,7
vsrv8,SSTP,2017-10-24,16:21,16:23,2
vsrv8,PPTP,2017-10-24,13:56,16:23,147
vsrv8,SSTP,2017-10-24,16:21,16:24,3
vsrv17,PPTP,2017-10-24,15:45,16:28,43
vsrv17,SSTP,2017-10-24,15:44,16:28,44
vsrv17,SOFTETHER,2017-10-24,15:55,16:31,36
vsrv8,SSTP,2017-10-24,16:22,16:32,10
vsrv8,PPTP,2017-10-24,16:21,16:34,13
vsrv8,PPTP,2017-10-24,14:17,16:34,137
vsrv16,PPTP,2017-10-24,16:03,16:36,33
vsrv16,PPTP,2017-10-24,16:04,16:37,33
vsrv17,SSTP,2017-10-24,15:49,16:40,51
vsrv11,SOFTETHER,2017-10-24,14:33,16:41,128
vsrv16,SSTP,2017-10-24,16:22,16:44,22
vsrv16,SSTP,2017-10-24,16:12,16:45,33
vsrv16,SSTP,2017-10-24,16:00,16:45,45
vsrv17,SSTP,2017-10-24,13:46,16:47,181
vsrv17,SSTP,2017-10-24,15:04,16:48,104
vsrv8,PPTP,2017-10-24,16:48,16:50,2
vsrv8,PPTP,2017-10-24,15:52,17:00,68
vsrv17,PPTP,2017-10-24,17:03,17:03,0
vsrv17,PPTP,2017-10-24,14:55,17:03,128
vsrv16,PPTP,2017-10-24,16:27,17:04,37
vsrv17,PPTP,2017-10-24,16:52,17:09,17
vsrv16,SSTP,2017-10-24,17:08,17:10,2
vsrv16,SSTP,2017-10-24,16:33,17:12,39
vsrv17,SSTP,2017-10-24,17:09,17:13,4
vsrv8,PPTP,2017-10-24,17:00,17:14,14
vsrv16,SOFTETHER,2017-10-24,16:33,17:14,41
vsrv17,SSTP,2017-10-24,16:29,17:23,54
vsrv8,PPTP,2017-10-24,13:42,17:27,225
vsrv11,SOFTETHER,2017-10-24,15:26,17:31,125
vsrv17,SOFTETHER,2017-10-24,15:43,17:33,110
vsrv16,PPTP,2017-10-24,16:37,17:34,57
vsrv8,SSTP,2017-10-24,17:05,17:40,35
vsrv11,PPTP,2017-10-24,15:17,17:41,144
vsrv16,PPTP,2017-10-24,16:40,17:44,64
vsrv11,OPENVPN_L2,2017-10-24,17:17,17:44,27
vsrv17,PPTP,2017-10-24,16:07,17:46,99
vsrv17,SSTP,2017-10-24,17:14,17:51,37
vsrv16,SSTP,2017-10-24,16:15,17:51,96
vsrv16,SSTP,2017-10-24,16:28,17:52,84
vsrv16,SSTP,2017-10-24,16:23,17:53,90
vsrv16,SSTP,2017-10-24,16:26,17:53,87
vsrv17,SSTP,2017-10-24,17:42,17:54,12
vsrv17,PPTP,2017-10-24,16:22,17:55,93
vsrv16,SSTP,2017-10-24,16:20,17:56,96
vsrv16,PPTP,2017-10-24,16:22,17:56,94
vsrv8,PPTP,2017-10-24,17:18,17:57,39
vsrv16,PPTP,2017-10-24,16:25,17:57,92
vsrv17,PPTP,2017-10-24,16:42,17:58,76
vsrv8,SSTP,2017-10-24,17:56,17:59,3
vsrv16,PPTP,2017-10-24,16:27,17:59,92
vsrv8,SSTP,2017-10-24,17:41,17:59,18
vsrv16,SSTP,2017-10-24,16:13,18:00,107
vsrv16,PPTP,2017-10-24,16:24,18:03,99
vsrv17,PPTP,2017-10-24,16:19,18:03,104
vsrv16,PPTP,2017-10-24,16:51,18:04,73
vsrv16,PPTP,2017-10-24,17:50,18:04,14
vsrv11,PPTP,2017-10-24,17:44,18:04,20
vsrv16,OPENVPN_L2,2017-10-24,15:59,18:09,130
vsrv16,PPTP,2017-10-24,17:51,18:10,19
vsrv8,PPTP,2017-10-24,16:29,18:11,102
vsrv17,SSTP,2017-10-24,18:10,18:20,10
vsrv8,SSTP,2017-10-24,18:20,18:21,1
vsrv16,SSTP,2017-10-24,17:35,18:22,47
vsrv16,SSTP,2017-10-24,18:03,18:23,20
vsrv16,SSTP,2017-10-24,18:25,18:27,2
vsrv16,SSTP,2017-10-24,15:05,18:30,205
vsrv8,PPTP,2017-10-24,17:37,18:30,53
vsrv8,SSTP,2017-10-24,18:32,18:35,3
vsrv8,SSTP,2017-10-24,18:42,18:43,1
vsrv16,SSTP,2017-10-24,18:44,18:44,0
vsrv17,SSTP,2017-10-24,18:36,18:44,8
vsrv17,PPTP,2017-10-24,18:19,18:44,25
vsrv8,SSTP,2017-10-24,18:43,18:44,1
vsrv16,SSTP,2017-10-24,17:14,18:49,95
vsrv8,PPTP,2017-10-24,16:27,18:51,144
vsrv8,PPTP,2017-10-24,18:06,18:58,52
vsrv16,PPTP,2017-10-24,13:22,19:02,340
vsrv8,SSTP,2017-10-24,18:44,19:04,20
vsrv17,SSTP,2017-10-24,18:09,19:05,56
vsrv8,PPTP,2017-10-24,18:56,19:08,12
vsrv8,SSTP,2017-10-24,19:07,19:09,2
vsrv11,SOFTETHER,2017-10-24,17:23,19:14,111
vsrv16,SSTP,2017-10-24,14:18,19:14,296
vsrv17,SSTP,2017-10-24,18:54,19:27,33
vsrv17,SOFTETHER,2017-10-24,19:20,19:36,16
vsrv17,PPTP,2017-10-24,19:08,19:41,33
vsrv16,SSTP,2017-10-24,17:04,19:52,168
vsrv16,PPTP,2017-10-24,16:41,19:53,192
vsrv17,SSTP,2017-10-24,19:05,19:57,52
vsrv17,SSTP,2017-10-24,19:24,19:59,35
vsrv8,SSTP,2017-10-24,19:55,19:59,4
vsrv11,SSTP,2017-10-24,19:55,20:01,6
vsrv8,SSTP,2017-10-24,19:58,20:04,6
vsrv8,PPTP,2017-10-24,19:51,20:07,16
vsrv16,SSTP,2017-10-24,18:40,20:07,87
vsrv8,SSTP,2017-10-24,20:00,20:13,13
vsrv17,SSTP,2017-10-24,18:08,20:18,130
vsrv8,SSTP,2017-10-24,19:59,20:21,22
vsrv16,PPTP,2017-10-24,20:31,20:35,4
vsrv8,SSTP,2017-10-24,16:52,20:36,224
vsrv17,SSTP,2017-10-24,20:27,20:36,9
vsrv16,PPTP,2017-10-24,20:26,20:38,12
vsrv17,SSTP,2017-10-24,20:36,20:45,9
vsrv8,SSTP,2017-10-24,20:47,20:48,1
vsrv8,SSTP,2017-10-24,20:48,20:49,1
vsrv17,SSTP,2017-10-24,20:50,20:50,0
vsrv8,SSTP,2017-10-24,20:51,20:51,0
vsrv17,OPENVPN_L2,2017-10-24,20:52,20:53,1
vsrv17,SSTP,2017-10-24,16:27,20:54,267
vsrv17,SSTP,2017-10-24,18:21,20:57,156
vsrv17,SSTP,2017-10-24,20:48,20:57,9
vsrv17,PPTP,2017-10-24,20:43,21:04,21
vsrv17,SSTP,2017-10-24,20:56,21:13,17
vsrv16,SSTP,2017-10-24,20:59,21:26,27
vsrv16,SSTP,2017-10-24,20:30,21:29,59
vsrv17,SSTP,2017-10-24,21:27,21:30,3
vsrv8,PPTP,2017-10-24,21:30,21:32,2
vsrv16,SSTP,2017-10-24,21:03,21:36,33
vsrv8,PPTP,2017-10-24,21:38,21:45,7
vsrv8,PPTP,2017-10-24,21:46,21:46,0
vsrv8,SSTP,2017-10-24,20:59,21:46,47
vsrv8,SSTP,2017-10-24,21:02,21:46,44
vsrv8,PPTP,2017-10-24,21:36,21:49,13
vsrv8,PPTP,2017-10-24,21:01,21:50,49
vsrv17,SSTP,2017-10-24,18:48,21:50,182
vsrv17,PPTP,2017-10-24,21:35,21:51,16
vsrv17,OPENVPN_L2,2017-10-24,21:41,21:53,12
vsrv8,PPTP,2017-10-24,21:48,21:56,8
vsrv16,SSTP,2017-10-24,21:54,21:58,4
vsrv16,SOFTETHER,2017-10-24,21:37,22:01,24
vsrv17,OPENVPN_L2,2017-10-24,22:06,22:06,0
vsrv16,PPTP,2017-10-24,21:33,22:11,38
vsrv17,OPENVPN_L2,2017-10-24,22:11,22:11,0
vsrv17,SSTP,2017-10-24,21:58,22:15,17
vsrv17,SSTP,2017-10-24,20:19,22:17,118
vsrv17,PPTP,2017-10-24,22:08,22:17,9
vsrv17,OPENVPN_L2,2017-10-24,22:20,22:20,0
vsrv17,SSTP,2017-10-24,17:18,22:21,303
vsrv8,SSTP,2017-10-24,22:21,22:23,2
vsrv16,SSTP,2017-10-24,21:23,22:27,64
vsrv16,PPTP,2017-10-24,21:19,22:33,74
vsrv16,SSTP,2017-10-24,19:02,22:35,213
vsrv17,PPTP,2017-10-24,20:41,22:43,122
vsrv11,SSTP,2017-10-24,17:17,22:45,328
vsrv16,PPTP,2017-10-24,21:40,22:45,65
vsrv11,PPTP,2017-10-24,21:45,22:50,65
vsrv17,SSTP,2017-10-24,22:28,22:52,24
vsrv17,PPTP,2017-10-24,21:49,22:53,64
vsrv8,PPTP,2017-10-24,22:50,22:55,5
vsrv8,SSTP,2017-10-24,21:24,22:55,91
vsrv16,PPTP,2017-10-24,21:00,22:57,117
vsrv17,PPTP,2017-10-24,22:24,22:57,33
vsrv16,OPENVPN_L2,2017-10-24,22:22,22:57,35
vsrv16,SSTP,2017-10-24,21:15,22:57,102
vsrv17,SSTP,2017-10-24,22:57,22:58,1
vsrv16,PPTP,2017-10-24,20:41,22:58,137
vsrv16,SSTP,2017-10-24,21:00,22:59,119
vsrv17,PPTP,2017-10-24,21:18,23:00,102
vsrv8,SOFTETHER,2017-10-24,22:09,23:00,51
vsrv17,PPTP,2017-10-24,23:02,23:02,0
vsrv16,PPTP,2017-10-24,20:45,23:03,138
vsrv11,SOFTETHER,2017-10-24,21:53,23:05,72
vsrv17,SSTP,2017-10-24,23:00,23:07,7
vsrv8,PPTP,2017-10-24,22:40,23:08,28
vsrv16,PPTP,2017-10-24,23:03,23:09,6
vsrv16,PPTP,2017-10-24,18:28,23:14,286
vsrv16,SSTP,2017-10-24,20:49,23:19,150
vsrv16,OPENVPN_L2,2017-10-24,20:53,23:21,148
vsrv8,PPTP,2017-10-24,20:56,23:23,147
vsrv8,SSTP,2017-10-24,22:55,23:25,30
vsrv8,SSTP,2017-10-24,21:16,23:29,133
vsrv8,PPTP,2017-10-24,21:46,23:30,104
vsrv8,SSTP,2017-10-24,21:20,23:32,132
vsrv17,SSTP,2017-10-24,22:59,23:33,34
vsrv17,SSTP,2017-10-24,20:55,23:33,158
vsrv8,SSTP,2017-10-24,20:45,23:42,177
vsrv17,SSTP,2017-10-24,18:45,23:43,298
vsrv8,SSTP,2017-10-24,22:18,23:46,88
vsrv17,PPTP,2017-10-24,18:39,23:48,309
vsrv8,SSTP,2017-10-24,22:25,00:02,97
vsrv11,SSTP,2017-10-24,22:21,00:05,104
vsrv11,SSTP,2017-10-24,20:11,00:09,238
vsrv8,SSTP,2017-10-24,23:44,00:44,60
vsrv16,SSTP,2017-10-24,23:27,01:26,119
vsrv16,SSTP,2017-10-25,01:25,01:28,3
vsrv17,PPTP,2017-10-25,01:24,01:33,9
vsrv8,SSTP,2017-10-24,19:25,01:35,370
vsrv16,SSTP,2017-10-24,21:21,02:02,281
vsrv17,SSTP,2017-10-24,23:08,02:07,179
vsrv8,PPTP,2017-10-24,23:40,02:41,181
vsrv16,PPTP,2017-10-25,01:57,03:12,75
vsrv16,SSTP,2017-10-25,00:32,03:48,196
vsrv16,PPTP,2017-10-24,17:19,04:23,664
vsrv16,PPTP,2017-10-25,03:16,04:28,72
vsrv16,PPTP,2017-10-25,04:37,04:44,7
vsrv8,SSTP,2017-10-25,07:59,08:00,1
vsrv16,SSTP,2017-10-25,08:00,08:00,0
vsrv11,PPTP,2017-10-25,07:55,08:08,13
vsrv17,SSTP,2017-10-25,08:06,08:12,6
vsrv8,SSTP,2017-10-25,08:12,08:13,1
vsrv17,SSTP,2017-10-25,08:13,08:13,0
vsrv16,PPTP,2017-10-25,07:50,08:33,43
vsrv17,SSTP,2017-10-25,08:17,08:35,18
vsrv8,SSTP,2017-10-25,08:28,08:44,16
vsrv8,SSTP,2017-10-25,08:38,08:47,9
vsrv17,SSTP,2017-10-25,08:48,08:50,2
vsrv16,PPTP,2017-10-25,08:28,08:54,26
vsrv16,SSTP,2017-10-25,08:50,08:54,4
vsrv17,PPTP,2017-10-25,08:45,08:57,12
vsrv17,SSTP,2017-10-25,08:33,09:01,28
vsrv16,SSTP,2017-10-25,08:50,09:02,12
vsrv16,SSTP,2017-10-25,08:14,09:03,49
vsrv11,SOFTETHER,2017-10-25,07:52,09:05,73
vsrv8,SSTP,2017-10-25,08:51,09:07,16
vsrv8,SSTP,2017-10-25,09:09,09:14,5
vsrv17,SSTP,2017-10-25,09:17,09:18,1
vsrv16,OPENVPN_L2,2017-10-25,09:13,09:20,7
vsrv8,SSTP,2017-10-25,09:19,09:20,1
vsrv16,SSTP,2017-10-25,09:17,09:33,16
vsrv17,PPTP,2017-10-25,09:14,09:40,26
vsrv17,SSTP,2017-10-25,09:42,09:44,2
vsrv16,SSTP,2017-10-25,09:49,09:51,2
vsrv16,PPTP,2017-10-25,08:19,09:51,92
vsrv16,SSTP,2017-10-25,08:17,09:52,95
vsrv17,SSTP,2017-10-25,08:19,09:52,93
vsrv8,SSTP,2017-10-25,09:12,09:56,44
vsrv17,PPTP,2017-10-25,09:17,09:57,40
vsrv16,SSTP,2017-10-25,09:14,09:58,44
vsrv17,PPTP,2017-10-25,08:23,09:59,96
vsrv17,SSTP,2017-10-25,08:19,09:59,100
vsrv11,SSTP,2017-10-25,07:53,10:00,127
vsrv17,SSTP,2017-10-25,09:51,10:00,9
vsrv16,PPTP,2017-10-25,08:14,10:01,107
vsrv8,SSTP,2017-10-25,09:43,10:01,18
vsrv16,SSTP,2017-10-25,09:21,10:01,40
vsrv8,SSTP,2017-10-25,08:56,10:03,67
vsrv11,OPENVPN_L2,2017-10-25,09:40,10:06,26
vsrv11,SSTP,2017-10-25,08:57,10:07,70
vsrv11,SSTP,2017-10-25,09:56,10:08,12
vsrv17,SSTP,2017-10-25,09:23,10:09,46
vsrv17,PPTP,2017-10-25,10:05,10:10,5
vsrv8,PPTP,2017-10-25,10:02,10:10,8
vsrv11,OPENVPN_L2,2017-10-25,10:09,10:12,3
vsrv8,SSTP,2017-10-25,10:15,10:19,4
vsrv16,PPTP,2017-10-25,10:30,10:30,0
vsrv16,PPTP,2017-10-25,10:30,10:31,1
vsrv11,OPENVPN_L2,2017-10-25,10:17,10:33,16
vsrv16,SSTP,2017-10-25,10:33,10:33,0
vsrv16,PPTP,2017-10-25,10:34,10:38,4
vsrv17,SSTP,2017-10-25,10:07,10:43,36
vsrv8,SOFTETHER,2017-10-25,10:01,10:45,44
vsrv11,OPENVPN_L2,2017-10-25,10:41,10:46,5
vsrv16,SSTP,2017-10-25,10:46,10:46,0
vsrv17,SSTP,2017-10-25,10:18,10:47,29
vsrv8,SSTP,2017-10-25,10:48,10:48,0
vsrv8,PPTP,2017-10-25,10:43,10:49,6
vsrv16,SSTP,2017-10-25,10:27,10:49,22
vsrv16,SSTP,2017-10-25,10:30,10:51,21
vsrv11,OPENVPN_L2,2017-10-25,10:47,10:51,4
vsrv16,SSTP,2017-10-25,10:48,10:52,4
vsrv11,SOFTETHER,2017-10-25,10:47,10:52,5
vsrv11,OPENVPN_L2,2017-10-25,10:54,11:00,6
vsrv16,SSTP,2017-10-25,10:58,11:01,3
vsrv17,SSTP,2017-10-25,10:13,11:04,51
vsrv11,OPENVPN_L2,2017-10-25,11:10,11:13,3
vsrv8,SSTP,2017-10-25,11:01,11:16,15
vsrv11,OPENVPN_L2,2017-10-25,11:15,11:18,3
vsrv8,SSTP,2017-10-25,10:16,11:29,73
vsrv17,PPTP,2017-10-25,11:08,11:31,23
vsrv17,SSTP,2017-10-25,11:31,11:35,4
vsrv16,SSTP,2017-10-25,11:36,11:36,0
vsrv17,PPTP,2017-10-25,10:16,11:38,82
vsrv11,OPENVPN_L2,2017-10-25,11:21,11:42,21
vsrv8,SSTP,2017-10-25,10:23,11:43,80
vsrv17,SSTP,2017-10-25,11:37,11:45,8
vsrv17,PPTP,2017-10-25,10:08,11:46,98
vsrv8,SSTP,2017-10-25,11:47,11:47,0
vsrv17,SSTP,2017-10-25,10:40,11:49,69
vsrv17,OPENVPN_L2,2017-10-25,10:30,11:51,81
vsrv16,PPTP,2017-10-25,08:38,11:51,193
vsrv8,PPTP,2017-10-25,11:35,11:53,18
vsrv11,OPENVPN_L2,2017-10-25,11:42,11:58,16
vsrv8,SOFTETHER,2017-10-25,11:07,12:05,58
vsrv16,PPTP,2017-10-25,10:40,12:07,87
