Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv8,SSTP,2017-01-10,20:22,20:24,2
vsrv17,OPENVPN_L2,2017-01-10,19:03,20:27,84
vsrv8,SSTP,2017-01-10,17:51,20:28,157
vsrv17,SSTP,2017-01-10,20:21,20:28,7
vsrv17,SSTP,2017-01-10,19:06,20:32,86
vsrv16,PPTP,2017-01-10,20:12,20:32,20
vsrv16,SSTP,2017-01-10,20:14,20:32,18
vsrv8,SSTP,2017-01-10,18:03,20:33,150
vsrv8,SSTP,2017-01-10,19:49,20:33,44
vsrv8,SSTP,2017-01-10,19:56,20:33,37
vsrv16,SSTP,2017-01-10,20:23,20:35,12
vsrv17,PPTP,2017-01-10,20:35,20:35,0
vsrv17,SSTP,2017-01-10,19:23,20:36,73
vsrv8,SSTP,2017-01-10,19:46,20:37,51
vsrv8,SSTP,2017-01-10,17:45,20:39,174
vsrv8,OPENVPN_L2,2017-01-10,20:23,20:40,17
vsrv17,SSTP,2017-01-10,19:50,20:42,52
vsrv16,SSTP,2017-01-10,20:27,20:44,17
vsrv8,SSTP,2017-01-10,20:42,20:44,2
vsrv8,SSTP,2017-01-10,20:45,20:46,1
vsrv8,PPTP,2017-01-10,20:50,20:51,1
vsrv16,SSTP,2017-01-10,19:53,20:52,59
vsrv16,PPTP,2017-01-10,20:44,20:52,8
vsrv16,SSTP,2017-01-10,20:15,20:54,39
vsrv17,PPTP,2017-01-10,19:35,20:54,79
vsrv16,PPTP,2017-01-10,20:53,20:55,2
vsrv17,PPTP,2017-01-10,18:22,20:55,153
vsrv8,SSTP,2017-01-10,18:41,20:56,135
vsrv17,SSTP,2017-01-10,20:30,20:57,27
vsrv17,PPTP,2017-01-10,20:57,20:57,0
vsrv16,PPTP,2017-01-10,20:10,20:58,48
vsrv16,PPTP,2017-01-10,20:24,20:59,35
vsrv16,PPTP,2017-01-10,20:02,20:59,57
vsrv17,PPTP,2017-01-10,20:41,21:00,19
vsrv8,SSTP,2017-01-10,20:27,21:05,38
vsrv17,PPTP,2017-01-10,21:04,21:06,2
vsrv8,SSTP,2017-01-10,21:05,21:06,1
vsrv8,SSTP,2017-01-10,19:37,21:13,96
vsrv8,SSTP,2017-01-10,20:58,21:13,15
vsrv8,OPENVPN_L2,2017-01-10,20:46,21:14,28
vsrv8,PPTP,2017-01-10,20:07,21:15,68
vsrv8,PPTP,2017-01-10,20:42,21:16,34
vsrv8,SSTP,2017-01-10,20:57,21:17,20
vsrv17,SSTP,2017-01-10,21:16,21:18,2
vsrv17,PPTP,2017-01-10,20:55,21:18,23
vsrv17,SSTP,2017-01-10,21:22,21:22,0
vsrv8,SSTP,2017-01-10,21:17,21:23,6
vsrv16,PPTP,2017-01-10,17:50,21:24,214
vsrv8,OPENVPN_L2,2017-01-10,21:07,21:25,18
vsrv17,PPTP,2017-01-10,20:57,21:26,29
vsrv8,SSTP,2017-01-10,21:27,21:27,0
vsrv16,SSTP,2017-01-10,21:09,21:31,22
vsrv17,SSTP,2017-01-10,18:40,21:33,173
vsrv17,PPTP,2017-01-10,20:04,21:34,90
vsrv17,SSTP,2017-01-10,21:33,21:34,1
vsrv8,SSTP,2017-01-10,20:47,21:34,47
vsrv8,SSTP,2017-01-10,21:13,21:34,21
vsrv17,SSTP,2017-01-10,21:37,21:37,0
vsrv17,SSTP,2017-01-10,21:37,21:37,0
vsrv8,SSTP,2017-01-10,21:31,21:37,6
vsrv17,SSTP,2017-01-10,21:37,21:37,0
vsrv8,SSTP,2017-01-10,21:14,21:38,24
vsrv17,SSTP,2017-01-10,21:38,21:38,0
vsrv16,PPTP,2017-01-10,21:25,21:39,14
vsrv17,SSTP,2017-01-10,21:22,21:40,18
vsrv17,SSTP,2017-01-10,20:54,21:41,47
vsrv17,PPTP,2017-01-10,20:22,21:42,80
vsrv17,SSTP,2017-01-10,21:31,21:42,11
vsrv8,SSTP,2017-01-10,21:19,21:44,25
vsrv17,SSTP,2017-01-10,20:34,21:44,70
vsrv16,PPTP,2017-01-10,21:20,21:44,24
vsrv17,PPTP,2017-01-10,21:42,21:46,4
vsrv17,SSTP,2017-01-10,21:24,21:46,22
vsrv16,SSTP,2017-01-10,21:41,21:47,6
vsrv17,PPTP,2017-01-10,16:55,21:50,295
vsrv16,SSTP,2017-01-10,20:37,21:50,73
vsrv8,SSTP,2017-01-10,19:24,21:51,147
vsrv17,PPTP,2017-01-10,21:44,21:51,7
vsrv8,SSTP,2017-01-10,21:51,21:51,0
vsrv8,SSTP,2017-01-10,21:51,21:52,1
vsrv8,SSTP,2017-01-10,20:56,21:52,56
vsrv8,SSTP,2017-01-10,21:52,21:52,0
vsrv17,SSTP,2017-01-10,20:57,21:52,55
vsrv17,SSTP,2017-01-10,21:20,21:54,34
vsrv16,PPTP,2017-01-10,18:41,21:55,194
vsrv17,OPENVPN_L2,2017-01-10,21:14,21:56,42
vsrv17,PPTP,2017-01-10,20:37,21:57,80
vsrv8,PPTP,2017-01-10,21:37,21:59,22
vsrv16,SSTP,2017-01-10,20:06,22:00,114
vsrv8,SSTP,2017-01-10,18:33,22:01,208
vsrv8,PPTP,2017-01-10,19:59,22:02,123
vsrv17,SSTP,2017-01-10,20:37,22:03,86
vsrv17,SSTP,2017-01-10,21:46,22:04,18
vsrv8,SSTP,2017-01-10,22:03,22:04,1
vsrv17,PPTP,2017-01-10,21:59,22:04,5
vsrv17,SSTP,2017-01-10,21:57,22:08,11
vsrv16,SSTP,2017-01-10,20:56,22:09,73
vsrv16,SSTP,2017-01-10,19:21,22:10,169
vsrv8,SSTP,2017-01-10,21:27,22:10,43
vsrv16,SSTP,2017-01-10,22:10,22:10,0
vsrv16,SSTP,2017-01-10,21:34,22:11,37
vsrv8,SSTP,2017-01-10,22:05,22:12,7
vsrv8,PPTP,2017-01-10,21:51,22:12,21
vsrv8,SSTP,2017-01-10,22:03,22:14,11
vsrv17,SSTP,2017-01-10,22:12,22:14,2
vsrv16,SSTP,2017-01-10,22:14,22:14,0
vsrv16,SSTP,2017-01-10,21:58,22:15,17
vsrv17,SSTP,2017-01-10,21:38,22:15,37
vsrv16,PPTP,2017-01-10,21:56,22:16,20
vsrv16,SSTP,2017-01-10,21:23,22:17,54
vsrv8,PPTP,2017-01-10,20:00,22:19,139
vsrv8,PPTP,2017-01-10,21:10,22:19,69
vsrv16,SSTP,2017-01-10,21:44,22:19,35
vsrv17,PPTP,2017-01-10,21:07,22:20,73
vsrv17,OPENVPN_L2,2017-01-10,22:20,22:21,1
vsrv8,SSTP,2017-01-10,21:38,22:21,43
vsrv8,PPTP,2017-01-10,22:23,22:24,1
vsrv16,SSTP,2017-01-10,22:21,22:24,3
vsrv16,SSTP,2017-01-10,20:26,22:24,118
vsrv8,PPTP,2017-01-10,21:33,22:26,53
vsrv17,PPTP,2017-01-10,22:22,22:28,6
vsrv17,SSTP,2017-01-10,22:17,22:29,12
vsrv8,SSTP,2017-01-10,20:27,22:31,124
vsrv17,PPTP,2017-01-10,18:52,22:32,220
vsrv8,PPTP,2017-01-10,22:05,22:32,27
vsrv16,OPENVPN_L2,2017-01-10,22:13,22:32,19
vsrv16,SSTP,2017-01-10,21:06,22:36,90
vsrv8,SSTP,2017-01-10,22:11,22:36,25
vsrv16,PPTP,2017-01-10,22:36,22:37,1
vsrv16,SSTP,2017-01-10,21:11,22:39,88
vsrv16,PPTP,2017-01-10,16:18,22:39,381
vsrv16,PPTP,2017-01-10,19:23,22:41,198
vsrv17,PPTP,2017-01-10,20:13,22:42,149
vsrv16,SSTP,2017-01-10,22:26,22:42,16
vsrv17,PPTP,2017-01-10,22:40,22:43,3
vsrv17,SSTP,2017-01-10,22:36,22:43,7
vsrv8,SSTP,2017-01-10,21:20,22:44,84
vsrv17,OPENVPN_L2,2017-01-10,22:45,22:45,0
vsrv8,PPTP,2017-01-10,22:44,22:45,1
vsrv8,PPTP,2017-01-10,21:34,22:46,72
vsrv17,OPENVPN_L2,2017-01-10,22:46,22:47,1
vsrv17,PPTP,2017-01-10,21:51,22:47,56
vsrv8,PPTP,2017-01-10,21:18,22:51,93
vsrv11,PPTP,2017-01-10,22:48,22:51,3
vsrv8,SSTP,2017-01-10,22:50,22:54,4
vsrv16,PPTP,2017-01-10,22:24,22:54,30
vsrv8,PPTP,2017-01-10,20:32,22:55,143
vsrv16,SSTP,2017-01-10,22:50,22:56,6
vsrv16,PPTP,2017-01-10,22:56,22:57,1
vsrv16,PPTP,2017-01-10,21:39,22:58,79
vsrv16,PPTP,2017-01-10,21:20,22:59,99
vsrv11,PPTP,2017-01-10,22:57,23:00,3
vsrv8,SSTP,2017-01-10,23:01,23:01,0
vsrv8,SSTP,2017-01-10,21:21,23:01,100
vsrv16,PPTP,2017-01-10,23:02,23:03,1
vsrv16,PPTP,2017-01-10,23:01,23:04,3
vsrv8,SSTP,2017-01-10,22:33,23:04,31
vsrv8,SSTP,2017-01-10,21:49,23:04,75
vsrv16,SSTP,2017-01-10,21:47,23:06,79
vsrv16,PPTP,2017-01-10,23:04,23:08,4
vsrv8,SSTP,2017-01-10,23:06,23:09,3
vsrv17,SSTP,2017-01-10,20:21,23:15,174
vsrv8,PPTP,2017-01-10,23:12,23:16,4
vsrv16,SSTP,2017-01-10,22:49,23:17,28
vsrv17,PPTP,2017-01-10,17:09,23:17,368
vsrv16,SSTP,2017-01-10,22:49,23:18,29
vsrv8,SSTP,2017-01-10,23:10,23:18,8
vsrv17,PPTP,2017-01-10,22:38,23:18,40
vsrv8,PPTP,2017-01-10,22:51,23:19,28
vsrv17,PPTP,2017-01-10,18:52,23:19,267
vsrv17,PPTP,2017-01-10,21:32,23:20,108
vsrv16,PPTP,2017-01-10,21:29,23:21,112
vsrv16,PPTP,2017-01-10,21:47,23:22,95
vsrv17,PPTP,2017-01-10,22:00,23:22,82
vsrv8,SSTP,2017-01-10,21:37,23:23,106
vsrv16,SSTP,2017-01-10,22:22,23:23,61
vsrv8,SSTP,2017-01-10,23:06,23:23,17
vsrv16,SSTP,2017-01-10,22:16,23:23,67
vsrv17,SSTP,2017-01-10,21:44,23:24,100
vsrv8,SSTP,2017-01-10,21:53,23:24,91
vsrv17,PPTP,2017-01-10,23:18,23:25,7
vsrv8,PPTP,2017-01-10,23:01,23:26,25
vsrv8,PPTP,2017-01-10,23:20,23:26,6
vsrv17,SSTP,2017-01-10,23:25,23:27,2
vsrv17,PPTP,2017-01-10,21:50,23:28,98
vsrv17,SSTP,2017-01-10,23:18,23:28,10
vsrv17,SSTP,2017-01-10,23:28,23:30,2
vsrv16,SSTP,2017-01-10,22:15,23:31,76
vsrv8,SSTP,2017-01-10,23:20,23:32,12
vsrv17,SSTP,2017-01-10,23:29,23:32,3
vsrv16,SSTP,2017-01-10,23:33,23:34,1
vsrv17,SSTP,2017-01-10,23:34,23:34,0
vsrv17,PPTP,2017-01-10,22:07,23:35,88
vsrv17,SSTP,2017-01-10,23:11,23:39,28
vsrv17,PPTP,2017-01-10,22:41,23:39,58
vsrv8,PPTP,2017-01-10,22:07,23:40,93
vsrv17,PPTP,2017-01-10,23:22,23:41,19
vsrv17,OPENVPN_L2,2017-01-10,22:21,23:42,81
vsrv8,SSTP,2017-01-10,23:02,23:42,40
vsrv16,SSTP,2017-01-10,23:42,23:43,1
vsrv8,SSTP,2017-01-10,23:15,23:43,28
vsrv8,OPENVPN_L2,2017-01-10,22:44,23:46,62
vsrv16,PPTP,2017-01-10,23:45,23:46,1
vsrv8,PPTP,2017-01-10,23:42,23:48,6
vsrv16,SSTP,2017-01-10,22:26,23:49,83
vsrv16,PPTP,2017-01-10,22:36,23:49,73
vsrv8,OPENVPN_L2,2017-01-10,23:46,23:49,3
vsrv8,PPTP,2017-01-10,22:49,23:51,62
vsrv8,PPTP,2017-01-10,23:50,23:51,1
vsrv17,PPTP,2017-01-10,22:21,23:51,90
vsrv16,PPTP,2017-01-10,23:35,23:52,17
vsrv8,SSTP,2017-01-10,23:03,23:53,50
vsrv16,PPTP,2017-01-10,19:23,23:56,273
vsrv8,PPTP,2017-01-10,21:38,23:56,138
vsrv17,PPTP,2017-01-10,22:54,23:57,63
vsrv16,PPTP,2017-01-10,21:06,23:58,172
vsrv17,PPTP,2017-01-10,23:41,23:58,17
vsrv17,PPTP,2017-01-10,22:33,23:58,85
vsrv8,PPTP,2017-01-10,20:12,23:58,226
vsrv16,SSTP,2017-01-10,23:55,23:59,4
vsrv16,PPTP,2017-01-10,23:58,23:59,1
vsrv16,PPTP,2017-01-10,23:59,23:59,0
vsrv11,SOFTETHER,2017-01-10,19:50,00:00,250
vsrv17,PPTP,2017-01-10,19:45,00:00,255
vsrv17,SSTP,2017-01-10,22:49,00:01,72
vsrv17,PPTP,2017-01-10,23:35,00:03,28
vsrv17,PPTP,2017-01-11,00:05,00:05,0
vsrv8,SSTP,2017-01-10,23:48,00:06,18
vsrv17,SSTP,2017-01-10,22:40,00:07,87
vsrv16,PPTP,2017-01-10,22:54,00:07,73
vsrv17,SSTP,2017-01-11,00:03,00:08,5
vsrv16,PPTP,2017-01-11,00:04,00:09,5
vsrv17,PPTP,2017-01-10,18:43,00:10,327
vsrv16,SSTP,2017-01-10,23:43,00:10,27
vsrv16,SSTP,2017-01-10,21:57,00:11,134
vsrv8,SSTP,2017-01-10,23:45,00:11,26
vsrv17,PPTP,2017-01-10,19:54,00:14,260
vsrv8,PPTP,2017-01-10,23:23,00:16,53
vsrv8,PPTP,2017-01-10,21:42,00:16,154
vsrv16,SSTP,2017-01-11,00:14,00:17,3
vsrv16,PPTP,2017-01-11,00:14,00:18,4
vsrv17,PPTP,2017-01-10,22:29,00:21,112
vsrv8,PPTP,2017-01-11,00:14,00:24,10
vsrv16,SSTP,2017-01-11,00:21,00:25,4
vsrv16,PPTP,2017-01-10,23:21,00:26,65
vsrv17,SSTP,2017-01-11,00:30,00:31,1
vsrv17,PPTP,2017-01-11,00:31,00:31,0
vsrv17,PPTP,2017-01-10,20:43,00:35,232
vsrv17,PPTP,2017-01-10,23:34,00:36,62
vsrv17,PPTP,2017-01-10,21:50,00:37,167
vsrv8,SSTP,2017-01-10,22:14,00:38,144
vsrv16,PPTP,2017-01-11,00:34,00:41,7
vsrv17,PPTP,2017-01-11,00:02,00:42,40
vsrv8,PPTP,2017-01-10,23:56,00:42,46
vsrv17,PPTP,2017-01-11,00:37,00:43,6
vsrv8,PPTP,2017-01-10,23:25,00:43,78
vsrv17,SSTP,2017-01-11,00:34,00:44,10
vsrv16,PPTP,2017-01-10,21:36,00:47,191
vsrv16,PPTP,2017-01-10,22:33,00:49,136
vsrv16,SSTP,2017-01-11,00:51,00:52,1
vsrv16,PPTP,2017-01-10,23:07,00:53,106
vsrv16,SSTP,2017-01-10,23:41,00:54,73
vsrv16,PPTP,2017-01-10,21:27,01:00,213
vsrv16,PPTP,2017-01-11,00:12,01:06,54
vsrv8,PPTP,2017-01-11,01:05,01:06,1
vsrv17,SSTP,2017-01-11,00:50,01:06,16
vsrv17,PPTP,2017-01-10,23:24,01:07,103
vsrv8,PPTP,2017-01-11,00:33,01:08,35
vsrv16,PPTP,2017-01-11,00:34,01:09,35
vsrv17,PPTP,2017-01-11,00:01,01:12,71
vsrv17,PPTP,2017-01-10,23:07,01:13,126
vsrv8,PPTP,2017-01-11,01:08,01:15,7
vsrv17,PPTP,2017-01-11,00:33,01:15,42
vsrv8,SSTP,2017-01-10,23:48,01:19,91
vsrv17,PPTP,2017-01-11,01:08,01:21,13
vsrv17,SSTP,2017-01-10,22:10,01:21,191
vsrv17,PPTP,2017-01-11,01:03,01:24,21
vsrv17,PPTP,2017-01-10,22:44,01:27,163
vsrv16,SSTP,2017-01-10,23:53,01:33,100
vsrv16,PPTP,2017-01-10,20:16,01:38,322
vsrv17,PPTP,2017-01-11,00:47,01:38,51
vsrv16,PPTP,2017-01-11,01:06,01:38,32
vsrv17,PPTP,2017-01-10,23:58,01:39,101
vsrv16,PPTP,2017-01-10,23:18,01:39,141
vsrv17,PPTP,2017-01-11,01:39,01:39,0
vsrv16,SSTP,2017-01-11,00:17,01:40,83
vsrv17,SSTP,2017-01-11,00:22,01:46,84
vsrv17,PPTP,2017-01-11,01:29,01:46,17
vsrv8,SSTP,2017-01-11,01:42,01:46,4
vsrv16,SSTP,2017-01-10,22:48,01:47,179
vsrv16,PPTP,2017-01-11,00:30,01:48,78
vsrv16,SSTP,2017-01-10,21:00,01:48,288
vsrv8,SSTP,2017-01-10,18:14,01:48,454
vsrv16,SSTP,2017-01-11,01:43,01:49,6
vsrv16,SSTP,2017-01-10,21:52,01:50,238
vsrv16,SSTP,2017-01-10,23:24,01:51,147
vsrv8,PPTP,2017-01-11,01:52,01:53,1
vsrv8,PPTP,2017-01-10,23:45,01:53,128
vsrv8,PPTP,2017-01-11,00:17,02:01,104
vsrv17,SSTP,2017-01-10,23:16,02:01,165
vsrv16,PPTP,2017-01-11,01:22,02:02,40
vsrv8,SSTP,2017-01-11,01:47,02:03,16
vsrv8,SSTP,2017-01-11,02:03,02:07,4
vsrv16,SSTP,2017-01-10,22:14,02:11,237
vsrv16,PPTP,2017-01-10,22:36,02:15,219
vsrv17,PPTP,2017-01-10,22:55,02:18,203
vsrv16,SSTP,2017-01-11,01:54,02:20,26
vsrv8,SSTP,2017-01-10,23:59,02:22,143
