Servidor,Protocolo,Data,HoraInicio,HoraFim,Duracao
vsrv10,SSTP,2018-02-01,17:26,17:29,3
vsrv17,SSTP,2018-02-01,17:29,17:29,0
vsrv17,SSTP,2018-01-31,10:21,17:50,1889
vsrv11,OPENVPN_L2,2018-02-01,14:59,18:03,184
vsrv8,PPTP,2018-02-01,15:51,18:12,141
vsrv17,SSTP,2018-02-01,18:42,18:42,0
vsrv16,SSTP,2018-02-01,17:10,18:42,92
vsrv16,SSTP,2018-02-01,17:33,18:52,79
vsrv17,PPTP,2018-02-01,11:55,19:03,428
vsrv17,PPTP,2018-02-01,15:20,19:09,229
vsrv10,PPTP,2018-02-01,18:47,19:34,47
vsrv17,PPTP,2018-02-01,18:20,19:48,88
vsrv16,SSTP,2018-02-01,17:30,19:51,141
vsrv11,SSTP,2018-02-01,18:01,19:53,112
vsrv8,PPTP,2018-02-01,19:11,20:06,55
vsrv11,SOFTETHER,2018-02-01,20:49,21:09,20
vsrv16,SSTP,2018-02-01,21:31,21:35,4
vsrv11,PPTP,2018-02-01,21:46,21:47,1
vsrv17,PPTP,2018-02-01,21:41,23:41,120
vsrv8,PPTP,2018-02-01,21:11,00:12,181
vsrv8,SSTP,2018-02-01,21:53,00:40,167
vsrv10,PPTP,2018-02-02,00:33,01:27,54
vsrv17,PPTP,2018-02-02,01:06,01:28,22
vsrv17,PPTP,2018-02-02,01:27,01:46,19
vsrv8,PPTP,2018-02-02,01:20,01:50,30
vsrv10,SSTP,2018-02-02,02:10,02:15,5
vsrv16,PPTP,2018-02-02,01:53,04:04,131
vsrv16,PPTP,2018-02-02,08:14,08:40,26
vsrv10,PPTP,2018-02-02,08:53,08:55,2
vsrv17,PPTP,2018-02-02,09:26,09:29,3
vsrv8,SSTP,2018-02-02,10:01,10:01,0
vsrv17,PPTP,2018-02-02,09:45,10:22,37
vsrv17,SSTP,2018-02-02,10:46,10:50,4
vsrv8,PPTP,2018-02-02,10:58,10:59,1
vsrv11,PPTP,2018-02-02,11:12,11:59,47
vsrv16,SSTP,2018-02-02,10:36,12:16,100
vsrv11,SOFTETHER,2018-02-02,12:29,12:39,10
vsrv11,SOFTETHER,2018-02-02,13:35,13:37,2
vsrv8,SSTP,2018-02-02,13:43,13:44,1
vsrv10,SSTP,2018-02-02,10:30,14:48,258
vsrv16,PPTP,2018-02-02,15:18,15:19,1
vsrv17,PPTP,2018-02-02,14:22,16:07,105
vsrv8,PPTP,2018-02-02,16:07,16:16,9
vsrv17,PPTP,2018-02-02,16:15,16:22,7
vsrv16,PPTP,2018-02-02,16:34,16:44,10
vsrv10,SSTP,2018-02-02,16:45,16:50,5
vsrv16,SSTP,2018-02-02,16:29,17:24,55
vsrv11,PPTP,2018-02-02,14:18,17:56,218
vsrv8,PPTP,2018-02-02,16:25,18:01,96
vsrv10,PPTP,2018-02-02,16:27,18:28,121
vsrv11,PPTP,2018-02-02,17:07,18:31,84
vsrv16,SSTP,2018-02-02,15:34,18:48,194
vsrv17,SSTP,2018-02-02,15:59,18:56,177
vsrv8,PPTP,2018-02-02,16:48,18:58,130
vsrv11,SOFTETHER,2018-02-02,07:51,19:10,679
vsrv11,SSTP,2018-02-02,11:55,19:27,452
vsrv17,PPTP,2018-02-02,19:17,19:49,32
vsrv11,OPENVPN_L2,2018-02-02,19:13,20:04,51
vsrv16,PPTP,2018-02-02,21:01,21:04,3
vsrv10,SSTP,2018-02-02,20:38,21:44,66
vsrv16,PPTP,2018-02-02,16:55,22:49,354
vsrv8,PPTP,2018-02-02,20:33,22:50,137
vsrv10,PPTP,2018-02-03,00:25,00:27,2
vsrv17,SSTP,2018-02-03,00:35,00:59,24
vsrv10,SSTP,2018-02-02,15:53,01:19,566
vsrv16,SSTP,2018-02-03,01:33,01:33,0
vsrv17,PPTP,2018-02-02,23:47,02:33,166
vsrv8,PPTP,2018-02-02,23:03,03:35,272
vsrv8,PPTP,2018-02-02,23:51,03:45,234
vsrv8,SSTP,2018-02-03,04:12,04:12,0
vsrv16,SSTP,2018-02-03,00:44,04:32,228
vsrv16,SSTP,2018-02-03,04:13,04:35,22
vsrv11,SSTP,2018-02-03,08:56,09:17,21
vsrv11,SSTP,2018-02-03,09:16,09:18,2
vsrv11,SSTP,2018-02-03,09:39,09:48,9
vsrv17,PPTP,2018-02-03,10:02,10:04,2
vsrv16,PPTP,2018-02-03,10:15,10:17,2
vsrv8,SSTP,2018-02-03,10:33,11:48,75
vsrv17,SSTP,2018-02-03,12:05,12:20,15
vsrv10,SSTP,2018-02-03,12:21,12:43,22
vsrv17,SSTP,2018-02-03,12:44,13:03,19
vsrv16,SSTP,2018-02-03,13:04,13:31,27
vsrv17,SSTP,2018-02-03,14:23,14:25,2
vsrv16,PPTP,2018-02-03,12:28,14:28,120
vsrv8,SSTP,2018-02-03,14:53,15:24,31
vsrv10,PPTP,2018-02-03,14:36,16:30,114
vsrv17,SSTP,2018-02-03,11:29,16:40,311
vsrv8,SSTP,2018-02-03,16:24,16:40,16
vsrv16,SSTP,2018-02-03,15:53,16:56,63
vsrv17,PPTP,2018-02-03,15:24,17:03,99
vsrv8,PPTP,2018-02-03,17:04,17:29,25
vsrv10,SSTP,2018-02-03,17:24,17:32,8
vsrv16,PPTP,2018-02-03,17:24,17:32,8
vsrv10,SSTP,2018-02-03,16:32,17:35,63
vsrv17,PPTP,2018-02-03,17:08,17:42,34
vsrv16,SSTP,2018-02-03,16:59,17:57,58
vsrv16,SSTP,2018-02-03,18:00,18:10,10
vsrv17,SSTP,2018-02-03,18:58,19:22,24
vsrv16,PPTP,2018-02-03,17:41,19:38,117
vsrv16,OPENVPN_L2,2018-02-03,18:38,19:44,66
vsrv8,PPTP,2018-02-03,19:40,19:48,8
vsrv17,SSTP,2018-02-03,19:56,19:58,2
vsrv11,PPTP,2018-02-03,21:26,23:13,107
vsrv16,PPTP,2018-02-03,13:49,23:19,570
vsrv16,PPTP,2018-02-03,23:22,00:15,53
vsrv16,PPTP,2018-02-04,00:18,00:21,3
vsrv16,PPTP,2018-02-04,00:22,00:29,7
vsrv8,PPTP,2018-02-04,00:30,00:30,0
vsrv16,PPTP,2018-02-04,00:57,01:15,18
vsrv10,PPTP,2018-02-04,00:30,01:37,67
vsrv8,PPTP,2018-02-04,03:44,03:45,1
vsrv17,PPTP,2018-02-04,02:33,04:31,118
vsrv10,PPTP,2018-02-03,20:03,09:06,783
vsrv10,PPTP,2018-02-04,09:06,09:15,9
vsrv16,PPTP,2018-02-04,09:46,09:49,3
vsrv16,OPENVPN_L2,2018-02-04,09:38,11:04,86
vsrv17,PPTP,2018-02-04,11:35,12:12,37
vsrv16,OPENVPN_L2,2018-02-04,11:12,12:19,67
vsrv16,PPTP,2018-02-04,09:56,12:22,146
vsrv16,PPTP,2018-02-04,11:54,12:42,48
vsrv8,SSTP,2018-02-04,12:43,13:17,34
vsrv16,OPENVPN_L2,2018-02-04,12:31,13:47,76
vsrv10,PPTP,2018-02-04,12:57,13:50,53
vsrv8,PPTP,2018-02-04,10:58,14:00,182
vsrv8,PPTP,2018-02-04,13:53,14:11,18
vsrv17,SSTP,2018-02-04,12:12,14:56,164
vsrv10,PPTP,2018-02-04,15:30,15:33,3
vsrv8,PPTP,2018-02-04,15:33,16:33,60
vsrv16,PPTP,2018-02-04,15:17,16:41,84
vsrv16,PPTP,2018-02-04,16:59,16:59,0
vsrv8,PPTP,2018-02-04,15:45,17:07,82
vsrv10,SSTP,2018-02-04,16:13,17:14,61
vsrv8,PPTP,2018-02-04,17:00,17:39,39
vsrv16,SSTP,2018-02-04,17:20,17:48,28
vsrv17,PPTP,2018-02-04,17:47,17:49,2
vsrv16,PPTP,2018-02-04,17:26,17:56,30
vsrv10,PPTP,2018-02-04,15:49,18:30,161
vsrv8,SSTP,2018-02-04,18:33,18:34,1
vsrv10,SSTP,2018-02-04,18:34,18:34,0
vsrv10,SSTP,2018-02-04,18:34,18:49,15
vsrv10,SSTP,2018-02-04,12:27,19:35,428
vsrv16,PPTP,2018-02-04,17:55,19:43,108
vsrv8,SSTP,2018-02-04,17:47,19:43,116
vsrv10,SSTP,2018-02-04,18:47,19:49,62
vsrv16,PPTP,2018-02-04,19:28,19:51,23
vsrv17,PPTP,2018-02-04,20:24,20:47,23
vsrv16,SSTP,2018-02-04,21:20,23:02,102
vsrv8,PPTP,2018-02-04,13:11,23:08,597
vsrv8,PPTP,2018-02-04,23:14,23:20,6
vsrv16,OPENVPN_L2,2018-02-04,14:36,23:21,525
vsrv10,PPTP,2018-02-04,23:50,23:50,0
vsrv8,SSTP,2018-02-05,00:04,00:05,1
vsrv8,PPTP,2018-02-04,22:23,00:08,105
vsrv10,PPTP,2018-02-05,00:07,00:09,2
vsrv16,PPTP,2018-02-05,00:09,00:10,1
vsrv10,PPTP,2018-02-04,23:51,00:13,22
vsrv10,PPTP,2018-02-05,00:18,00:19,1
vsrv16,SSTP,2018-02-04,21:05,00:36,211
vsrv10,SSTP,2018-02-04,14:43,00:37,594
vsrv16,PPTP,2018-02-05,00:52,00:57,5
vsrv10,SSTP,2018-02-05,00:56,01:05,9
vsrv8,SSTP,2018-02-05,00:30,01:06,36
vsrv16,SSTP,2018-02-04,22:49,01:32,163
vsrv8,SSTP,2018-02-05,00:00,01:34,94
vsrv8,PPTP,2018-02-04,23:42,01:52,130
vsrv8,PPTP,2018-02-04,21:48,01:59,251
vsrv10,SSTP,2018-02-04,23:41,02:14,153
vsrv17,SSTP,2018-02-05,01:37,04:07,150
vsrv10,PPTP,2018-02-04,21:59,06:15,496
vsrv17,PPTP,2018-02-05,08:36,09:41,65
vsrv10,PPTP,2018-02-05,09:34,09:46,12
vsrv11,OPENVPN_L2,2018-02-05,09:42,09:53,11
vsrv10,PPTP,2018-02-05,09:54,09:58,4
vsrv11,OPENVPN_L2,2018-02-05,10:16,10:22,6
vsrv11,OPENVPN_L2,2018-02-05,10:30,10:34,4
vsrv16,SSTP,2018-02-05,11:15,11:33,18
vsrv17,PPTP,2018-02-05,11:07,11:46,39
vsrv16,PPTP,2018-02-05,10:02,12:20,138
vsrv17,PPTP,2018-02-05,12:02,12:24,22
vsrv8,SSTP,2018-02-05,13:46,14:02,16
vsrv10,SSTP,2018-02-05,13:34,14:06,32
vsrv8,PPTP,2018-02-05,14:12,14:13,1
vsrv17,SSTP,2018-02-05,14:10,14:34,24
vsrv8,SSTP,2018-02-05,14:27,14:41,14
vsrv10,SSTP,2018-02-05,14:15,14:44,29
vsrv17,SSTP,2018-02-05,14:59,14:59,0
vsrv11,PPTP,2018-02-05,11:32,15:19,227
vsrv10,PPTP,2018-02-05,15:35,15:47,12
vsrv10,SSTP,2018-02-05,15:00,15:48,48
vsrv17,SSTP,2018-02-05,16:37,16:39,2
vsrv17,PPTP,2018-02-05,15:37,16:44,67
vsrv11,PPTP,2018-02-05,11:05,16:54,349
vsrv16,SSTP,2018-02-05,14:36,16:58,142
vsrv8,SSTP,2018-02-05,16:41,16:59,18
vsrv8,PPTP,2018-02-05,14:43,17:11,148
vsrv11,SOFTETHER,2018-02-05,16:44,17:24,40
vsrv11,OPENVPN_L2,2018-02-05,15:46,17:30,104
vsrv8,SSTP,2018-02-05,16:53,17:36,43
vsrv11,OPENVPN_L2,2018-02-05,18:00,18:03,3
vsrv11,PPTP,2018-02-05,16:12,18:04,112
vsrv11,OPENVPN_L2,2018-02-05,18:05,18:07,2
vsrv10,SSTP,2018-02-05,18:07,18:07,0
vsrv11,PPTP,2018-02-05,18:11,18:14,3
vsrv10,SSTP,2018-02-05,16:22,18:45,143
vsrv10,SSTP,2018-02-05,17:27,18:54,87
vsrv11,OPENVPN_L2,2018-02-05,17:46,19:15,89
vsrv8,SSTP,2018-02-05,18:32,19:31,59
vsrv8,SSTP,2018-02-05,20:33,20:42,9
vsrv11,PPTP,2018-02-05,19:53,21:04,71
vsrv8,PPTP,2018-02-05,14:05,21:22,437
vsrv8,PPTP,2018-02-05,21:39,21:51,12
vsrv17,SSTP,2018-02-05,20:46,23:03,137
vsrv8,SSTP,2018-02-05,23:12,23:13,1
vsrv10,SSTP,2018-02-06,01:18,01:19,1
vsrv17,SSTP,2018-02-06,01:19,01:19,0
vsrv16,PPTP,2018-02-06,01:27,01:29,2
vsrv16,PPTP,2018-02-06,01:48,01:49,1
vsrv17,PPTP,2018-02-06,02:09,02:10,1
vsrv16,OPENVPN_L2,2018-02-05,20:14,09:19,785
vsrv17,PPTP,2018-02-06,09:20,09:42,22
vsrv11,OPENVPN_L2,2018-02-06,09:45,10:13,28
vsrv11,PPTP,2018-02-05,16:37,10:21,1064
vsrv8,SSTP,2018-02-06,11:34,11:46,12
vsrv11,PPTP,2018-02-06,11:57,12:00,3
vsrv17,SSTP,2018-02-06,11:39,12:06,27
vsrv16,SSTP,2018-02-06,12:19,12:31,12
vsrv8,SSTP,2018-02-06,12:39,12:39,0
vsrv8,SSTP,2018-02-06,12:40,13:07,27
vsrv11,PPTP,2018-02-06,12:18,13:17,59
vsrv17,SSTP,2018-02-06,13:11,13:27,16
vsrv10,SSTP,2018-02-06,13:38,14:41,64
vsrv17,PPTP,2018-02-06,14:44,14:53,9
vsrv8,PPTP,2018-02-06,14:19,15:06,47
vsrv10,SSTP,2018-02-06,15:02,15:13,11
vsrv10,SSTP,2018-02-06,14:55,15:16,21
vsrv11,PPTP,2018-02-06,15:27,15:31,4
vsrv16,SSTP,2018-02-06,15:20,15:36,16
vsrv10,PPTP,2018-02-06,15:47,15:53,6
vsrv11,SOFTETHER,2018-02-06,15:53,15:54,1
vsrv11,SOFTETHER,2018-02-06,15:54,15:55,1
vsrv11,SSTP,2018-02-06,15:20,15:55,35
vsrv8,SSTP,2018-02-06,13:03,16:11,188
vsrv17,PPTP,2018-02-06,12:29,16:19,230
vsrv17,SSTP,2018-02-06,15:44,16:38,54
vsrv17,SSTP,2018-02-06,15:35,16:40,65
vsrv16,OPENVPN_L2,2018-02-06,16:46,16:46,0
vsrv17,OPENVPN_L2,2018-02-06,16:35,16:46,11
vsrv16,OPENVPN_L2,2018-02-06,16:47,16:47,0
vsrv16,SSTP,2018-02-06,15:36,16:49,73
vsrv11,SOFTETHER,2018-02-06,15:55,16:52,57
vsrv11,PPTP,2018-02-06,14:57,16:55,118
vsrv10,SSTP,2018-02-06,16:38,17:11,33
vsrv17,PPTP,2018-02-06,17:13,17:24,11
vsrv17,SSTP,2018-02-06,17:26,18:14,48
vsrv11,SOFTETHER,2018-02-06,16:53,18:32,99
vsrv11,SOFTETHER,2018-02-06,18:32,18:37,5
vsrv10,PPTP,2018-02-06,18:38,18:48,10
vsrv8,SSTP,2018-02-06,18:21,19:03,42
vsrv10,SSTP,2018-02-06,17:45,19:15,90
vsrv8,SSTP,2018-02-06,18:56,19:15,19
vsrv10,SSTP,2018-02-06,17:31,19:24,113
vsrv10,PPTP,2018-02-06,19:17,19:52,35
vsrv11,OPENVPN_L2,2018-02-06,19:23,21:02,99
vsrv16,SSTP,2018-02-06,21:03,21:32,29
vsrv8,PPTP,2018-02-06,21:15,21:43,28
vsrv11,OPENVPN_L2,2018-02-06,21:11,21:51,40
vsrv10,PPTP,2018-02-06,23:16,23:16,0
vsrv10,PPTP,2018-02-06,23:16,23:16,0
vsrv10,PPTP,2018-02-06,21:56,23:17,81
vsrv11,PPTP,2018-02-06,22:40,23:36,56
vsrv16,SSTP,2018-02-07,00:00,00:00,0
vsrv16,OPENVPN_L2,2018-02-06,20:38,00:02,204
vsrv10,SSTP,2018-02-07,00:14,00:21,7
vsrv11,OPENVPN_L2,2018-02-06,22:01,00:35,154
vsrv16,PPTP,2018-02-06,23:38,00:40,62
vsrv10,SSTP,2018-02-07,00:15,00:45,30
vsrv10,PPTP,2018-02-06,23:19,00:50,91
vsrv10,SSTP,2018-02-07,01:31,01:31,0
vsrv8,PPTP,2018-02-07,01:36,03:00,84
vsrv11,OPENVPN_L2,2018-02-07,08:48,09:00,12
vsrv16,PPTP,2018-02-07,09:38,09:41,3
vsrv16,PPTP,2018-02-07,09:41,09:50,9
vsrv16,PPTP,2018-02-07,10:22,10:31,9
vsrv11,PPTP,2018-02-07,09:07,11:19,132
vsrv8,SSTP,2018-02-07,11:26,11:28,2
vsrv11,SOFTETHER,2018-02-07,10:26,11:38,72
vsrv16,PPTP,2018-02-07,11:39,11:42,3
vsrv8,PPTP,2018-02-07,11:17,12:25,68
vsrv10,PPTP,2018-02-07,12:27,12:36,9
vsrv11,PPTP,2018-02-07,11:15,12:49,94
vsrv8,PPTP,2018-02-07,12:01,12:54,53
vsrv10,PPTP,2018-02-07,11:57,13:21,84
vsrv8,SSTP,2018-02-07,13:21,13:21,0
vsrv16,SSTP,2018-02-07,13:22,13:24,2
vsrv16,SSTP,2018-02-07,13:26,13:27,1
vsrv16,SSTP,2018-02-07,13:41,13:48,7
vsrv17,SSTP,2018-02-07,11:56,13:52,116
vsrv11,PPTP,2018-02-07,13:50,14:00,10
vsrv11,SOFTETHER,2018-02-07,12:07,14:03,116
vsrv11,OPENVPN_L2,2018-02-07,14:06,14:40,34
vsrv10,PPTP,2018-02-07,12:33,14:41,128
vsrv17,SSTP,2018-02-07,14:32,14:47,15
vsrv8,PPTP,2018-02-07,09:50,15:02,312
vsrv8,SSTP,2018-02-07,14:47,15:08,21
vsrv8,SSTP,2018-02-07,15:30,15:33,3
vsrv17,PPTP,2018-02-07,13:27,15:40,133
vsrv11,OPENVPN_L2,2018-02-07,14:51,15:43,52
vsrv16,PPTP,2018-02-07,15:45,15:45,0
vsrv10,PPTP,2018-02-07,15:45,15:51,6
vsrv10,SSTP,2018-02-07,15:45,15:51,6
vsrv11,PPTP,2018-02-07,15:56,15:57,1
vsrv10,SSTP,2018-02-07,10:05,15:59,354
vsrv11,OPENVPN_L2,2018-02-07,14:42,16:08,86
vsrv8,PPTP,2018-02-07,15:09,16:15,66
vsrv11,OPENVPN_L2,2018-02-07,16:15,16:23,8
vsrv10,SSTP,2018-02-07,16:14,16:28,14
vsrv11,OPENVPN_L2,2018-02-07,16:23,16:45,22
vsrv11,OPENVPN_L2,2018-02-07,15:56,16:51,55
vsrv17,PPTP,2018-02-07,16:55,16:55,0
vsrv17,PPTP,2018-02-07,16:58,16:58,0
vsrv16,SSTP,2018-02-07,15:14,17:00,106
vsrv17,PPTP,2018-02-07,16:43,17:03,20
vsrv16,PPTP,2018-02-07,16:58,17:05,7
vsrv11,OPENVPN_L2,2018-02-07,15:44,17:10,86
vsrv10,PPTP,2018-02-07,17:19,17:19,0
vsrv8,SSTP,2018-02-07,17:04,17:51,47
vsrv10,SSTP,2018-02-07,16:10,17:58,108
vsrv17,PPTP,2018-02-07,17:21,17:59,38
vsrv11,OPENVPN_L2,2018-02-07,18:20,18:20,0
vsrv11,SSTP,2018-02-07,17:46,18:20,34
vsrv16,SSTP,2018-02-07,16:19,18:28,129
vsrv17,PPTP,2018-02-07,18:21,18:38,17
vsrv17,SSTP,2018-02-07,18:23,18:46,23
vsrv17,PPTP,2018-02-07,16:07,19:31,204
vsrv8,SSTP,2018-02-07,19:04,20:05,61
vsrv11,SOFTETHER,2018-02-07,17:37,20:06,149
vsrv8,PPTP,2018-02-07,18:59,20:17,78
vsrv16,PPTP,2018-02-07,15:51,20:22,271
vsrv11,PPTP,2018-02-07,19:44,20:31,47
vsrv17,PPTP,2018-02-07,13:49,20:48,419
vsrv11,PPTP,2018-02-07,21:37,21:54,17
vsrv16,SSTP,2018-02-07,21:13,22:01,48
vsrv11,OPENVPN_L2,2018-02-07,22:15,22:15,0
vsrv11,OPENVPN_L2,2018-02-07,22:16,22:16,0
vsrv10,SSTP,2018-02-07,21:39,22:19,40
vsrv10,SSTP,2018-02-07,21:37,23:18,101
vsrv8,PPTP,2018-02-07,22:20,23:19,59
vsrv17,SSTP,2018-02-07,22:58,23:41,43
vsrv10,SSTP,2018-02-07,23:55,00:28,33
vsrv10,PPTP,2018-02-08,00:26,00:28,2
vsrv11,PPTP,2018-02-08,00:26,00:29,3
vsrv16,OPENVPN_L2,2018-02-07,20:17,01:07,290
vsrv8,PPTP,2018-02-08,01:35,01:38,3
vsrv8,SSTP,2018-02-08,00:25,02:13,108
vsrv16,PPTP,2018-02-08,00:34,02:18,104
vsrv17,PPTP,2018-02-08,05:13,06:23,70
vsrv10,SSTP,2018-02-07,21:08,06:59,591
vsrv17,SSTP,2018-02-07,18:08,09:43,935
vsrv11,SSTP,2018-02-08,10:05,10:33,28
vsrv10,SSTP,2018-02-08,10:35,10:35,0
vsrv10,PPTP,2018-02-07,20:24,10:47,863
vsrv8,SSTP,2018-02-08,11:12,11:19,7
vsrv8,PPTP,2018-02-08,11:04,11:20,16
vsrv11,SOFTETHER,2018-02-08,07:45,11:40,235
vsrv16,SSTP,2018-02-08,11:07,11:41,34
vsrv8,PPTP,2018-02-08,08:44,11:50,186
vsrv8,SSTP,2018-02-08,11:57,11:57,0
vsrv8,PPTP,2018-02-08,12:06,12:06,0
vsrv10,PPTP,2018-02-08,12:24,12:28,4
vsrv8,SSTP,2018-02-08,12:12,12:34,22
vsrv8,SSTP,2018-02-08,12:43,12:43,0
vsrv11,SSTP,2018-02-08,11:55,12:48,53
vsrv10,PPTP,2018-02-08,08:43,13:15,272
vsrv11,PPTP,2018-02-08,09:14,13:21,247
vsrv17,SSTP,2018-02-08,12:44,14:02,78
vsrv16,SSTP,2018-02-08,14:40,14:41,1
vsrv11,PPTP,2018-02-08,14:58,15:00,2
vsrv8,PPTP,2018-02-08,14:54,15:30,36
vsrv11,SOFTETHER,2018-02-08,15:01,15:56,55
vsrv16,SSTP,2018-02-08,10:16,16:12,356
vsrv10,SSTP,2018-02-08,15:54,16:21,27
vsrv10,SSTP,2018-02-08,11:49,16:32,283
vsrv11,SOFTETHER,2018-02-08,11:59,16:50,291
vsrv10,SSTP,2018-02-08,16:57,16:58,1
vsrv11,SOFTETHER,2018-02-08,16:56,17:10,14
vsrv11,SOFTETHER,2018-02-08,17:12,17:20,8
vsrv11,PPTP,2018-02-08,15:25,17:23,118
vsrv11,SOFTETHER,2018-02-08,17:21,17:23,2
vsrv11,SOFTETHER,2018-02-08,17:45,17:45,0
vsrv8,PPTP,2018-02-08,12:10,17:50,340
vsrv8,PPTP,2018-02-08,17:06,17:57,51
vsrv10,PPTP,2018-02-08,14:51,18:06,195
vsrv11,PPTP,2018-02-08,15:40,18:50,190
vsrv11,SOFTETHER,2018-02-08,18:12,18:59,47
vsrv16,SSTP,2018-02-08,17:55,19:06,71
vsrv16,OPENVPN_L2,2018-02-08,18:29,19:08,39
vsrv17,SSTP,2018-02-08,20:40,20:42,2
vsrv8,PPTP,2018-02-08,19:49,20:47,58
vsrv16,OPENVPN_L2,2018-02-08,20:00,21:31,91
vsrv11,SOFTETHER,2018-02-08,20:54,22:18,84
vsrv16,PPTP,2018-02-08,22:43,23:20,37
vsrv16,OPENVPN_L2,2018-02-08,21:45,00:00,135
vsrv8,PPTP,2018-02-09,00:27,00:31,4
vsrv8,PPTP,2018-02-08,21:05,00:59,234
vsrv16,SSTP,2018-02-08,23:36,01:19,103
